Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total accurate cross_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total accurate cross_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total accurate cross_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Brest,3adj8hkws0z1al232bg2h6tk0,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,Joris Chotard,24,Midfielder,France,Midfielder,131.0,91.0,37.0,208.0,3.0,8.0,1.0,12.0,10.0,9.0,434.0,2.0,1.0,2.0,4.0,1.0,14.0,7.0,2.0,2.0,2.0,0.0,1.0,14.0,0.0,80.31,56.92,42.42,50.0,25.0,41.38,75.0,66.67,0.4206649662497248,1.7655918366885834,5.0,7.0,0.1689840799999999,1.0,20.0,25.0,0.5151192199999999,109.0,27.165898617511523,18.870967741935484,7.672811059907834,43.1336405529954,0.6221198156682028,1.6589861751152075,0.2073732718894009,2.4884792626728114,2.0737327188940093,1.8663594470046083,0.4147465437788019,0.2073732718894009,0.4147465437788019,0.8294930875576038,0.2073732718894009,2.903225806451613,1.4516129032258065,0.4147465437788019,0.4147465437788019,0.4147465437788019,0.0,0.2073732718894009,2.903225806451613,0.0,80.31,56.92,42.42,50.0,25.0,41.38,75.0,66.67,0.0872346704204498,0.3661365559953284,1.036866359447005,1.4516129032258065,0.0350427815668202,0.2073732718894009,4.147465437788019,5.184331797235023,0.1068219580645161,22.6036866359447,DM/CM,73,45,97,58,64,83,47,32,79,94,65,18,27,47,86,97,95,85,26,24,42,26,100,50,9,24,70,52,47,27,100,52,61,97,92,67,70,23,67,85,64,64,61,39,97,48,59,82,45,21,67,82,59,12,24,33,79,97,97,77,23,23,42,15,100,50,9,24,70,52,47,27,100,52,58,97,97,61,58,18,55,82,58,48,Ligue 1
Brest,3adj8hkws0z1al232bg2h6tk0,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,Kamory Doumbia,23,Midfielder,Mali,Midfielder,59.0,74.0,9.0,133.0,1.0,12.0,10.0,21.0,1.0,5.0,407.0,5.0,15.0,10.0,1.0,1.0,6.0,2.0,4.0,8.0,9.0,4.0,5.0,0.0,0.0,85.26,75.0,0.0,62.5,41.67,41.18,16.67,20.0,1.8216033007328856,0.3717654145109554,0.0,6.0,0.15261753,2.0,8.0,14.0,0.3110207899999999,66.0,13.046683046683048,16.363636363636363,1.9901719901719903,29.41031941031941,0.2211302211302211,2.6535626535626538,2.211302211302211,4.643734643734644,0.2211302211302211,1.1056511056511056,1.1056511056511056,3.316953316953317,2.211302211302211,0.2211302211302211,0.2211302211302211,1.3267813267813269,0.4422604422604422,0.8845208845208845,1.769041769041769,1.9901719901719903,0.8845208845208845,1.1056511056511056,0.0,0.0,85.26,75.0,0.0,62.5,41.67,41.18,16.67,20.0,0.4028115407026037,0.0822085683193759,0.0,1.3267813267813269,0.0337483481572481,0.4422604422604422,1.769041769041769,3.095823095823096,0.068776096068796,14.594594594594597,DM/CM,21,30,44,27,33,98,100,73,3,50,98,97,94,6,86,79,44,97,79,82,100,89,24,50,18,76,24,65,73,24,35,3,100,67,9,56,61,38,15,38,27,30,6,18,42,6,27,97,100,64,3,42,100,94,100,3,88,70,39,97,79,79,100,88,24,50,18,76,24,65,73,24,35,3,100,61,9,48,55,33,6,24,27,18,Ligue 1
Brest,3adj8hkws0z1al232bg2h6tk0,8ipqhvaekpinqwwgb4eo0g6qc,P. Mboup,Pathé Mboup,22,Attacker,Senegal,Striker,31.0,41.0,1.0,72.0,4.0,19.0,10.0,26.0,0.0,4.0,397.0,7.0,21.0,7.0,5.0,0.0,6.0,9.0,3.0,13.0,16.0,1.0,6.0,0.0,0.0,78.26,100.0,0.0,46.15,36.84,36.62,33.33,55.56,1.6871296708940426,0.4516074135256277,8.0,8.0,0.22953537,7.0,2.0,5.0,0.1867013699999999,19.0,7.027707808564231,9.29471032745592,0.2267002518891687,16.32241813602015,0.906801007556675,4.307304785894206,2.267002518891688,5.894206549118388,0.0,0.906801007556675,1.5869017632241813,4.760705289672544,1.5869017632241813,1.1335012594458438,0.0,1.3602015113350123,2.040302267002519,0.6801007556675063,2.947103274559194,3.6272040302267,0.2267002518891687,1.3602015113350123,0.0,0.0,78.26,100.0,0.0,46.15,36.84,36.62,33.33,55.56,0.3824727213613698,0.1023795144012758,1.81360201511335,1.81360201511335,0.0520357261964735,1.5869017632241813,0.4534005037783375,1.1335012594458438,0.0423252476070528,4.307304785894206,LW,79,43,32,64,86,93,86,93,14,93,93,71,79,96,25,71,100,75,68,82,79,68,21,54,57,96,21,68,50,21,50,57,86,64,96,43,43,89,32,39,29,43,71,14,21,29,79,93,86,86,14,79,71,64,50,79,25,64,100,71,57,71,71,57,21,54,57,96,21,68,50,21,50,57,86,43,93,29,29,71,29,21,14,14,Ligue 1
Brest,3adj8hkws0z1al232bg2h6tk0,9vk8oyt5lma4ir9tbi3uvlrdh,G. Lloris,Gautier Lloris,31,Defender,France,Defender,123.0,30.0,3.0,153.0,14.0,2.0,2.0,22.0,16.0,9.0,341.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,23.08,0.0,0.0,50.0,70.97,70.0,60.0,0.2402806859095257,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.1575937999999999,92.0,32.4633431085044,7.917888563049853,0.7917888563049854,40.381231671554254,3.6950146627566,0.5278592375366569,0.5278592375366569,5.806451612903226,4.222873900293255,2.375366568914956,0.2639296187683284,0.5278592375366569,0.7917888563049854,0.7917888563049854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,23.08,0.0,0.0,50.0,70.97,70.0,60.0,0.0634171898294935,0.0,0.0,0.0,0.0,0.0,1.8475073313783,1.5835777126099708,0.0415936715542521,24.281524926686217,CB,33,12,6,21,88,50,60,81,38,100,83,42,77,38,46,19,38,38,29,25,46,35,46,40,38,15,46,35,88,75,62,44,46,27,40,17,17,25,29,29,21,29,21,4,4,12,88,50,65,92,31,100,88,44,75,42,46,19,38,38,29,25,46,35,46,40,38,15,46,35,88,75,62,44,54,27,40,17,17,25,38,29,17,25,Ligue 1
Brest,3adj8hkws0z1al232bg2h6tk0,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,Ludovic Ajorque,32,Attacker,France,Striker,36.0,56.0,8.0,92.0,33.0,17.0,14.0,48.0,4.0,1.0,446.0,5.0,34.0,9.0,2.0,0.0,8.0,3.0,2.0,4.0,5.0,1.0,4.0,0.0,0.0,76.67,100.0,0.0,100.0,29.41,47.06,55.0,100.0,1.850635977637708,0.7466180812699699,3.0,3.0,0.09561883,0.0,5.0,8.0,0.28636297,24.0,7.26457399103139,11.300448430493272,1.6143497757847534,18.565022421524663,6.659192825112108,3.430493273542601,2.825112107623318,9.68609865470852,0.8071748878923767,0.2017937219730941,1.0089686098654709,6.860986547085202,1.816143497757848,0.4035874439461883,0.0,1.6143497757847534,0.6053811659192825,0.4035874439461883,0.8071748878923767,1.0089686098654709,0.2017937219730941,0.8071748878923767,0.0,0.0,76.67,100.0,0.0,100.0,29.41,47.06,55.0,100.0,0.3734467219448289,0.1506628415118773,0.6053811659192825,0.6053811659192825,0.0192952795964125,0.0,1.0089686098654709,1.6143497757847534,0.0577862495515695,4.84304932735426,ST,91,83,93,87,100,93,93,100,87,50,61,100,93,61,33,91,74,59,41,50,46,78,39,52,48,85,39,93,26,70,78,87,96,96,67,39,35,20,70,74,74,70,70,70,91,74,100,74,78,100,70,35,35,83,83,52,33,83,57,48,30,35,22,65,39,52,48,85,39,93,26,70,78,87,61,91,57,26,26,20,48,57,57,52,Ligue 1
Brest,3adj8hkws0z1al232bg2h6tk0,ef2n7d6rysar49toiz2k3obth,K. Lala,Kenny Lala,34,Defender,France,Defender,87.0,46.0,18.0,126.0,1.0,2.0,1.0,15.0,11.0,1.0,382.0,0.0,1.0,5.0,4.0,0.0,8.0,1.0,1.0,3.0,3.0,0.0,1.0,7.0,0.0,70.39,42.86,36.84,33.33,0.0,55.56,25.0,50.0,0.0876617106370822,0.9561940833819478,1.0,4.0,0.1034642099999999,4.0,8.0,14.0,0.8445410400000002,57.0,20.49738219895288,10.837696335078531,4.240837696335079,29.68586387434555,0.2356020942408377,0.4712041884816754,0.2356020942408377,3.534031413612565,2.5916230366492146,0.2356020942408377,0.0,0.2356020942408377,1.1780104712041886,0.9424083769633508,0.0,1.8848167539267016,0.2356020942408377,0.2356020942408377,0.7068062827225131,0.7068062827225131,0.0,0.2356020942408377,1.649214659685864,0.0,70.39,42.86,36.84,33.33,0.0,55.56,25.0,50.0,0.0206532826108308,0.225281328545485,0.2356020942408377,0.9424083769633508,0.0243763845549738,0.9424083769633508,1.8848167539267016,3.298429319371728,0.1989756376963351,13.429319371727749,RB/RCB,57,24,90,24,19,45,43,29,52,5,29,17,76,57,45,95,55,57,45,38,36,38,86,48,5,43,76,40,29,62,29,55,38,95,60,38,43,62,33,48,81,29,48,10,90,19,19,48,38,33,43,5,29,14,76,57,45,90,57,57,38,33,36,43,81,48,5,43,76,40,29,62,29,55,33,95,62,33,38,57,24,57,76,19,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,36yupk7p1vks4dbguw53xhucp,M. Camara,Mahdi Camara,28,Midfielder,France,Midfielder,52.0,90.0,4.0,142.0,2.0,5.0,4.0,17.0,0.0,2.0,300.0,2.0,12.0,5.0,1.0,0.0,4.0,1.0,1.0,10.0,12.0,0.0,8.0,0.0,0.0,91.61,80.0,0.0,80.0,40.0,65.38,0.0,50.0,0.47399353996331,0.3237577946691954,1.0,9.0,0.26554909,4.0,8.0,14.0,0.4158822299999999,68.0,15.6,27.0,1.2,42.6,0.6,1.5,1.2,5.1,0.0,0.6,0.6,3.6,1.5,0.3,0.0,1.2,0.3,0.3,3.0,3.6,0.0,2.4,0.0,0.0,91.61,80.0,0.0,80.0,40.0,65.38,0.0,50.0,0.1421980619889929,0.0971273384007586,0.3,2.7,0.0796647269999999,1.2,2.4,4.2,0.1247646689999999,20.4,CM/AM,67,71,33,62,60,60,79,67,10,38,71,65,62,10,27,35,27,38,85,88,35,96,15,50,100,98,15,90,73,100,17,46,58,29,33,54,62,52,33,52,33,71,71,79,38,79,62,67,83,75,10,33,71,62,71,12,27,33,33,38,92,96,35,100,15,50,100,98,15,90,73,100,17,46,67,29,38,58,75,58,38,58,46,71,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,4a7x84pflda40oka94y36gwk,Q. Merlin,Quentin Merlin,24,Defender,France,Defender,58.0,51.0,10.0,107.0,1.0,1.0,0.0,5.0,6.0,4.0,231.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,83.59,47.62,22.22,50.0,0.0,29.41,20.0,0.0,0.044318317905743,0.3691508708361596,1.0,5.0,0.19837993,1.0,10.0,17.0,0.56546785,59.0,22.5974025974026,19.87012987012987,3.896103896103896,41.688311688311686,0.3896103896103896,0.3896103896103896,0.0,1.948051948051948,2.3376623376623376,1.5584415584415583,0.0,0.7792207792207791,1.1688311688311688,0.0,0.0,1.1688311688311688,0.3896103896103896,0.0,0.7792207792207791,1.1688311688311688,0.0,0.3896103896103896,0.7792207792207791,0.0,83.59,47.62,22.22,50.0,0.0,29.41,20.0,0.0,0.0172668771061336,0.1438250146114907,0.3896103896103896,1.948051948051948,0.0772908818181818,0.3896103896103896,3.896103896103896,6.623376623376623,0.2203121493506493,22.987012987012985,LB/LCB,29,29,79,25,29,46,27,10,29,27,35,35,40,8,44,56,71,44,17,27,44,23,54,46,54,67,46,52,35,12,27,8,33,67,71,54,79,17,38,58,67,31,75,83,88,62,33,58,27,8,38,58,35,46,62,8,44,79,83,44,29,46,44,33,79,46,54,67,46,52,35,12,27,8,46,88,79,71,96,17,75,100,92,58,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,504o2odlvra056ouwcgreopgp,S. Szymański,Sebastian Szymanski,27,Midfielder,Poland,Midfielder,24.0,43.0,2.0,63.0,0.0,3.0,0.0,9.0,2.0,2.0,227.0,1.0,2.0,2.0,5.0,1.0,6.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,82.89,40.0,30.77,0.0,33.33,50.0,0.0,71.43,0.1517281333128467,0.4675657575630814,3.0,6.0,0.18464182,6.0,4.0,8.0,0.35233356,31.0,9.515418502202644,17.048458149779737,0.7929515418502203,24.97797356828194,0.0,1.1894273127753303,0.0,3.5682819383259914,0.7929515418502203,0.7929515418502203,0.3964757709251101,0.7929515418502203,0.7929515418502203,1.9823788546255507,0.3964757709251101,2.378854625550661,1.1894273127753303,0.0,0.7929515418502203,0.7929515418502203,0.3964757709251101,0.0,1.5859030837004406,0.0,82.89,40.0,30.77,0.0,33.33,50.0,0.0,71.43,0.0601565286262387,0.1853784941880058,1.1894273127753303,2.378854625550661,0.0732060079295154,2.378854625550661,1.5859030837004406,3.1718061674008813,0.1396917198237885,12.290748898678414,CM/AM,12,15,15,8,15,25,12,4,42,38,38,12,19,75,69,52,77,12,21,21,81,10,81,50,42,17,75,10,60,75,17,71,17,50,77,31,42,83,8,23,25,17,29,33,17,21,15,42,12,29,54,58,46,12,38,88,75,79,92,12,21,21,92,10,88,50,42,17,75,10,60,75,17,71,21,62,92,46,67,96,17,50,67,33,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,7y2h0upi10c3mp7u2oqn9kq38,A. Nagida,Aboubakar Nagida,21,Defender,Cameroon,Defender,42.0,56.0,3.0,93.0,0.0,2.0,0.0,16.0,10.0,7.0,219.0,0.0,2.0,4.0,5.0,0.0,3.0,2.0,0.0,8.0,8.0,0.0,3.0,5.0,0.0,81.58,23.08,50.0,37.5,0.0,44.44,0.0,55.56,0.1164966025158844,0.4097712833499954,1.0,6.0,0.1515243299999999,3.0,9.0,12.0,0.87002047,61.0,17.26027397260274,23.01369863013699,1.2328767123287672,38.21917808219178,0.0,0.8219178082191781,0.0,6.575342465753425,4.109589041095891,2.876712328767124,0.0,0.8219178082191781,1.6438356164383563,2.054794520547945,0.0,1.2328767123287672,0.8219178082191781,0.0,3.2876712328767126,3.2876712328767126,0.0,1.2328767123287672,2.054794520547945,0.0,81.58,23.08,50.0,37.5,0.0,44.44,0.0,55.56,0.0478753161024182,0.168399157541094,0.4109589041095891,2.4657534246575343,0.0622702726027396,1.2328767123287672,3.6986301369863015,4.931506849315069,0.3575426589041096,25.068493150684933,LB/LCB,17,33,25,21,10,71,27,44,52,81,35,35,56,67,44,56,94,44,79,77,44,58,96,46,38,21,83,33,35,23,12,58,58,75,71,67,62,46,31,33,96,42,33,92,42,58,10,75,27,92,83,96,35,58,88,92,44,83,100,44,96,96,44,88,100,46,38,21,83,33,35,23,12,58,75,96,83,96,88,71,67,71,100,75,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,85n9nt673fj0927h3lwthtus4,A. Aït Boudlal,Abdelhamid Aït Boudlal,20,Defender,Morocco,Defender,119.0,29.0,7.0,148.0,9.0,0.0,0.0,20.0,16.0,7.0,270.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,87.5,0.0,0.0,0.0,74.07,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66666666666666,9.666666666666666,2.333333333333333,49.333333333333336,3.0,0.0,0.0,6.666666666666667,5.333333333333333,2.333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,87.5,0.0,0.0,0.0,74.07,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,25,8,42,17,54,17,21,71,38,73,40,23,29,96,46,19,38,38,29,25,46,35,46,40,88,100,46,35,40,92,100,44,15,27,40,17,17,25,8,8,8,8,46,17,54,29,81,17,21,100,50,92,40,25,42,100,46,19,38,38,29,25,46,35,46,40,88,100,46,35,40,92,100,44,15,27,40,17,17,25,8,8,8,8,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,Valentin Rongier,31,Midfielder,France,Midfielder,104.0,136.0,12.0,240.0,7.0,4.0,1.0,26.0,11.0,6.0,434.0,3.0,5.0,5.0,8.0,0.0,6.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,89.89,85.71,0.0,100.0,75.0,56.52,63.64,66.67,0.3351831918729764,0.2853400280343622,3.0,4.0,0.08121889,4.0,22.0,22.0,0.6773486999999997,135.0,21.566820276497698,28.202764976958527,2.4884792626728114,49.76958525345622,1.4516129032258065,0.8294930875576038,0.2073732718894009,5.391705069124424,2.28110599078341,1.2442396313364057,0.6221198156682028,1.036866359447005,1.036866359447005,1.6589861751152075,0.0,1.2442396313364057,0.6221198156682028,0.0,0.4147465437788019,0.4147465437788019,0.2073732718894009,0.4147465437788019,0.0,0.0,89.89,85.71,0.0,100.0,75.0,56.52,63.64,66.67,0.0695080351810319,0.059171895214499,0.6221198156682028,0.8294930875576038,0.0168426269585253,0.8294930875576038,4.56221198156682,4.56221198156682,0.1404640161290322,27.995391705069125,DM/CM,61,88,61,76,88,41,47,85,82,61,82,59,74,88,38,79,61,15,26,24,91,50,24,50,52,94,24,89,94,70,86,52,55,61,68,36,33,73,76,80,88,76,42,73,52,55,88,35,45,73,73,48,79,61,55,79,38,67,56,15,23,23,88,39,24,50,52,94,24,89,94,70,86,52,45,45,64,21,27,70,58,67,79,67,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,9yfnfwqog4y572aoe2iztnbv9,L. Blas,Ludovic Blas,28,Attacker,France,Striker,17.0,69.0,9.0,83.0,0.0,11.0,7.0,10.0,0.0,2.0,217.0,3.0,18.0,2.0,4.0,0.0,7.0,4.0,3.0,6.0,7.0,0.0,4.0,3.0,0.0,87.37,90.0,27.27,66.67,27.27,47.62,0.0,100.0,1.2922368162663058,0.6267336129794232,4.0,11.0,0.31872552,3.0,9.0,19.0,0.5414905,39.0,7.050691244239632,28.617511520737327,3.7327188940092166,34.423963133640555,0.0,4.56221198156682,2.903225806451613,4.147465437788019,0.0,0.8294930875576038,1.2442396313364057,7.465437788018433,0.8294930875576038,1.6589861751152075,0.0,2.903225806451613,1.6589861751152075,1.2442396313364057,2.4884792626728114,2.903225806451613,0.0,1.6589861751152075,1.2442396313364057,0.0,87.37,90.0,27.27,66.67,27.27,47.62,0.0,100.0,0.5359507532901729,0.259935599853217,1.6589861751152075,4.56221198156682,0.1321903078341013,1.2442396313364057,3.7327188940092166,7.880184331797236,0.2245813133640553,16.175115207373274,ST,41,89,100,83,4,70,46,28,17,78,28,46,22,83,33,83,91,80,65,65,11,78,96,52,100,65,78,76,17,74,4,87,70,87,83,87,83,78,91,96,96,87,65,96,100,96,4,100,91,43,17,87,52,91,35,87,33,96,96,91,78,83,11,96,100,52,100,65,78,76,17,74,4,87,100,96,96,96,96,87,100,100,96,96,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,Mousa Mohammad Mousa Suleiman Al Tamari,29,Attacker,Jordan,Striker,18.0,45.0,0.0,61.0,1.0,8.0,6.0,14.0,1.0,1.0,284.0,3.0,28.0,2.0,4.0,0.0,5.0,2.0,3.0,15.0,17.0,0.0,7.0,2.0,0.0,76.25,0.0,25.0,46.67,37.5,41.18,25.0,100.0,0.6395954168758547,0.5344841664751179,6.0,8.0,0.3140302299999999,1.0,2.0,3.0,0.4522814399999999,14.0,5.704225352112676,14.26056338028169,0.0,19.33098591549296,0.3169014084507042,2.535211267605634,1.9014084507042253,4.436619718309859,0.3169014084507042,0.3169014084507042,0.9507042253521129,8.873239436619718,0.6338028169014085,1.267605633802817,0.0,1.5845070422535212,0.6338028169014085,0.9507042253521129,4.753521126760564,5.387323943661972,0.0,2.218309859154929,0.6338028169014085,0.0,76.25,0.0,25.0,46.67,37.5,41.18,25.0,100.0,0.2026886884465737,0.1693787851505655,1.9014084507042253,2.535211267605634,0.0995166221830985,0.3169014084507042,0.6338028169014085,0.9507042253521129,0.1433286253521126,4.436619718309859,LW,43,50,11,43,39,46,61,43,39,32,61,86,18,82,25,64,39,75,82,93,32,86,71,54,43,11,64,79,61,50,43,100,43,71,82,43,57,14,32,14,64,21,36,43,11,57,36,57,57,43,36,29,64,93,21,100,25,71,36,79,79,93,32,79,71,54,43,11,64,79,61,50,43,100,43,64,100,50,57,14,36,14,64,29,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,aarmpoi343teu4medudpl49ka,C. Cresswell,Charlie Cresswell,24,Defender,England,Defender,172.0,83.0,14.0,255.0,22.0,4.0,4.0,30.0,26.0,4.0,450.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,42.42,0.0,0.0,0.0,62.5,66.67,100.0,0.4752990320767302,0.0,0.0,5.0,0.10102694,3.0,16.0,16.0,0.3787619299999998,160.0,34.4,16.6,2.8,51.0,4.4,0.8,0.8,6.0,5.2,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,85.0,42.42,0.0,0.0,0.0,62.5,66.67,100.0,0.095059806415346,0.0,0.0,1.0,0.0202053879999999,0.6,3.2,3.2,0.0757523859999999,32.0,RB/RCB,95,62,81,90,100,69,86,95,95,52,29,57,76,74,45,10,26,57,10,19,36,12,19,48,48,38,19,12,29,81,90,100,76,10,26,52,38,55,71,60,38,90,95,52,76,86,100,57,74,76,95,38,29,50,67,64,45,10,26,40,10,17,36,12,19,48,48,38,19,12,29,81,90,100,67,10,26,40,33,48,62,40,29,90,Ligue 1
Rennes,z1wbqtd0fz5t5eezjvrbld3h,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,Przemyslaw Frankowski,31,Midfielder,Poland,Midfielder,79.0,119.0,7.0,195.0,2.0,5.0,4.0,19.0,15.0,6.0,409.0,1.0,12.0,4.0,9.0,1.0,6.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,79.59,36.84,30.0,33.33,20.0,44.19,33.33,75.0,0.3922239469535609,0.6626480607221534,0.0,8.0,0.22769979,4.0,21.0,24.0,1.0624420500000002,98.0,17.3838630806846,26.18581907090465,1.5403422982885089,42.90953545232274,0.4400977995110025,1.1002444987775062,0.880195599022005,4.180929095354523,3.3007334963325183,1.3202933985330074,0.2200488997555012,2.640586797066015,0.880195599022005,1.9804400977995111,0.2200488997555012,1.3202933985330074,0.2200488997555012,0.6601466992665037,0.6601466992665037,0.6601466992665037,0.2200488997555012,0.2200488997555012,0.6601466992665037,0.0,79.59,36.84,30.0,33.33,20.0,44.19,33.33,75.0,0.0863084479848911,0.1458149766870264,0.0,1.76039119804401,0.0501050882640586,0.880195599022005,4.621026894865526,5.28117359413203,0.2337892041564792,21.56479217603912,RM/RCM,80,90,75,90,75,65,65,60,100,80,60,70,65,100,85,60,55,85,10,10,85,15,70,55,20,40,80,35,55,50,70,95,70,60,35,50,60,50,90,80,90,90,70,90,60,80,80,50,60,30,100,70,50,60,60,100,70,50,50,70,10,10,70,10,50,55,20,40,80,35,55,50,70,95,40,50,35,30,30,40,80,60,90,90,Ligue 1
