Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total won contest_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total won contest_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total won contest_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total won contest_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,Robin Koch,30,Defender,Germany,Defender,132.0,83.0,11.0,215.0,2.0,0.0,0.0,0.0,27.0,42.0,360.0,0.0,24.0,1.0,5.0,5.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0.0,1.0,0.0,89.96,47.83,0.0,0.0,40.0,64.29,68.57,33.33,0.6219629721058865,0.0744606919743322,0.0,1.0,0.05491138,0.0,24.0,23.0,0.4370237699999999,169.0,33.0,20.75,2.75,53.75,0.5,0.0,0.0,0.0,6.75,10.5,0.0,6.0,0.25,1.25,1.25,0.0,0.0,0.0,2.0,0.5,2.0,0.0,0.0,0.25,0.0,89.96,47.83,0.0,0.0,40.0,64.29,68.57,33.33,0.1554907430264716,0.018615172993583,0.0,0.25,0.013727845,0.0,6.0,5.75,0.1092559424999999,42.25,CB,57,70,67,67,82,48,22,22,83,97,23,93,90,87,87,38,25,42,92,92,80,12,45,13,50,67,57,45,23,88,68,77,5,80,57,38,40,50,22,85,78,73,83,57,63,62,60,78,48,22,22,70,97,23,93,88,82,82,38,25,42,87,85,77,12,45,7,50,67,57,45,23,88,68,77,5,80,57,38,35,50,22,80,75,67,80,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,4a59itr8bwm9auhz9f2dno104,C. Uzun,Can Uzun,20,Midfielder,Türkiye,Midfielder,45.0,83.0,9.0,121.0,11.0,0.0,15.0,16.0,16.0,2.0,324.0,6.0,1.0,0.0,8.0,7.0,1.0,2.0,2.0,0.0,3.0,16.0,6.0,7.0,1.0,0.0,84.03,81.82,38.89,40.0,37.5,44.44,0.0,33.33,0.8638637916504132,1.3162972703111242,1.0,14.0,0.32631116,4.0,16.0,23.0,0.7656611799999999,53.0,12.5,23.05555555555556,2.5,33.61111111111111,3.055555555555556,0.0,4.166666666666667,4.444444444444445,4.444444444444445,0.5555555555555556,1.6666666666666663,0.2777777777777778,0.0,2.2222222222222223,1.9444444444444444,0.2777777777777778,0.5555555555555556,0.5555555555555556,0.0,0.8333333333333333,4.444444444444445,1.6666666666666663,1.9444444444444444,0.2777777777777778,0.0,84.03,81.82,38.89,40.0,37.5,44.44,0.0,33.33,0.2399621643473369,0.3656381306419789,0.2777777777777778,3.888888888888889,0.0906419888888888,1.1111111111111112,4.444444444444445,6.388888888888888,0.2126836611111111,14.72222222222222,CM/AM,63,67,89,67,89,52,94,98,65,24,87,26,33,74,85,22,54,89,4,72,89,83,93,20,50,59,89,78,33,61,33,11,13,78,93,31,89,85,52,70,83,85,56,63,67,85,67,89,52,93,96,67,19,89,26,33,70,85,15,56,85,4,74,81,78,93,11,50,59,89,78,33,61,33,11,13,70,96,30,85,74,48,74,81,85,52,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,Lilian Brassier,26,Defender,France,Defender,82.0,67.0,7.0,148.0,0.0,0.0,0.0,0.0,15.0,17.0,270.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,2.0,2.0,1.0,6.0,0.0,84.09,31.82,50.0,0.0,0.0,71.43,50.0,75.0,0.0441840220792332,0.0,1.0,4.0,0.0913969499999999,4.0,16.0,16.0,0.3412899199999999,102.0,27.33333333333333,22.33333333333333,2.333333333333333,49.333333333333336,0.0,0.0,0.0,0.0,5.0,5.666666666666667,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.0,84.09,31.82,50.0,0.0,0.0,71.43,50.0,75.0,0.0147280073597444,0.0,0.3333333333333333,1.3333333333333333,0.0304656499999999,1.3333333333333333,5.333333333333333,5.333333333333333,0.1137633066666666,34.0,LB/LCB,75,55,88,55,5,50,8,8,38,90,15,70,32,10,12,52,55,40,95,22,12,35,45,70,52,65,30,95,15,22,95,45,78,5,10,60,57,55,72,75,70,45,90,95,70,100,80,5,50,8,8,45,95,15,80,32,15,12,55,65,40,100,22,10,40,55,75,52,65,30,95,15,22,95,45,78,5,10,65,65,60,85,80,85,45,100,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,7o11dzx2cccrslutrjl16ik89,R. Doan,Ritsu Doan,28,Midfielder,Japan,Midfielder,18.0,45.0,1.0,63.0,4.0,0.0,12.0,12.0,10.0,1.0,238.0,3.0,0.0,1.0,5.0,1.0,4.0,1.0,0.0,2.0,0.0,11.0,3.0,0.0,3.0,0.0,82.89,33.33,0.0,25.0,0.0,37.04,0.0,75.0,0.4163799942170147,0.5273241974019329,2.0,9.0,0.48937757,3.0,8.0,8.0,0.32289618,32.0,6.80672268907563,17.016806722689076,0.3781512605042016,23.823529411764707,1.512605042016807,0.0,4.53781512605042,4.53781512605042,3.7815126050420167,0.3781512605042016,1.134453781512605,0.0,0.3781512605042016,1.8907563025210083,0.3781512605042016,1.512605042016807,0.3781512605042016,0.0,0.7563025210084033,0.0,4.159663865546219,1.134453781512605,0.0,1.134453781512605,0.0,82.89,33.33,0.0,25.0,0.0,37.04,0.0,75.0,0.1574546196618963,0.1994083099419074,0.7563025210084033,3.403361344537815,0.1850587449579832,1.134453781512605,3.0252100840336134,3.0252100840336134,0.1221035974789915,12.100840336134452,CM/AM,9,17,11,11,24,52,89,87,22,7,67,9,74,35,22,81,30,30,46,11,63,41,15,63,50,56,28,15,28,11,11,11,59,41,48,65,61,89,35,35,28,30,20,15,41,15,26,33,52,100,100,48,11,67,9,81,63,26,89,37,30,56,11,78,52,15,70,50,56,28,15,28,11,11,11,59,48,59,70,81,93,52,52,44,33,33,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,ab3og2sas7q4czd31wbdbnro,K. Kosugi,Keita Kosugi,20,Defender,Japan,Defender,31.0,54.0,2.0,83.0,3.0,0.0,4.0,4.0,25.0,12.0,360.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,1.0,6.0,10.0,2.0,6.0,0.0,73.45,40.0,18.18,25.0,50.0,60.98,66.67,75.0,0.1500378370393099,0.2405194511159691,1.0,5.0,0.15111418,6.0,9.0,8.0,0.26236876,36.0,7.75,13.5,0.5,20.75,0.75,0.0,1.0,1.0,6.25,3.0,0.25,1.5,0.0,0.5,0.25,0.25,0.0,0.0,2.0,0.25,1.5,2.5,0.5,1.5,0.0,73.45,40.0,18.18,25.0,50.0,60.98,66.67,75.0,0.0375094592598274,0.0601298627789922,0.25,1.25,0.037778545,1.5,2.25,2.0,0.06559219,9.0,LB/LCB,20,35,20,30,62,50,62,60,80,65,48,82,32,28,40,52,22,40,85,62,55,98,68,70,52,35,55,55,42,78,60,88,78,40,60,60,65,65,98,38,25,35,25,10,35,15,25,55,50,50,45,72,55,38,70,32,25,32,38,22,40,78,50,55,98,68,65,52,35,55,55,42,78,60,88,78,35,40,50,60,65,90,35,20,20,15,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,adcmwodw7raphk57z8m46f97u,Y. Ebnoutalib,Younes Ebnoutalib,23,Attacker,Germany,Striker,9.0,26.0,0.0,34.0,5.0,0.0,15.0,15.0,15.0,3.0,281.0,8.0,3.0,1.0,11.0,10.0,1.0,2.0,4.0,0.0,5.0,25.0,3.0,1.0,1.0,0.0,65.38,0.0,33.33,53.33,45.45,38.46,21.43,100.0,1.822074454032598,0.5210259786602061,1.0,4.0,0.16022728,1.0,2.0,3.0,0.3712245999999999,12.0,2.882562277580071,8.327402135231317,0.0,10.88967971530249,1.601423487544484,0.0,4.804270462633452,4.804270462633452,4.804270462633452,0.9608540925266904,2.5622775800711746,0.9608540925266904,0.3202846975088968,3.5231316725978647,3.202846975088968,0.3202846975088968,0.6405693950177936,1.2811387900355873,0.0,1.601423487544484,8.00711743772242,0.9608540925266904,0.3202846975088968,0.3202846975088968,0.0,65.38,0.0,33.33,53.33,45.45,38.46,21.43,100.0,0.5835825653485189,0.166876647969461,0.3202846975088968,1.2811387900355873,0.0513183459074733,0.3202846975088968,0.6405693950177936,0.9608540925266904,0.1188975587188611,3.8434163701067616,ST,19,38,19,33,76,52,100,100,74,62,95,31,81,62,71,38,50,95,26,64,88,52,93,64,52,33,19,98,67,57,50,29,83,95,81,36,71,71,48,29,33,90,31,24,33,19,19,71,52,100,100,76,62,100,24,86,67,81,33,38,95,26,62,95,57,90,71,52,33,19,98,67,57,50,29,83,95,90,43,71,71,52,29,29,95,19,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,d1e8em0pe47h68uq73h8aq1w4,E. Baum,Elias Baum,20,Defender,Germany,Defender,46.0,43.0,4.0,89.0,3.0,0.0,6.0,6.0,21.0,10.0,307.0,3.0,5.0,1.0,4.0,4.0,0.0,2.0,0.0,4.0,2.0,10.0,2.0,0.0,9.0,0.0,74.17,28.57,0.0,50.0,50.0,47.73,50.0,81.82,0.3052076897511291,0.2284594261823342,1.0,4.0,0.12986581,2.0,6.0,10.0,0.5741369399999999,30.0,13.485342019543976,12.605863192182412,1.1726384364820848,26.091205211726383,0.8794788273615636,0.0,1.7589576547231272,1.7589576547231272,6.156351791530945,2.931596091205212,0.8794788273615636,1.4657980456026058,0.2931596091205212,1.1726384364820848,1.1726384364820848,0.0,0.5863192182410424,0.0,1.1726384364820848,0.5863192182410424,2.931596091205212,0.5863192182410424,0.0,2.638436482084691,0.0,74.17,28.57,0.0,50.0,50.0,47.73,50.0,81.82,0.0894745670280183,0.0669750760795116,0.2931596091205212,1.1726384364820848,0.0380714100977198,0.5863192182410424,1.7589576547231272,2.931596091205212,0.1683137609120521,8.794788273615636,RB/RCB,33,33,33,29,52,52,71,71,86,62,76,69,79,79,98,29,93,45,55,90,90,31,17,95,52,29,19,17,50,83,14,60,76,81,57,69,55,71,60,45,64,62,21,33,33,33,29,52,52,71,71,81,62,81,67,81,76,100,29,90,45,52,86,95,33,17,95,52,29,19,17,50,83,14,60,76,71,62,76,52,67,57,48,57,57,24,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,Jonathan Burkardt,26,Attacker,Germany,Striker,25.0,38.0,6.0,63.0,6.0,0.0,6.0,7.0,15.0,1.0,319.0,3.0,6.0,1.0,11.0,11.0,0.0,4.0,3.0,3.0,4.0,22.0,5.0,0.0,1.0,0.0,82.89,75.0,0.0,50.0,36.36,38.46,30.0,100.0,1.5500784985240752,0.5376111976158537,1.0,6.0,0.24122957,2.0,4.0,3.0,0.3909736699999999,18.0,7.053291536050157,10.72100313479624,1.6927899686520378,17.774294670846395,1.6927899686520378,0.0,1.6927899686520378,1.974921630094044,4.231974921630094,0.2821316614420063,0.8463949843260189,1.6927899686520378,0.2821316614420063,3.103448275862069,3.103448275862069,0.0,1.1285266457680252,0.8463949843260189,0.8463949843260189,1.1285266457680252,6.206896551724138,1.4106583072100314,0.0,0.2821316614420063,0.0,82.89,75.0,0.0,50.0,36.36,38.46,30.0,100.0,0.4373262221541278,0.1516771403931875,0.2821316614420063,1.6927899686520378,0.0680584993730407,0.5642633228840126,1.1285266457680252,0.8463949843260189,0.1103060510971786,5.078369905956113,ST,88,71,98,81,86,52,74,79,74,24,71,69,81,62,86,12,90,76,100,52,74,83,45,64,52,95,69,45,50,38,50,50,83,81,86,36,90,90,74,50,33,95,57,76,57,90,67,76,52,67,71,62,14,67,67,76,48,71,12,95,71,100,48,62,81,45,57,52,95,69,45,50,38,50,50,83,71,81,19,90,86,71,48,14,86,43,Bundesliga
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,mkq18lpl3d44wxq974mci5wq,R. Onyedika,Raphael Onyedika,25,Midfielder,Nigeria,Midfielder,72.0,63.0,12.0,135.0,2.0,0.0,1.0,1.0,21.0,12.0,360.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,80.36,57.14,0.0,0.0,100.0,56.76,75.0,44.44,0.0628982281418094,0.1312662341388564,1.0,6.0,0.12507979,1.0,10.0,8.0,0.3515657300000001,77.0,18.0,15.75,3.0,33.75,0.5,0.0,0.25,0.25,5.25,3.0,0.0,2.25,0.0,0.25,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.75,0.0,1.0,0.0,80.36,57.14,0.0,0.0,100.0,56.76,75.0,44.44,0.0157245570354523,0.0328165585347141,0.25,1.5,0.0312699475,0.25,2.5,2.0,0.0878914325,19.25,DM/CM,67,48,95,43,43,50,31,29,98,86,21,100,43,24,17,43,21,40,29,60,7,48,29,69,52,14,60,29,21,98,74,100,33,29,48,57,67,62,33,33,40,67,62,33,24,95,19,36,50,21,19,74,81,21,100,43,17,17,36,21,40,24,50,7,38,29,52,52,14,60,29,21,98,74,100,33,29,43,45,57,52,24,31,36,57,52,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,3akb6xex1efr9ypj8yxr2uf4k,N. Banks,Noahkai Banks,19,Defender,USA,Defender,103.0,52.0,12.0,154.0,4.0,0.0,1.0,1.0,20.0,21.0,360.0,1.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,2.0,1.0,6.0,0.0,89.02,60.0,33.33,100.0,0.0,66.67,69.23,75.0,0.2565829568012073,0.2600370099103741,0.0,4.0,0.08565174,2.0,11.0,14.0,0.3403278299999998,98.0,25.75,13.0,3.0,38.5,1.0,0.0,0.25,0.25,5.0,5.25,0.25,2.25,0.0,0.5,0.5,0.0,0.25,0.0,1.5,0.0,1.25,0.5,0.25,1.5,0.0,89.02,60.0,33.33,100.0,0.0,66.67,69.23,75.0,0.0641457392003018,0.0650092524775935,0.0,1.0,0.021412935,0.5,2.75,3.5,0.0850819574999999,24.5,RB/RCB,86,43,100,76,60,52,24,21,74,88,31,90,33,48,62,29,71,45,90,26,48,31,43,69,52,90,100,62,90,26,86,81,55,62,62,29,55,48,60,81,81,48,100,76,43,86,62,60,52,19,14,43,86,24,90,33,33,52,29,62,45,76,26,43,24,33,62,52,90,100,62,90,26,86,81,55,52,52,29,45,38,48,71,76,29,90,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,Han-Noah Massengo,25,Midfielder,France,Midfielder,50.0,47.0,5.0,95.0,5.0,0.0,0.0,0.0,7.0,8.0,317.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,80.51,50.0,28.57,0.0,0.0,46.67,0.0,40.0,0.1028304945023486,0.5603765442132717,0.0,2.0,0.04797389,3.0,13.0,13.0,0.2060611799999999,58.0,14.195583596214512,13.34384858044164,1.4195583596214512,26.97160883280757,1.4195583596214512,0.0,0.0,0.0,1.987381703470032,2.271293375394322,0.0,0.0,0.2839116719242902,0.2839116719242902,0.2839116719242902,0.0,0.0,0.0,1.4195583596214512,0.0,0.2839116719242902,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.0,80.51,50.0,28.57,0.0,0.0,46.67,0.0,40.0,0.0291947776189633,0.1590974415747459,0.0,0.5678233438485805,0.0136203473186119,0.8517350157728707,3.690851735015773,3.690851735015773,0.058503174132492,16.466876971608833,DM/CM,29,14,60,24,86,50,10,7,10,60,21,10,88,24,43,17,21,40,50,24,21,29,86,26,52,19,40,62,21,24,33,12,24,33,95,19,17,14,79,52,71,29,33,19,10,57,10,81,50,10,7,5,57,21,10,86,24,43,17,21,40,48,24,19,24,81,24,52,19,40,62,21,24,33,12,24,33,86,19,14,14,76,43,62,29,29,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,Marius Wolf,31,Defender,Germany,Defender,29.0,33.0,5.0,56.0,9.0,0.0,9.0,9.0,13.0,6.0,312.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,10.0,4.0,6.0,1.0,0.0,70.89,41.67,60.0,55.56,50.0,65.0,0.0,33.33,0.2513346833820354,1.1701977692952472,0.0,3.0,0.08224292,1.0,6.0,9.0,0.84503348,27.0,8.365384615384615,9.519230769230768,1.4423076923076923,16.153846153846153,2.5961538461538463,0.0,2.5961538461538463,2.5961538461538463,3.75,1.7307692307692306,1.4423076923076923,0.2884615384615384,0.0,0.5769230769230769,0.5769230769230769,0.0,0.2884615384615384,0.0,0.2884615384615384,0.2884615384615384,2.8846153846153846,1.1538461538461535,1.7307692307692306,0.2884615384615384,0.0,70.89,41.67,60.0,55.56,50.0,65.0,0.0,33.33,0.0725003894371256,0.3375570488351674,0.0,0.8653846153846153,0.0237239192307692,0.2884615384615384,1.7307692307692306,2.5961538461538463,0.2437596576923076,7.788461538461538,RB/RCB,12,10,45,5,95,52,90,86,31,31,93,31,33,48,62,29,71,45,10,67,90,57,86,7,52,10,67,88,62,83,76,14,7,57,100,29,31,43,33,45,55,81,14,5,10,48,5,95,52,90,86,29,24,90,24,33,48,57,29,76,45,5,57,90,57,86,5,52,10,67,88,62,83,76,14,7,57,95,29,33,48,29,38,52,76,14,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,Michael Gregoritsch,32,Attacker,Austria,Striker,11.0,36.0,2.0,47.0,4.0,0.0,1.0,2.0,15.0,3.0,293.0,0.0,12.0,0.0,9.0,7.0,2.0,0.0,3.0,1.0,8.0,12.0,2.0,0.0,1.0,0.0,67.14,40.0,0.0,0.0,88.89,46.88,44.44,100.0,1.4485359647384628,0.3052926830804499,1.0,0.0,0.0,1.0,6.0,8.0,0.1987881,23.0,3.378839590443686,11.0580204778157,0.6143344709897611,14.436860068259383,1.2286689419795225,0.0,0.3071672354948805,0.6143344709897611,4.607508532423208,0.9215017064846416,0.0,3.686006825938567,0.0,2.7645051194539247,2.150170648464164,0.6143344709897611,0.0,0.9215017064846416,0.3071672354948805,2.4573378839590445,3.686006825938567,0.6143344709897611,0.0,0.3071672354948805,0.0,67.14,40.0,0.0,0.0,88.89,46.88,44.44,100.0,0.4449427878036234,0.0937759094786364,0.3071672354948805,0.0,0.0,0.3071672354948805,1.843003412969284,2.4573378839590445,0.0610611911262798,7.064846416382252,ST,36,62,57,52,60,52,7,17,74,62,10,88,36,50,50,64,10,76,71,95,40,31,45,64,52,43,43,45,10,95,81,67,83,71,52,36,10,10,48,83,93,62,86,29,62,52,48,62,52,5,10,67,57,10,86,36,38,38,67,10,86,76,95,38,29,45,67,52,43,43,45,10,95,81,67,83,76,57,38,10,10,48,76,95,52,90,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,83usrrx99pkiihnkz44dt2gru,F. Rieder,Fabian Rieder,24,Midfielder,Switzerland,Midfielder,49.0,66.0,5.0,113.0,5.0,0.0,4.0,4.0,22.0,3.0,353.0,3.0,4.0,3.0,6.0,0.0,6.0,1.0,1.0,6.0,4.0,2.0,5.0,2.0,7.0,1.0,84.33,83.33,50.0,75.0,66.67,62.86,66.67,70.0,0.3123618340168395,0.5028956492576016,4.0,8.0,0.20352175,4.0,11.0,15.0,0.4437684800000001,59.0,12.492917847025495,16.827195467422097,1.274787535410765,28.81019830028329,1.274787535410765,0.0,1.019830028328612,1.019830028328612,5.609065155807365,0.764872521246459,0.764872521246459,1.019830028328612,0.764872521246459,1.529745042492918,0.0,1.529745042492918,0.254957507082153,0.254957507082153,1.529745042492918,1.019830028328612,0.509915014164306,1.274787535410765,0.509915014164306,1.7847025495750708,0.254957507082153,84.33,83.33,50.0,75.0,66.67,62.86,66.67,70.0,0.0796389945085426,0.1282170210571788,1.019830028328612,2.039660056657224,0.0518893980169971,1.019830028328612,2.8045325779036827,3.824362606232295,0.1131421053824362,15.042492917847026,CM/AM,67,56,69,59,37,52,54,52,89,44,67,67,100,52,9,94,30,69,91,87,4,74,50,98,100,63,93,89,74,94,89,94,52,30,37,89,46,48,52,54,67,48,63,59,37,67,48,26,52,48,48,78,37,59,63,100,41,9,93,20,67,89,83,4,70,44,93,100,63,93,89,74,94,89,94,52,19,33,81,35,37,41,48,52,26,56,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,bjm2mqn0a1c7tlgnpa9thbqp5,C. Brackelmann,Calvin Brackelmann,27,Defender,Germany,Defender,98.0,42.0,6.0,140.0,2.0,0.0,0.0,0.0,30.0,23.0,346.0,0.0,16.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,5.0,2.0,0.0,8.0,0.0,76.09,21.43,0.0,0.0,33.33,75.0,72.73,66.67,0.2607687976292917,0.1440467031639416,1.0,3.0,0.06945748,2.0,7.0,9.0,0.2148661499999999,84.0,25.491329479768787,10.92485549132948,1.560693641618497,36.41618497109827,0.5202312138728323,0.0,0.0,0.0,7.803468208092485,5.982658959537572,0.0,4.161849710982659,0.0,0.7803468208092486,0.5202312138728323,0.2601156069364161,0.0,0.2601156069364161,1.0404624277456649,0.2601156069364161,1.300578034682081,0.5202312138728323,0.0,2.0809248554913293,0.0,76.09,21.43,0.0,0.0,33.33,75.0,72.73,66.67,0.0678300340654227,0.0374687956206784,0.2601156069364161,0.7803468208092486,0.0180669745664739,0.5202312138728323,1.8208092485549128,2.341040462427745,0.055890039017341,21.84971098265896,LB/LCB,95,25,78,50,35,50,8,8,100,100,15,100,32,50,65,52,22,90,45,62,42,35,15,80,52,45,20,15,15,62,100,100,57,55,25,60,45,45,38,28,40,20,75,90,20,75,45,35,50,8,8,95,100,15,100,32,50,70,45,22,90,45,65,45,25,15,80,52,45,20,15,15,62,100,100,57,50,25,60,50,45,45,25,35,10,70,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,cyz9jisw86vjjf85xxgbae0yy,C. Matsima,Chrislain Matsima,24,Defender,France,Defender,131.0,29.0,2.0,160.0,1.0,3.0,2.0,2.0,13.0,34.0,360.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,2.0,0.0,92.49,28.57,0.0,50.0,100.0,59.09,61.54,50.0,0.1109008446353045,0.0334372207329964,0.0,0.0,0.0,0.0,1.0,0.0,0.11848105,117.0,32.75,7.25,0.5,40.0,0.25,0.75,0.5,0.5,3.25,8.5,0.25,2.0,0.0,0.25,0.25,0.0,0.0,0.0,2.25,0.25,0.5,0.0,0.0,0.5,0.0,92.49,28.57,0.0,50.0,100.0,59.09,61.54,50.0,0.0277252111588261,0.0083593051832491,0.0,0.0,0.0,0.0,0.25,0.0,0.0296202625,29.25,CB,50,7,3,30,50,100,75,75,27,87,65,37,42,27,40,38,25,42,97,73,25,12,45,35,50,87,17,45,55,98,40,63,18,27,43,38,17,17,22,17,10,17,57,50,7,3,20,38,100,75,75,23,73,58,35,42,23,35,38,25,42,97,67,23,12,45,30,50,87,17,45,55,98,40,63,18,27,43,38,17,17,22,17,10,17,57,Bundesliga
