Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Amed,2154uhyeun0lm781iiiijqhwo,8k3jxrfq2go74uy428d09wwd1,M. Diagne,Mbaye Diagne,34,Attacker,Senegal,Striker,11.0,13.0,24.0,0.0,220.0,2.0,3.0,8.0,7.0,0.0,0.0,4.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,70.59,66.67,0.0,0.0,37.5,25.0,50.0,0.0,0.8069862551624394,0.0,2.0,1.0,0.0241224,1.0,1.0,0.0,0.0121193699999999,8.0,4.5,5.3181818181818175,9.818181818181817,0.0,0.8181818181818181,1.227272727272727,3.2727272727272725,2.863636363636364,0.0,0.0,1.6363636363636362,0.8181818181818181,0.409090909090909,4.909090909090908,0.0,0.0,0.0,0.409090909090909,0.409090909090909,0.409090909090909,1.227272727272727,0.409090909090909,0.0,0.0,0.0,0.0,70.59,66.67,0.0,0.0,37.5,25.0,50.0,0.0,0.3301307407482706,0.0,0.8181818181818181,0.409090909090909,0.0098682545454545,0.409090909090909,0.409090909090909,0.0,0.004957924090909,3.2727272727272725,ST,21,4,4,4,45,29,34,46,4,4,4,45,54,21,5,14,27,23,21,43,43,4,34,52,52,52,21,54,27,5,45,11,77,14,29,4,43,12,11,30,9,5,4,7,50,14,25,4,71,36,79,82,4,4,7,68,75,71,5,14,27,43,36,54,68,4,34,52,52,52,21,54,27,5,45,11,77,14,61,4,64,18,21,46,21,5,4,29,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,ad3d93oh7zcf8rozwheaklpwq,S. Ballet,Samuel Ballet,25,Attacker,Switzerland,Striker,36.0,58.0,92.0,7.0,425.0,8.0,1.0,13.0,9.0,22.0,23.0,29.0,0.0,2.0,20.0,8.0,6.0,2.0,4.0,2.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,75.41,72.73,25.0,36.36,30.77,34.94,20.0,60.0,1.628406497191339,0.496150445462711,9.0,12.0,0.39981015,6.0,10.0,14.0,0.5585702800000001,36.0,7.623529411764705,12.28235294117647,19.48235294117647,1.4823529411764709,1.6941176470588235,0.2117647058823529,2.752941176470588,1.9058823529411764,4.658823529411765,4.870588235294117,6.141176470588235,0.0,0.4235294117647059,4.235294117647059,1.6941176470588235,1.2705882352941176,0.4235294117647059,0.8470588235294118,0.4235294117647059,0.0,0.8470588235294118,2.117647058823529,0.2117647058823529,0.0,0.0,0.0,75.41,72.73,25.0,36.36,30.77,34.94,20.0,60.0,0.3448390229346365,0.1050671531568093,1.9058823529411764,2.541176470588235,0.0846656788235294,1.2705882352941176,2.117647058823529,2.9647058823529413,0.1182854710588235,7.623529411764705,ST,89,80,88,86,96,18,71,68,100,100,86,7,82,57,91,98,80,79,48,16,57,88,79,52,52,52,52,68,77,39,32,14,18,50,68,82,98,96,96,93,93,93,93,86,86,89,89,86,93,14,57,61,100,100,71,7,82,54,93,93,75,68,39,16,46,82,75,52,52,52,52,68,77,39,32,14,18,50,71,79,100,96,93,89,93,93,93,89,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,adrn1x15rsehvnava8q9ofuvo,G. Orban,Gift Orban,24,Attacker,Nigeria,Striker,30.0,44.0,74.0,7.0,419.0,5.0,0.0,17.0,11.0,7.0,7.0,6.0,3.0,0.0,18.0,3.0,1.0,0.0,6.0,3.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,81.32,45.45,0.0,42.86,47.06,16.67,0.0,100.0,2.5900658641355245,0.4322407919638492,5.0,5.0,0.14598906,3.0,9.0,12.0,0.4187153399999999,20.0,6.443914081145584,9.45107398568019,15.894988066825777,1.503579952267303,1.0739856801909309,0.0,3.651551312649164,2.362768496420048,1.503579952267303,1.503579952267303,1.2887828162291168,0.6443914081145584,0.0,3.866348448687351,0.6443914081145584,0.2147971360381861,0.0,1.2887828162291168,0.6443914081145584,1.503579952267303,1.7183770883054892,0.4295942720763723,0.4295942720763723,0.0,0.0,0.0,81.32,45.45,0.0,42.86,47.06,16.67,0.0,100.0,0.5563387297665804,0.0928440841927122,1.0739856801909309,1.0739856801909309,0.0313580319809069,0.6443914081145584,1.933174224343676,2.5775656324582337,0.0899388558472553,4.295942720763723,ST,77,68,68,86,91,7,82,77,55,54,9,64,18,50,59,38,27,95,73,100,84,16,96,52,52,52,82,29,27,59,68,4,7,88,89,79,82,55,43,70,88,89,82,62,75,61,75,89,89,7,86,71,50,46,4,57,18,50,50,39,27,96,68,89,86,7,89,52,52,52,82,29,27,59,68,4,7,88,89,75,82,46,50,64,86,89,71,50,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,baogzi00mwdclwbvkd618evv9,R. Raveloson,Rayan Raveloson,29,Midfielder,Madagascar,Midfielder,112.0,86.0,198.0,7.0,530.0,11.0,6.0,5.0,3.0,7.0,7.0,28.0,5.0,3.0,8.0,5.0,5.0,0.0,2.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,82.16,44.0,0.0,71.43,20.0,57.14,85.71,55.56,0.5149742439335157,0.4810259280731347,2.0,7.0,0.18506163,4.0,27.0,19.0,0.57849487,110.0,19.0188679245283,14.60377358490566,33.62264150943396,1.1886792452830188,1.8679245283018864,1.018867924528302,0.8490566037735848,0.5094339622641509,1.1886792452830188,1.1886792452830188,4.754716981132075,0.8490566037735848,0.5094339622641509,1.3584905660377358,0.8490566037735848,0.8490566037735848,0.0,0.3396226415094339,0.5094339622641509,0.0,0.1698113207547169,1.3584905660377358,0.1698113207547169,0.0,0.0,0.0,82.16,44.0,0.0,71.43,20.0,57.14,85.71,55.56,0.087448456517012,0.0816836481633624,0.3396226415094339,1.1886792452830188,0.0314255598113207,0.6792452830188679,4.584905660377358,3.2264150943396226,0.0982349779245282,18.679245283018865,DM/CM,74,57,66,84,43,90,69,89,89,89,91,44,27,94,94,57,33,64,91,41,59,76,89,51,51,51,14,14,33,66,43,70,97,46,80,80,71,67,74,67,77,66,77,66,49,29,37,77,29,74,60,83,80,77,63,29,9,83,86,46,33,60,91,41,43,63,83,51,51,51,14,14,33,66,43,70,97,46,77,69,66,43,66,57,60,37,57,46,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,btz2lf5s3h6svre1o5jgmvf85,D. Bates,David Bates,29,Defender,Scotland,Defender,226.0,50.0,276.0,2.0,511.0,13.0,9.0,0.0,0.0,0.0,0.0,25.0,33.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,93.88,56.52,0.0,0.0,0.0,78.12,75.0,60.0,0.0,0.2383463700235101,0.0,0.0,0.0,0.0,8.0,14.0,0.49450812,183.0,39.80430528375734,8.806262230919765,48.6105675146771,0.3522504892367906,2.2896281800391387,1.5851272015655578,0.0,0.0,0.0,0.0,4.403131115459883,5.812133072407045,0.8806262230919765,0.1761252446183953,0.0,1.0567514677103718,0.0,0.0,0.0,0.0,0.0,1.0567514677103718,0.0,0.0,0.0,0.0,93.88,56.52,0.0,0.0,0.0,78.12,75.0,60.0,0.0,0.0419788127242972,0.0,0.0,0.0,0.0,1.4090019569471623,2.4657534246575343,0.0870953636007827,32.23091976516634,CB,83,39,72,68,57,56,8,10,21,21,75,92,51,17,25,86,42,31,33,40,25,90,42,47,51,51,89,61,42,25,25,97,90,54,8,83,32,18,18,24,39,51,64,72,78,28,58,61,42,42,8,10,21,21,64,81,39,11,25,75,42,31,33,40,25,78,42,47,51,51,89,61,42,25,25,97,90,54,8,83,32,18,18,24,31,42,53,64,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,c2dyis8v8w6p8e40n0hmkdtgq,E. Krasniqi,Ermal Krasniqi,28,Attacker,Kosovo,Striker,73.0,79.0,149.0,12.0,530.0,8.0,2.0,8.0,4.0,13.0,14.0,30.0,7.0,6.0,11.0,5.0,10.0,3.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,82.32,57.14,18.75,38.46,12.5,42.86,50.0,47.62,1.413088030875512,1.2236540701880636,4.0,19.0,0.4877410199999999,3.0,10.0,15.0,1.1265014199999994,70.0,12.396226415094338,13.41509433962264,25.30188679245283,2.037735849056604,1.3584905660377358,0.3396226415094339,1.3584905660377358,0.6792452830188679,2.2075471698113205,2.3773584905660377,5.094339622641509,1.1886792452830188,1.018867924528302,1.8679245283018864,0.8490566037735848,1.6981132075471697,0.5094339622641509,0.6792452830188679,0.5094339622641509,0.0,0.1698113207547169,0.3396226415094339,0.3396226415094339,0.0,0.0,0.0,82.32,57.14,18.75,38.46,12.5,42.86,50.0,47.62,0.2399583448656529,0.2077903138055202,0.6792452830188679,3.2264150943396226,0.0828239467924528,0.5094339622641509,1.6981132075471697,2.5471698113207544,0.191292693962264,11.886792452830187,RW,93,47,67,80,60,53,30,40,57,63,93,87,87,37,27,97,53,40,87,20,17,17,87,53,53,53,60,60,47,13,10,27,80,53,87,80,47,73,67,10,37,57,87,73,73,27,40,67,53,53,20,33,40,60,80,87,87,27,20,100,33,40,87,20,13,13,67,53,53,53,60,60,47,13,10,27,80,53,67,80,40,60,53,7,40,40,73,53,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,e1081ubjlc5hrf10n56zh78ph,F. Soyalp,Furkan Soyalp,31,Midfielder,Türkiye,Midfielder,51.0,39.0,89.0,4.0,254.0,6.0,5.0,7.0,1.0,1.0,3.0,14.0,11.0,2.0,5.0,0.0,2.0,1.0,6.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,76.72,31.58,100.0,0.0,42.86,43.75,62.5,33.33,1.0821369591160523,0.3246396287382382,3.0,4.0,0.0870249999999999,2.0,8.0,9.0,0.2577752000000001,46.0,18.07086614173228,13.818897637795274,31.53543307086614,1.4173228346456692,2.125984251968504,1.7716535433070866,2.4803149606299213,0.3543307086614173,0.3543307086614173,1.062992125984252,4.960629921259843,3.8976377952755903,0.7086614173228346,1.7716535433070866,0.0,0.7086614173228346,0.3543307086614173,2.125984251968504,0.3543307086614173,0.3543307086614173,1.062992125984252,1.062992125984252,0.3543307086614173,0.0,0.0,0.0,76.72,31.58,100.0,0.0,42.86,43.75,62.5,33.33,0.383434355592302,0.1150297897103993,1.062992125984252,1.4173228346456692,0.0308356299212598,0.7086614173228346,2.8346456692913384,3.188976377952756,0.0913376692913386,16.299212598425196,DM/CM,9,9,9,66,23,79,86,44,16,36,24,93,11,64,7,23,73,87,60,89,90,24,89,51,51,51,3,6,99,7,83,20,74,19,100,71,83,44,43,44,14,21,34,14,46,20,26,86,37,94,97,57,20,63,77,94,20,94,7,29,77,97,77,97,97,54,94,51,51,51,3,6,99,7,83,20,74,19,100,83,91,60,63,60,34,34,51,29,Süper Lig
Amed,2154uhyeun0lm781iiiijqhwo,med38wao6izkoagys1dvvv56,L. Dellova,Lumbardh Dellova,27,Defender,Kosovo,Defender,196.0,94.0,290.0,5.0,540.0,25.0,11.0,1.0,1.0,7.0,7.0,28.0,26.0,6.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.8,59.52,0.0,71.43,0.0,80.0,91.67,54.55,0.0985011904064327,0.3849711751951268,0.0,3.0,0.05617798,0.0,22.0,23.0,0.5714752200000001,185.0,32.666666666666664,15.666666666666666,48.333333333333336,0.8333333333333334,4.166666666666667,1.8333333333333333,0.1666666666666666,0.1666666666666666,1.1666666666666667,1.1666666666666667,4.666666666666667,4.333333333333333,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,85.8,59.52,0.0,71.43,0.0,80.0,91.67,54.55,0.0164168650677387,0.0641618625325211,0.0,0.5,0.0093629966666666,0.0,3.6666666666666665,3.8333333333333335,0.09524587,30.83333333333333,CB,72,75,75,96,92,69,22,33,97,97,90,68,65,33,100,86,42,31,79,40,25,21,92,47,51,51,22,69,42,69,25,100,100,44,22,94,32,62,61,24,85,81,75,75,53,47,56,94,86,54,18,21,92,92,72,50,43,24,100,67,42,31,67,40,25,14,86,47,51,51,22,69,42,69,25,100,100,44,19,86,32,44,47,24,69,69,69,58,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,1o7uvhqqueh716napx4qpq99m,R. Yılmaz,Ridvan Yilmaz,25,Defender,Türkiye,Defender,55.0,80.0,131.0,6.0,370.0,8.0,3.0,4.0,3.0,6.0,8.0,17.0,7.0,2.0,9.0,4.0,3.0,4.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,80.37,50.0,16.67,66.67,25.0,65.38,50.0,50.0,0.2493761611846361,0.6014857827105745,1.0,5.0,0.10593593,3.0,13.0,12.0,0.5329617299999998,76.0,13.37837837837838,19.45945945945946,31.864864864864867,1.4594594594594597,1.945945945945946,0.7297297297297298,0.972972972972973,0.7297297297297298,1.4594594594594597,1.945945945945946,4.135135135135136,1.7027027027027029,0.4864864864864865,2.189189189189189,0.972972972972973,0.7297297297297298,0.972972972972973,0.2432432432432432,0.0,0.2432432432432432,0.2432432432432432,1.2162162162162162,0.0,0.0,0.0,0.0,80.37,50.0,16.67,66.67,25.0,65.38,50.0,50.0,0.0606590662341006,0.1463073525512208,0.2432432432432432,1.2162162162162162,0.0257681991891891,0.7297297297297298,3.1621621621621623,2.91891891891892,0.1296393397297296,18.486486486486488,LB/LCB,36,77,55,82,52,48,64,75,77,86,55,5,30,70,77,32,86,48,27,91,61,73,39,50,52,52,32,61,48,70,59,82,48,30,55,82,50,48,45,55,59,48,55,50,18,82,59,82,64,55,68,77,73,82,55,5,27,86,82,32,91,50,27,100,64,77,39,50,52,52,32,61,48,70,59,82,48,30,50,86,50,52,45,55,73,50,73,59,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,Emmanuel Agbadou,29,Defender,Côte d'Ivoire,Defender,268.0,131.0,399.0,2.0,529.0,21.0,11.0,2.0,1.0,1.0,1.0,27.0,18.0,7.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,93.44,61.76,0.0,100.0,0.0,56.25,73.33,50.0,0.1501735867502632,0.2385261709762333,1.0,5.0,0.10279466,1.0,25.0,34.0,0.8284702500000001,264.0,45.59546313799622,22.287334593572776,67.882797731569,0.3402646502835538,3.572778827977316,1.8714555765595464,0.3402646502835538,0.1701323251417769,0.1701323251417769,0.1701323251417769,4.593572778827977,3.062381852551985,1.1909262759924384,0.5103969754253308,0.1701323251417769,1.1909262759924384,0.0,0.1701323251417769,0.1701323251417769,0.0,0.0,0.3402646502835538,0.1701323251417769,0.0,0.0,0.0,93.44,61.76,0.0,100.0,0.0,56.25,73.33,50.0,0.0255493814887026,0.0405810120753516,0.1701323251417769,0.8506616257088846,0.0174886945179584,0.1701323251417769,4.253308128544423,5.784499054820415,0.1409495699432892,44.91493383742911,CB,97,92,97,68,78,69,43,33,51,51,85,44,79,46,61,96,42,72,79,40,25,40,92,47,51,51,78,78,42,88,25,53,82,33,33,86,74,81,81,58,90,96,94,97,92,89,92,58,75,61,33,25,58,58,69,25,56,42,61,92,42,64,72,40,25,33,92,47,51,51,78,78,42,88,25,53,82,33,28,81,67,67,69,53,81,92,86,86,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,Dusan Vlahovic,26,Attacker,Serbia,Striker,13.0,21.0,34.0,2.0,279.0,0.0,1.0,12.0,11.0,9.0,9.0,6.0,1.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,77.27,0.0,0.0,33.33,75.0,20.0,14.29,0.0,1.7539091050129834,0.1988199362929963,3.0,6.0,0.26035361,1.0,2.0,5.0,0.0962680199999999,13.0,4.193548387096774,6.774193548387097,10.96774193548387,0.6451612903225806,0.0,0.3225806451612903,3.870967741935484,3.548387096774193,2.903225806451613,2.903225806451613,1.935483870967741,0.3225806451612903,0.0,8.387096774193548,0.9677419354838708,0.0,0.0,0.3225806451612903,0.0,1.6129032258064515,2.903225806451613,0.6451612903225806,0.0,0.0,0.0,0.0,77.27,0.0,0.0,33.33,75.0,20.0,14.29,0.0,0.5657771306493494,0.0641354633203213,0.9677419354838708,1.935483870967741,0.0839850354838709,0.3225806451612903,0.6451612903225806,1.6129032258064515,0.0310541999999999,4.193548387096774,ST,25,14,25,18,9,18,68,77,62,62,9,23,18,75,59,14,27,23,5,86,91,16,34,52,52,52,68,9,27,30,100,7,14,14,75,32,62,70,86,30,25,57,25,34,36,29,32,39,9,18,89,93,89,79,11,32,18,93,61,14,27,32,5,93,93,21,34,52,52,52,68,9,27,30,100,7,14,14,93,46,79,86,89,36,36,68,32,46,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,49a9iffawhh36qev0fguqu4us,J. Olaïtan,Junior Olaïtan,24,Midfielder,Benin,Midfielder,51.0,157.0,208.0,9.0,422.0,14.0,5.0,6.0,2.0,11.0,11.0,25.0,1.0,0.0,7.0,6.0,4.0,0.0,4.0,2.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,89.27,87.5,0.0,54.55,33.33,58.14,62.5,66.67,0.3875123330893858,0.7894191197875735,2.0,18.0,0.40791413,8.0,36.0,40.0,1.0008529799999997,120.0,10.876777251184834,33.48341232227488,44.360189573459714,1.919431279620853,2.985781990521327,1.066350710900474,1.2796208530805686,0.4265402843601895,2.3459715639810423,2.3459715639810423,5.331753554502369,0.2132701421800947,0.0,1.4928909952606635,1.2796208530805686,0.8530805687203791,0.0,0.8530805687203791,0.4265402843601895,0.0,0.4265402843601895,1.706161137440758,0.4265402843601895,0.0,0.0,0.0,89.27,87.5,0.0,54.55,33.33,58.14,62.5,66.67,0.0826448103745135,0.168359527916781,0.4265402843601895,3.838862559241706,0.0869959045023696,1.706161137440758,7.677725118483412,8.530805687203792,0.2134520573459714,25.59241706161137,CM/AM,43,86,71,64,79,96,36,36,100,96,100,21,14,46,100,57,21,54,43,25,61,89,82,54,50,54,93,96,21,57,79,93,86,57,36,57,36,89,79,100,86,86,79,79,43,86,71,57,79,86,29,36,93,93,100,21,14,43,100,43,21,43,43,25,64,86,86,54,50,54,93,96,21,57,79,93,86,57,43,57,29,100,86,100,93,100,79,86,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,Tiago Emanuel Embaló Djaló,26,Defender,Portugal,Defender,113.0,44.0,157.0,0.0,238.0,6.0,5.0,2.0,1.0,2.0,2.0,14.0,16.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.81,42.86,0.0,100.0,0.0,56.0,71.43,50.0,0.2571823357253391,0.0,0.0,3.0,0.05957464,1.0,10.0,7.0,0.2433214,111.0,42.73109243697479,16.638655462184875,59.36974789915966,0.0,2.26890756302521,1.8907563025210083,0.7563025210084033,0.3781512605042016,0.7563025210084033,0.7563025210084033,5.294117647058823,6.050420168067227,1.512605042016807,0.3781512605042016,0.7563025210084033,1.134453781512605,0.0,0.3781512605042016,0.0,0.0,0.0,0.3781512605042016,0.0,0.0,0.0,0.0,91.81,42.86,0.0,100.0,0.0,56.0,71.43,50.0,0.0972538244339517,0.0,0.0,1.134453781512605,0.022528225210084,0.3781512605042016,3.7815126050420167,2.647058823529412,0.092012294117647,41.97478991596639,CB,39,36,36,12,21,26,43,33,69,68,35,31,40,17,79,47,42,72,33,40,25,21,42,47,51,51,69,28,42,88,25,50,72,33,56,21,32,62,64,58,49,31,36,44,83,50,72,12,39,64,61,53,83,81,86,83,81,33,97,83,42,83,33,40,25,36,42,47,51,51,69,28,42,88,25,50,72,33,67,21,32,86,83,78,75,47,64,78,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,Leandro Trossard,31,Attacker,Belgium,Striker,32.0,136.0,167.0,7.0,385.0,13.0,0.0,16.0,10.0,18.0,19.0,21.0,1.0,3.0,30.0,10.0,1.0,1.0,6.0,8.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,80.68,65.0,14.29,55.56,18.75,44.68,0.0,100.0,1.3212619883974075,0.6563323240023119,7.0,30.0,0.77302895,11.0,17.0,33.0,1.3355882400000003,87.0,7.48051948051948,31.7922077922078,39.03896103896104,1.6363636363636365,3.038961038961039,0.0,3.74025974025974,2.3376623376623376,4.207792207792208,4.441558441558442,4.909090909090909,0.2337662337662337,0.7012987012987013,7.012987012987013,2.3376623376623376,0.2337662337662337,0.2337662337662337,1.4025974025974026,1.87012987012987,0.2337662337662337,0.7012987012987013,2.3376623376623376,0.2337662337662337,0.0,0.0,0.0,80.68,65.0,14.29,55.56,18.75,44.68,0.0,100.0,0.3088664388461472,0.1534283354810599,1.6363636363636365,7.012987012987013,0.1807080662337662,2.571428571428572,3.9740259740259742,7.714285714285714,0.3122154327272728,20.337662337662337,LW,84,100,100,69,100,22,97,100,88,84,69,50,69,100,88,31,44,91,100,69,62,88,78,53,53,53,38,62,38,69,31,38,25,94,100,75,91,94,94,91,94,100,100,100,50,100,100,69,100,22,100,94,75,69,56,44,62,94,81,25,38,81,100,62,44,81,75,53,53,53,38,62,38,69,31,38,25,94,88,69,88,88,81,88,94,100,100,100,Süper Lig
Beşiktaş,2ez9cvam9lp9jyhng3eh3znb4,9qe7czo24c9hz308iuzgx9nxm,Oh Hyeon-Gyu,Hyeon-Gyu Oh,25,Attacker,Korea Republic,Striker,8.0,28.0,35.0,3.0,209.0,4.0,1.0,9.0,7.0,3.0,3.0,8.0,2.0,0.0,20.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,74.47,100.0,100.0,33.33,33.33,42.11,25.0,100.0,0.9479166031898898,0.3516402630684349,0.0,5.0,0.16317742,3.0,2.0,2.0,0.23160552,11.0,3.444976076555024,12.057416267942584,15.071770334928228,1.2918660287081338,1.7224880382775118,0.4306220095693779,3.8755980861244015,3.014354066985646,1.2918660287081338,1.2918660287081338,3.444976076555024,0.8612440191387559,0.0,8.61244019138756,0.4306220095693779,0.8612440191387559,0.4306220095693779,0.8612440191387559,0.8612440191387559,0.0,1.2918660287081338,1.7224880382775118,0.4306220095693779,0.0,0.0,0.0,74.47,100.0,100.0,33.33,33.33,42.11,25.0,100.0,0.4081937525698089,0.1514240367280341,0.0,2.15311004784689,0.0702677885167464,1.2918660287081338,0.8612440191387559,0.8612440191387559,0.0997344344497607,4.7368421052631575,ST,14,38,29,41,79,18,45,46,16,16,14,45,18,57,23,59,62,48,48,16,43,43,79,52,52,52,43,93,100,30,36,64,21,88,43,68,5,55,57,70,25,23,54,14,25,86,64,71,96,21,93,89,43,43,32,75,18,96,43,82,79,71,82,16,75,75,93,52,52,52,43,93,100,30,36,64,21,88,79,86,5,93,86,93,50,39,86,62,Süper Lig
