Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total accurate long balls_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total won tackle_Total,total big chances saved_Total,total accurate cross_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total duels won_p90,total touches in opposition box_p90,total accurate long balls_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total won tackle_p90,total big chances saved_p90,total accurate cross_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,aa43uokg23dh0ls3pgzu4b74l,Jonathan Buatu,Jonathan Buatu Mananga,32.0,Defender,Angola,Defender,219.0,116.0,335.0,25.0,540.0,4.0,7.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,0.0,92.54,41.18,0.0,100.0,0.0,53.19,52.0,75.0,0.2764088858706752,0.0,0.0,8.0,0.15103013,0.0,29.0,25.0,0.55104004,252.0,36.5,19.33333333333333,55.833333333333336,4.166666666666667,0.6666666666666666,1.1666666666666667,2.1666666666666665,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,5.166666666666667,0.0,0.0,0.5,0.1666666666666666,0.5,1.0,0.0,0.0,92.54,41.18,0.0,100.0,0.0,53.19,52.0,75.0,0.0460681476451125,0.0,0.0,1.3333333333333333,0.0251716883333333,0.0,4.833333333333333,4.166666666666667,0.0918400066666666,42.0,CB,44,71,56,69,54,10,76,47,18,49,59,34,38,46,46,50,40,28,62,56,24,82,46,44,82,35,44,85,28,24,32,62,65,22,37,85,85,28,72,72,62,76,38,68,62,56,47,6,69,47,18,49,59,34,38,46,46,44,40,28,60,56,21,75,46,44,82,35,44,85,28,24,32,62,62,22,37,85,85,28,71,71,65,76,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,ajzwef2am5u4bzfdlkr33bml0,Gil Martins,Gil Pinto Martins,20.0,Midfielder,Portugal,Midfielder,38.0,75.0,110.0,16.0,446.0,12.0,5.0,1.0,2.0,4.0,12.0,7.0,5.0,4.0,5.0,5.0,7.0,1.0,3.0,6.0,1.0,1.0,5.0,0.0,3.0,83.97,41.67,25.0,20.0,25.0,45.71,33.33,62.5,1.2291117131214884,0.413914557022391,3.0,14.0,0.35442519,5.0,11.0,11.0,0.3243453599999999,39.0,7.668161434977578,15.134529147982065,22.19730941704036,3.2286995515695067,2.42152466367713,1.0089686098654709,0.2017937219730941,0.4035874439461883,0.8071748878923767,2.42152466367713,1.412556053811659,1.0089686098654709,0.8071748878923767,1.0089686098654709,1.0089686098654709,1.412556053811659,0.2017937219730941,0.6053811659192825,1.210762331838565,0.2017937219730941,0.2017937219730941,1.0089686098654709,0.0,0.6053811659192825,83.97,41.67,25.0,20.0,25.0,45.71,33.33,62.5,0.2480270273115111,0.0835253590403928,0.6053811659192825,2.825112107623318,0.071520778251121,1.0089686098654709,2.219730941704036,2.219730941704036,0.0654508573991031,7.869955156950672,LM/LCM,60,60,60,40,60,60,40,90,80,100,90,100,100,40,40,70,90,90,60,40,40,50,50,90,40,40,100,60,60,40,60,20,100,80,90,100,100,90,60,60,60,60,20,60,60,40,80,60,40,80,80,100,100,100,80,60,60,60,100,100,40,40,20,60,50,100,40,40,100,60,60,40,60,20,100,80,80,100,100,80,80,60,60,60,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,Andreas Lausen,23.0,Midfielder,Denmark,Midfielder,71.0,92.0,163.0,8.0,361.0,8.0,9.0,1.0,0.0,6.0,5.0,2.0,3.0,0.0,7.0,7.0,9.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,87.17,56.25,0.0,28.57,60.0,33.33,33.33,50.0,0.3919918720975786,0.3370168338851487,3.0,11.0,0.23443737,7.0,24.0,21.0,0.39847759,81.0,17.700831024930746,22.93628808864266,40.637119113573405,1.994459833795014,1.994459833795014,2.2437673130193905,0.2493074792243767,0.0,1.4958448753462603,1.2465373961218835,0.4986149584487535,0.7479224376731302,0.0,1.745152354570637,1.745152354570637,2.2437673130193905,0.0,0.7479224376731302,0.2493074792243767,0.4986149584487535,0.4986149584487535,0.4986149584487535,0.0,0.0,87.17,56.25,0.0,28.57,60.0,33.33,33.33,50.0,0.0977265055090916,0.0840208173120869,0.7479224376731302,2.742382271468144,0.0584469897506925,1.745152354570637,5.983379501385041,5.235457063711912,0.0993434434903047,20.19390581717452,CM/AM,93,56,78,13,33,83,20,31,35,52,48,54,11,43,41,98,26,72,4,35,46,20,52,13,85,59,13,33,85,4,50,26,44,22,65,65,59,70,85,78,48,83,96,85,96,4,44,100,19,31,59,52,56,63,11,56,52,96,26,81,4,44,52,19,52,13,85,59,13,33,85,4,50,26,48,19,74,81,70,85,100,96,48,100,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,avrafbh1kctz4io6h1fthedih,Weverson,Weverson Moreira da Costa,26.0,Defender,Brazil,Defender,31.0,35.0,65.0,10.0,223.0,2.0,7.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,4.0,13.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,83.33,58.33,14.29,50.0,0.0,45.45,30.0,100.0,0.1051228595240762,0.1418697030207812,1.0,0.0,0.0,1.0,6.0,7.0,0.18783965,27.0,12.51121076233184,14.125560538116591,26.23318385650224,4.035874439461884,0.8071748878923767,2.825112107623318,1.210762331838565,0.0,0.4035874439461883,0.8071748878923767,0.4035874439461883,0.4035874439461883,0.0,1.6143497757847534,1.6143497757847534,5.246636771300448,0.0,0.0,0.4035874439461883,0.8071748878923767,1.210762331838565,1.6143497757847534,0.0,0.4035874439461883,83.33,58.33,14.29,50.0,0.0,45.45,30.0,100.0,0.0424262661756361,0.0572568308155619,0.4035874439461883,0.0,0.0,0.4035874439461883,2.42152466367713,2.825112107623318,0.0758097242152466,10.896860986547084,LB/LCB,12,8,8,17,29,50,29,44,38,50,62,46,29,42,40,60,44,33,17,54,31,50,50,38,58,88,38,71,33,33,21,98,42,42,48,15,15,35,31,35,29,29,21,42,38,50,58,83,62,44,42,75,79,54,29,67,62,92,44,33,25,83,71,88,50,50,58,88,38,71,33,33,21,98,62,54,62,15,15,46,58,58,33,46,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,bvn34t9jzqax7hqs7p19u9las,David Moreira,David Miguel Madeira Moreira,22.0,Defender,Cabo Verde,Defender,78.0,68.0,145.0,9.0,283.0,4.0,3.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,8.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,86.83,23.08,16.67,33.33,0.0,45.0,33.33,25.0,0.233680141880939,0.2390326883763455,1.0,5.0,0.1061631,3.0,11.0,13.0,0.3453752200000001,80.0,24.805653710247352,21.625441696113075,46.113074204947,2.862190812720848,1.2720848056537102,0.9540636042402828,0.3180212014134275,0.0,1.2720848056537102,0.9540636042402828,0.6360424028268551,0.3180212014134275,0.3180212014134275,0.9540636042402828,0.9540636042402828,2.5441696113074204,0.0,0.0,0.9540636042402828,0.3180212014134275,0.9540636042402828,0.3180212014134275,0.0,0.3180212014134275,86.83,23.08,16.67,33.33,0.0,45.0,33.33,25.0,0.0743152394674364,0.0760174627345268,0.3180212014134275,1.5901060070671378,0.0337621166077738,0.9540636042402828,3.498233215547703,4.134275618374558,0.1098366424028268,25.441696113074205,LB/LCB,46,58,54,8,52,19,8,44,58,65,83,46,62,27,27,29,44,33,46,33,31,6,50,38,79,21,42,46,33,29,25,8,71,54,48,65,62,58,54,62,42,58,83,83,88,12,83,17,8,44,83,83,92,42,79,33,29,50,44,33,62,42,54,12,50,38,79,21,42,46,33,29,25,8,83,67,54,88,83,79,71,79,62,88,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,cuhq4744nzue53ay6piahgzu2,Joelson Fernandes,Joelson Augusto Mendes Mango Fernandes,23.0,Attacker,Portugal,Striker,17.0,48.0,61.0,15.0,291.0,9.0,2.0,0.0,0.0,5.0,8.0,4.0,4.0,4.0,7.0,9.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,0.0,4.0,87.14,100.0,14.29,57.14,25.0,50.0,0.0,42.86,0.4323071683521771,0.5757566318824884,7.0,9.0,0.29606847,0.0,1.0,5.0,0.50032073,11.0,5.257731958762887,14.845360824742269,18.8659793814433,4.639175257731958,2.783505154639175,0.6185567010309279,0.0,0.0,1.5463917525773196,2.4742268041237114,1.2371134020618555,1.2371134020618555,1.2371134020618555,2.164948453608248,2.783505154639175,0.3092783505154639,0.0,0.6185567010309279,1.2371134020618555,1.2371134020618555,0.0,0.9278350515463918,0.0,1.2371134020618555,87.14,100.0,14.29,57.14,25.0,50.0,0.0,42.86,0.1337032479439723,0.1780690614069551,2.164948453608248,2.783505154639175,0.0915675680412371,0.0,0.3092783505154639,1.5463917525773196,0.1547383701030927,3.402061855670103,RW,18,36,27,36,50,32,9,23,36,68,55,64,91,45,45,23,32,73,41,41,23,45,50,41,91,91,14,73,59,77,9,36,45,45,86,50,64,14,9,23,55,9,36,55,45,45,45,36,9,23,64,82,68,73,100,55,55,27,32,73,64,59,23,55,50,82,91,91,14,73,59,77,9,36,55,64,100,73,82,14,9,9,64,9,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,ebaganzllbxfacvobgmsu1045,Murilo de Souza,Murilo de Souza Costa,31.0,Attacker,Brazil,Striker,39.0,64.0,98.0,18.0,320.0,11.0,5.0,4.0,0.0,6.0,8.0,3.0,5.0,2.0,16.0,16.0,2.0,1.0,1.0,8.0,4.0,2.0,2.0,0.0,5.0,84.48,100.0,29.41,25.0,12.5,47.37,66.67,100.0,0.6133306487876284,0.6491216913849281,5.0,14.0,0.40502912,2.0,4.0,7.0,0.32634715,33.0,10.96875,18.0,27.5625,5.0625,3.09375,1.40625,1.125,0.0,1.6875,2.25,0.84375,1.40625,0.5625,4.5,4.5,0.5625,0.28125,0.28125,2.25,1.125,0.5625,0.5625,0.0,1.40625,84.48,100.0,29.41,25.0,12.5,47.37,66.67,100.0,0.1724992449715205,0.182565475702011,1.40625,3.9375,0.11391444,0.5625,1.125,1.96875,0.0917851359375,9.28125,RW,82,73,73,55,64,73,82,23,59,68,36,77,68,77,68,45,73,50,77,41,73,36,50,59,82,91,64,14,36,55,100,100,64,55,64,91,91,36,32,36,27,36,82,100,91,55,55,73,82,23,73,64,45,91,82,91,91,55,73,45,91,45,82,36,50,100,82,91,64,14,36,55,100,100,64,73,82,91,100,45,27,27,18,64,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,José Carlos Natário Ferreira,24.0,Midfielder,Portugal,Midfielder,60.0,68.0,128.0,17.0,221.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,7.0,2.0,8.0,6.0,0.0,0.0,87.07,55.56,0.0,50.0,0.0,51.52,0.0,75.0,0.0,0.3406185068087356,0.0,2.0,0.03620728,2.0,12.0,11.0,0.23657927,68.0,24.43438914027149,27.69230769230769,52.12669683257919,6.9230769230769225,0.0,2.0361990950226243,0.0,0.0,2.0361990950226243,0.0,0.0,0.0,0.0,1.6289592760180995,1.6289592760180995,1.2217194570135743,0.0,0.0,2.850678733031674,0.8144796380090498,3.257918552036199,2.443438914027149,0.0,0.0,87.07,55.56,0.0,50.0,0.0,51.52,0.0,75.0,0.0,0.138713419062381,0.0,0.8144796380090498,0.0147450461538461,0.8144796380090498,4.886877828054298,4.479638009049774,0.0963444990950226,27.69230769230769,DM/CM,24,43,36,42,11,20,2,37,80,5,20,12,24,50,50,35,43,24,77,57,76,61,50,33,50,48,33,56,24,50,4,83,5,71,13,15,14,48,39,35,26,39,69,76,71,86,11,55,2,37,95,5,20,12,24,83,81,55,43,24,100,79,100,93,50,33,50,48,33,56,24,50,4,83,5,90,13,29,21,71,69,71,50,71,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,19mq6gsvnfvnzugpbfwniqj1l,Maracás,Jóbson de Brito Gonzaga,32.0,Defender,Brazil,Defender,187.0,16.0,203.0,30.0,520.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,83.88,24.32,0.0,0.0,0.0,66.67,64.52,85.71,0.0006684181245648,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1601152699999999,122.0,32.36538461538461,2.769230769230769,35.13461538461539,5.1923076923076925,0.0,1.5576923076923077,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730769230769232,0.0,0.0,0.6923076923076923,0.0,0.6923076923076923,1.0384615384615383,0.0,0.0,83.88,24.32,0.0,0.0,0.0,66.67,64.52,85.71,0.0001156877523285,0.0,0.0,0.0,0.0,0.0,0.3461538461538461,0.5192307692307693,0.0277122582692307,21.115384615384617,CB,26,3,24,90,4,21,93,47,18,13,13,34,38,16,16,100,40,28,82,21,38,82,46,44,15,3,44,21,28,88,68,82,21,22,37,16,16,28,15,15,18,26,18,3,15,94,4,18,94,47,18,13,13,34,38,16,16,100,40,28,82,21,35,82,46,44,15,3,44,21,28,88,68,82,21,22,37,16,16,28,15,15,15,24,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,1m62lxr5fsbqib8b1uf0tjx0,A. Duville-Parsemain,Alexandre Duville-Parsemain,23.0,Attacker,France,Striker,17.0,18.0,35.0,12.0,434.0,12.0,1.0,6.0,1.0,3.0,6.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,56.45,25.0,0.0,0.0,66.67,19.35,14.29,100.0,0.6303945259676605,0.1413577202647106,1.0,1.0,0.02385149,1.0,1.0,2.0,0.0315594499999999,8.0,3.525345622119816,3.7327188940092166,7.258064516129033,2.4884792626728114,2.4884792626728114,0.2073732718894009,1.2442396313364057,0.2073732718894009,0.6221198156682028,1.2442396313364057,1.2442396313364057,0.0,0.0,0.2073732718894009,0.2073732718894009,0.6221198156682028,0.2073732718894009,0.8294930875576038,1.036866359447005,0.0,0.6221198156682028,0.2073732718894009,0.0,0.0,56.45,25.0,0.0,0.0,66.67,19.35,14.29,100.0,0.1307269754310817,0.0293138129581197,0.2073732718894009,0.2073732718894009,0.0049461615207373,0.2073732718894009,0.2073732718894009,0.4147465437788019,0.0065445864055299,1.6589861751152075,ST,32,7,18,20,17,23,48,73,33,20,28,8,15,10,10,42,30,42,33,12,87,17,52,35,3,17,35,12,92,3,10,87,23,30,15,15,12,40,18,23,10,13,23,3,10,13,17,23,50,80,33,17,27,8,15,7,7,43,30,43,20,12,87,17,52,35,3,17,35,12,92,3,10,87,20,20,17,13,13,37,17,17,10,3,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,1orxuwwmw6m5647h08t6ym3o4,Leandro Santos,Leandro Henrique de Sousa Santos,20.0,Defender,Portugal,Defender,31.0,22.0,52.0,15.0,213.0,1.0,6.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,11.0,12.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,1.0,72.22,46.15,11.11,60.0,0.0,57.69,75.0,75.0,0.0575930009275701,0.1790500088134974,1.0,3.0,0.06823536,0.0,2.0,4.0,0.1434415299999999,22.0,13.098591549295774,9.295774647887324,21.97183098591549,6.338028169014084,0.4225352112676056,2.535211267605634,1.267605633802817,0.0,0.8450704225352113,0.4225352112676056,0.4225352112676056,0.0,0.4225352112676056,4.225352112676056,4.647887323943662,5.070422535211268,0.0,0.0,0.8450704225352113,2.535211267605634,0.0,1.267605633802817,0.0,0.4225352112676056,72.22,46.15,11.11,60.0,0.0,57.69,75.0,75.0,0.0243350708144662,0.0756549333014777,0.4225352112676056,1.267605633802817,0.0288318422535211,0.0,0.8450704225352113,1.6901408450704225,0.0606090971830985,9.295774647887324,RB/RCB,9,5,5,14,5,32,36,39,27,20,25,34,70,86,86,27,39,23,23,91,7,20,43,25,14,59,20,66,23,77,95,77,14,27,73,14,14,9,9,11,9,9,32,14,18,100,9,73,59,39,64,45,55,34,91,100,100,82,39,23,73,100,7,59,43,45,14,59,20,66,23,77,95,77,32,59,86,32,32,9,9,18,9,14,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,21iut50h3c5sstozse2z9cqhg,João Veloso,João Miguel Fins Veloso,21.0,Midfielder,Portugal,Midfielder,33.0,27.0,60.0,16.0,225.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,8.0,8.0,1.0,1.0,2.0,5.0,5.0,0.0,4.0,0.0,0.0,81.08,25.0,0.0,62.5,50.0,59.26,40.0,100.0,0.3327138913017584,0.2625553373247634,2.0,6.0,0.15073262,2.0,5.0,6.0,0.37715491,26.0,13.2,10.8,24.0,6.4,1.2,0.8,0.8,0.4,1.2,1.6,0.4,1.2,0.0,3.2,3.2,0.4,0.4,0.8,2.0,2.0,0.0,1.6,0.0,0.0,81.08,25.0,0.0,62.5,50.0,59.26,40.0,100.0,0.1330855565207033,0.1050221349299053,0.8,2.4,0.060293048,0.8,2.0,2.4,0.150861964,10.4,CM/AM,22,4,11,30,15,24,44,76,13,37,26,54,11,50,48,22,72,54,31,65,9,41,52,13,52,11,13,70,74,96,70,98,37,11,46,39,37,22,26,17,41,11,85,19,41,85,22,44,70,85,41,70,37,89,11,93,93,33,93,89,74,96,9,96,52,13,52,11,13,70,74,96,70,98,67,44,78,70,74,33,41,33,89,41,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,3cgw9le7p3c1jiayb7m8frxpm,Dinis Pinto,Dinis Lourenço Casals Namura Borges Pinto,26.0,Defender,Portugal,Defender,48.0,42.0,88.0,26.0,470.0,13.0,2.0,10.0,0.0,3.0,6.0,6.0,0.0,0.0,4.0,5.0,34.0,1.0,3.0,4.0,3.0,5.0,5.0,0.0,2.0,69.84,16.67,16.67,75.0,50.0,47.27,55.56,55.56,0.6021990419579873,0.3873064688761214,0.0,8.0,0.21153618,2.0,5.0,4.0,0.6414226099999998,34.0,9.191489361702128,8.042553191489361,16.851063829787233,4.97872340425532,2.48936170212766,0.3829787234042553,1.9148936170212765,0.0,0.5744680851063829,1.1489361702127658,1.1489361702127658,0.0,0.0,0.7659574468085106,0.9574468085106382,6.51063829787234,0.1914893617021276,0.5744680851063829,0.7659574468085106,0.5744680851063829,0.9574468085106382,0.9574468085106382,0.0,0.3829787234042553,69.84,16.67,16.67,75.0,50.0,47.27,55.56,55.56,0.1153147101621678,0.0741650685081934,0.0,1.5319148936170213,0.0405069280851063,0.3829787234042553,0.9574468085106382,0.7659574468085106,0.1228256061702127,6.51063829787234,RB/RCB,14,14,14,66,95,5,75,39,39,91,100,34,27,36,39,95,89,98,57,66,45,57,43,45,5,5,34,73,80,32,66,30,91,50,32,59,59,27,16,11,55,18,9,9,5,73,91,5,86,39,36,86,95,34,27,32,41,95,91,95,64,64,50,45,43,41,5,5,34,73,80,32,66,30,82,55,32,59,55,23,14,9,55,9,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,5r77c92sjgkfvx5h4vdcqpixg,Landerson,Landerson Costa Araújo,19.0,Attacker,Brazil,Striker,20.0,28.0,48.0,20.0,401.0,6.0,0.0,5.0,0.0,1.0,3.0,2.0,1.0,2.0,19.0,20.0,12.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,76.19,0.0,0.0,15.79,0.0,35.09,50.0,50.0,0.1814878541607892,0.0384481123342879,1.0,7.0,0.18687156,4.0,4.0,6.0,0.0870364499999999,15.0,4.488778054862843,6.284289276807979,10.773067331670823,4.488778054862843,1.346633416458853,0.0,1.1221945137157108,0.0,0.2244389027431421,0.6733167082294265,0.4488778054862842,0.2244389027431421,0.4488778054862842,4.2643391521197005,4.488778054862843,2.693266832917706,0.0,0.0,1.346633416458853,0.6733167082294265,0.6733167082294265,0.6733167082294265,0.0,0.0,76.19,0.0,0.0,15.79,0.0,35.09,50.0,50.0,0.0407329348490549,0.0086292521448526,0.2244389027431421,1.5710723192019949,0.0419412478802992,0.8977556109725685,0.8977556109725685,1.346633416458853,0.0195343653366583,3.366583541147132,LW,44,18,12,47,29,9,94,29,12,12,26,15,56,82,82,100,32,6,44,35,62,50,53,18,53,9,18,18,6,29,71,38,12,18,12,41,35,68,29,35,6,6,18,6,6,53,18,9,88,29,6,6,24,12,47,76,82,94,32,6,41,29,65,41,53,18,53,9,18,18,6,29,71,38,6,18,6,35,29,65,18,24,6,6,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,5v5n8dvhqf1995r4ayrjo76ui,N. John,Nile John,23.0,Midfielder,England,Midfielder,74.0,54.0,127.0,20.0,521.0,0.0,4.0,2.0,0.0,4.0,6.0,0.0,6.0,1.0,6.0,7.0,3.0,1.0,2.0,6.0,3.0,11.0,4.0,0.0,1.0,84.11,36.36,14.29,50.0,33.33,47.62,40.0,44.44,0.3108998181281581,0.3030555333409577,5.0,1.0,0.01935132,0.0,15.0,16.0,0.2259475699999999,64.0,12.783109404990403,9.328214971209214,21.93857965451056,3.45489443378119,0.0,0.690978886756238,0.345489443378119,0.0,0.690978886756238,1.0364683301343571,0.0,1.0364683301343571,0.1727447216890595,1.0364683301343571,1.2092130518234163,0.5182341650671786,0.1727447216890595,0.345489443378119,1.0364683301343571,0.5182341650671786,1.9001919385796544,0.690978886756238,0.0,0.1727447216890595,84.11,36.36,14.29,50.0,33.33,47.62,40.0,44.44,0.0537063025557278,0.0523512437633132,0.8637236084452975,0.1727447216890595,0.0033428383877159,0.0,2.5911708253358925,2.763915547024952,0.0390312500959692,11.055662188099808,DM/CM,39,31,33,51,11,13,26,37,70,83,20,95,64,71,76,35,93,87,64,71,94,40,50,74,31,14,68,56,68,26,21,21,69,64,95,10,12,12,49,55,19,33,14,7,5,17,11,10,14,37,50,71,20,90,56,50,60,12,90,79,48,58,81,21,50,69,31,14,68,56,68,26,21,21,55,50,88,7,7,12,26,33,12,11,Liga Portugal
Moreirense,4a3yqn3kt1l18oklr7zxo4f1s,5vbc6uabic0rs1q02sgx9e0b8,M. Stjepanović,Mateja Stjepanovic,22.0,Midfielder,Serbia,Midfielder,40.0,19.0,59.0,13.0,249.0,1.0,8.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,73.75,50.0,0.0,100.0,0.0,56.52,44.44,100.0,0.0934983261865706,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0470892299999999,18.0,14.457831325301203,6.867469879518072,21.32530120481928,4.698795180722891,0.3614457831325301,2.891566265060241,1.4457831325301205,0.0,0.0,0.3614457831325301,0.3614457831325301,0.0,0.0,0.3614457831325301,0.3614457831325301,5.783132530120482,0.0,0.0,1.0843373493975903,0.3614457831325301,1.4457831325301205,1.8072289156626504,0.0,0.0,73.75,50.0,0.0,100.0,0.0,56.52,44.44,100.0,0.0337945757300857,0.0,0.0,0.0,0.0,0.0,1.4457831325301205,1.0843373493975903,0.0170202036144577,6.506024096385542,DM/CM,5,2,2,21,30,51,46,37,6,17,56,12,24,17,17,89,43,24,25,33,36,50,50,33,5,38,33,95,24,62,35,98,24,7,13,4,4,12,4,4,2,2,19,5,2,55,38,77,68,37,6,26,74,12,24,24,24,98,43,24,52,48,61,76,50,33,5,38,33,95,24,62,35,98,33,7,13,4,4,12,7,7,2,2,Liga Portugal
