Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Greuther Fürth,9dlxuym0eab00j9ggrdr87soj,xftmvkjliz16tsy1n8v7tqzt,P. Will,Paul Will,27,Midfielder,Germany,Midfielder,133.0,113.0,11.0,243.0,7.0,9.0,2.0,1.0,1.0,1.0,5.0,5.0,30.0,15.0,0.0,11.0,540.0,0.0,2.0,7.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,85.56,44.0,60.0,60.0,0.0,65.22,63.64,42.86,0.136963942226392,0.4611522125971553,1.0,4.0,0.09261582,3.0,30.0,25.0,0.4710270099999998,144.0,22.166666666666668,18.83333333333333,1.8333333333333333,40.5,1.1666666666666667,1.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,5.0,2.5,0.0,1.8333333333333333,0.0,0.3333333333333333,1.1666666666666667,0.5,1.0,0.5,0.0,0.0,0.0,0.0,85.56,44.0,60.0,60.0,0.0,65.22,63.64,42.86,0.0228273237043986,0.0768587020995258,0.1666666666666666,0.6666666666666666,0.01543597,0.5,5.0,4.166666666666667,0.0785045016666666,24.0,DM/CM,91,78,55,81,62,94,17,22,28,36,61,56,78,77,25,94,11,8,73,75,52,94,38,52,52,52,56,41,97,73,11,100,81,17,16,78,33,34,31,69,84,84,62,84,75,59,50,62,50,92,12,14,20,28,47,47,62,70,25,91,11,3,59,64,34,94,38,52,52,52,56,41,97,73,11,100,81,17,12,66,25,28,25,50,81,72,41,81,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,13c9mrscf8azyd4h33jlyt7qi,M. Steinwender,Michael Steinwender,26,Defender,Austria,Defender,280.0,146.0,19.0,426.0,18.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,27.0,31.0,0.0,5.0,540.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,91.03,46.34,0.0,0.0,0.0,58.7,56.25,85.71,0.1943992487170369,0.1431888490059907,0.0,0.0,0.0,0.0,18.0,19.0,0.5660928200000002,254.0,46.66666666666666,24.33333333333333,3.1666666666666665,71.0,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,4.5,5.166666666666667,0.0,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.03,46.34,0.0,0.0,0.0,58.7,56.25,85.71,0.0323998747861728,0.0238648081676651,0.0,0.0,0.0,0.0,3.0,3.1666666666666665,0.0943488033333333,42.333333333333336,CB,100,100,78,100,91,88,36,56,30,33,50,48,66,61,41,36,17,52,36,30,81,47,42,44,52,52,78,44,47,30,17,62,53,88,38,62,30,9,9,23,61,67,84,100,91,91,59,91,88,80,28,45,30,33,39,39,53,48,41,14,17,47,30,30,69,47,42,44,52,52,78,44,47,30,17,62,53,88,31,50,30,9,9,23,41,42,69,91,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,3nins3wtqjz9vt8q06s087vth,G. Holtmann,Gerrit Holtmann,31,Attacker,Philippines,Striker,26.0,64.0,1.0,85.0,4.0,4.0,9.0,8.0,1.0,4.0,7.0,7.0,10.0,1.0,0.0,3.0,320.0,2.0,20.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,78.7,33.33,20.0,28.57,22.22,37.04,44.44,100.0,0.662032611740967,0.4533880292620008,4.0,16.0,0.48465829,9.0,5.0,7.0,0.60972456,31.0,7.3125,18.0,0.28125,23.90625,1.125,1.125,2.53125,2.25,0.28125,1.125,1.96875,1.96875,2.8125,0.28125,0.0,0.84375,0.5625,5.625,0.5625,0.5625,0.5625,1.40625,0.0,0.0,0.0,0.0,78.7,33.33,20.0,28.57,22.22,37.04,44.44,100.0,0.1861966720521469,0.1275153832299377,1.125,4.5,0.1363101440625,2.53125,1.40625,1.96875,0.1714850325,8.71875,LW,42,50,12,50,75,33,50,83,29,83,17,17,25,29,25,71,29,67,12,17,33,79,21,50,50,50,58,12,83,17,33,42,58,92,50,42,50,58,58,83,46,33,42,46,50,75,8,58,92,33,83,83,25,92,17,17,25,42,25,75,33,83,17,17,33,92,21,50,50,50,58,12,83,17,33,42,58,92,58,42,92,75,83,100,58,42,50,58,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,Maximilian Wittek,31,Defender,Germany,Defender,120.0,153.0,9.0,255.0,6.0,17.0,7.0,1.0,6.0,3.0,7.0,7.0,26.0,12.0,0.0,7.0,528.0,1.0,1.0,13.0,4.0,3.0,18.0,1.0,0.0,0.0,0.0,80.95,26.47,36.73,57.14,14.29,59.09,75.0,60.0,0.2861201561638037,2.279402147668672,4.0,3.0,0.0521429,7.0,37.0,36.0,1.4696350700000005,147.0,20.454545454545457,26.079545454545457,1.5340909090909092,43.46590909090909,1.0227272727272727,2.897727272727273,1.1931818181818183,0.1704545454545454,1.0227272727272727,0.5113636363636364,1.1931818181818183,1.1931818181818183,4.431818181818183,2.0454545454545454,0.0,1.1931818181818183,0.1704545454545454,0.1704545454545454,2.215909090909092,0.6818181818181819,0.5113636363636364,3.0681818181818183,0.1704545454545454,0.0,0.0,0.0,80.95,26.47,36.73,57.14,14.29,59.09,75.0,60.0,0.0487704811642847,0.3885344569889782,0.6818181818181819,0.5113636363636364,0.0088879943181818,1.1931818181818183,6.306818181818183,6.136363636363637,0.2505059778409091,25.056818181818183,LB/LCB,80,100,68,89,75,100,91,39,96,96,77,75,86,48,45,80,59,5,100,80,36,100,86,46,52,52,46,7,79,73,43,71,96,48,57,100,96,25,21,96,100,96,100,93,61,96,39,68,61,100,79,39,96,82,68,68,50,29,45,57,54,7,100,68,29,100,82,46,52,52,46,7,79,73,43,71,96,48,39,100,86,11,11,79,96,89,100,75,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,Koji Miyoshi,29,Midfielder,Japan,Midfielder,53.0,97.0,5.0,149.0,1.0,11.0,18.0,13.0,5.0,4.0,17.0,17.0,19.0,3.0,2.0,4.0,515.0,7.0,20.0,6.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,77.2,41.67,16.67,41.18,38.89,34.55,11.11,40.0,2.0021262164128486,0.7626605777804621,6.0,13.0,0.38179267,4.0,19.0,22.0,0.4612678599999998,74.0,9.262135922330096,16.95145631067961,0.8737864077669902,26.03883495145631,0.174757281553398,1.922330097087379,3.145631067961165,2.271844660194174,0.8737864077669902,0.6990291262135923,2.970873786407767,2.970873786407767,3.320388349514563,0.5242718446601942,0.3495145631067961,0.6990291262135923,1.2233009708737863,3.495145631067961,1.0485436893203883,1.2233009708737863,0.3495145631067961,0.174757281553398,0.174757281553398,0.0,0.0,0.0,77.2,41.67,16.67,41.18,38.89,34.55,11.11,40.0,0.3498861349070997,0.1332804893208574,1.0485436893203883,2.271844660194174,0.0667210491262135,0.6990291262135923,3.320388349514563,3.844660194174757,0.0806099172815533,12.932038834951456,CM/AM,67,52,43,56,41,83,89,96,67,72,89,87,50,63,89,67,89,93,52,80,39,37,61,52,50,52,37,26,44,37,70,7,41,30,96,59,80,63,70,33,74,63,41,59,52,30,26,41,33,56,74,81,48,63,78,78,22,56,85,41,78,81,30,67,30,33,48,52,50,52,37,26,44,37,70,7,41,30,89,37,56,44,52,11,59,48,11,44,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,Oliver Olsen,26,Defender,Denmark,Defender,64.0,43.0,6.0,107.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,12.0,0.0,9.0,285.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,77.54,40.0,0.0,50.0,0.0,41.67,62.5,75.0,0.0,0.0596592350543667,0.0,1.0,0.02385149,0.0,7.0,6.0,0.12991245,40.0,20.21052631578948,13.578947368421051,1.8947368421052635,33.78947368421053,1.5789473684210529,0.3157894736842105,0.0,0.0,0.0,0.0,1.2631578947368425,1.2631578947368425,4.736842105263158,3.789473684210527,0.0,2.8421052631578947,0.0,0.0,1.2631578947368425,0.6315789473684211,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,77.54,40.0,0.0,50.0,0.0,41.67,62.5,75.0,0.0,0.018839758438221,0.0,0.3157894736842105,0.0075320494736842,0.0,2.210526315789474,1.8947368421052635,0.0410249842105263,12.63157894736842,RB/RCB,44,12,25,25,58,15,4,13,13,27,48,44,35,46,42,96,21,4,58,58,29,23,38,42,52,52,35,38,23,73,21,15,81,65,4,15,17,10,12,10,23,12,12,15,73,38,62,65,77,19,4,13,13,27,62,62,54,69,42,100,21,4,73,65,50,23,38,42,52,52,35,38,23,73,21,15,81,65,4,27,17,8,23,10,31,19,8,38,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,7tjguurexixlasgd9vi47auzu,B. Taz,Berkan Taz,27,Midfielder,Germany,Midfielder,24.0,63.0,3.0,82.0,0.0,9.0,7.0,2.0,5.0,4.0,7.0,7.0,5.0,0.0,0.0,1.0,224.0,1.0,7.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,83.67,50.0,26.32,28.57,14.29,35.71,0.0,50.0,0.4809187563840128,0.9443612928040016,3.0,10.0,0.2679873899999999,4.0,18.0,18.0,0.8349559999999998,49.0,9.642857142857142,25.3125,1.2053571428571428,32.94642857142857,0.0,3.616071428571429,2.8125,0.8035714285714286,2.008928571428571,1.6071428571428572,2.8125,2.8125,2.008928571428571,0.0,0.0,0.4017857142857143,0.4017857142857143,2.8125,0.4017857142857143,0.8035714285714286,0.4017857142857143,2.008928571428571,0.0,0.0,0.0,0.0,83.67,50.0,26.32,28.57,14.29,35.71,0.0,50.0,0.193226286047148,0.3794308765730363,1.2053571428571428,4.017857142857142,0.1076735049107142,1.6071428571428572,7.232142857142857,7.232142857142857,0.3354733928571428,19.6875,CM/AM,30,35,28,30,17,65,35,20,67,72,37,33,4,13,37,19,26,28,4,20,22,70,22,52,50,52,78,44,52,17,22,11,20,46,33,74,44,52,52,33,69,48,78,39,56,70,44,59,17,96,67,48,85,89,72,72,11,13,37,22,33,48,4,39,33,96,22,52,50,52,78,44,52,17,22,11,20,46,63,96,65,89,89,83,96,93,96,80,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,Christian Rasmussen,23,Attacker,Denmark,Striker,19.0,57.0,2.0,69.0,4.0,8.0,14.0,10.0,4.0,6.0,18.0,20.0,19.0,1.0,0.0,2.0,313.0,3.0,22.0,6.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,87.34,100.0,29.17,38.89,21.43,43.18,66.67,100.0,1.035882806590804,0.8300902816124789,9.0,11.0,0.35655631,9.0,5.0,11.0,1.3009396700000002,28.0,5.463258785942492,16.389776357827476,0.5750798722044729,19.840255591054312,1.1501597444089458,2.3003194888178915,4.02555910543131,2.8753993610223643,1.1501597444089458,1.7252396166134183,5.175718849840256,5.7507987220447285,5.463258785942492,0.2875399361022364,0.0,0.5750798722044729,0.8626198083067093,6.325878594249201,1.7252396166134183,2.012779552715655,0.5750798722044729,2.012779552715655,0.0,0.0,0.0,0.0,87.34,100.0,29.17,38.89,21.43,43.18,66.67,100.0,0.2978576760165251,0.2386841065339396,2.587859424920128,3.1629392971246006,0.1025241785942492,2.587859424920128,1.437699680511182,3.1629392971246006,0.3740721095846646,8.05111821086262,ST,57,89,55,79,41,89,77,66,77,93,96,100,59,14,12,89,29,68,84,95,64,93,34,52,52,52,100,88,86,39,11,64,86,91,43,89,96,88,96,96,73,88,100,75,68,100,59,96,36,96,86,71,86,100,100,100,79,14,12,100,27,89,89,100,73,93,34,52,52,52,100,88,86,39,11,64,86,91,46,89,100,96,100,100,75,93,100,89,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,8gyn2cp2fm1afyh9olhem2bro,M. Pannewig,Mats Pannewig,21,Midfielder,Germany,Midfielder,95.0,91.0,8.0,186.0,11.0,4.0,7.0,4.0,3.0,3.0,9.0,9.0,27.0,8.0,0.0,13.0,364.0,2.0,8.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,84.55,38.1,0.0,66.67,28.57,57.45,78.57,50.0,0.7349076285778764,0.3294782757445934,3.0,14.0,0.3601594999999999,6.0,14.0,11.0,0.29413428,81.0,23.48901098901099,22.5,1.978021978021978,45.98901098901099,2.71978021978022,0.989010989010989,1.7307692307692308,0.989010989010989,0.7417582417582418,0.7417582417582418,2.2252747252747254,2.2252747252747254,6.675824175824176,1.978021978021978,0.0,3.2142857142857144,0.4945054945054945,1.978021978021978,0.989010989010989,1.4835164835164836,0.7417582417582418,0.0,0.0,0.0,0.0,0.0,84.55,38.1,0.0,66.67,28.57,57.45,78.57,50.0,0.1817079301428815,0.0814644088379489,0.7417582417582418,3.4615384615384617,0.0890504258241758,1.4835164835164836,3.4615384615384617,2.71978021978022,0.0727255087912088,20.02747252747253,DM/CM,58,56,47,53,86,55,72,73,61,80,91,88,61,48,25,100,62,70,34,94,19,33,38,52,52,52,44,16,33,81,45,78,97,30,81,66,72,94,94,92,33,23,25,44,88,81,53,94,97,66,94,84,72,94,97,97,88,47,25,100,69,84,50,100,19,33,38,52,52,52,44,16,33,81,45,78,97,30,97,72,75,100,94,97,47,34,38,56,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,Philipp Hofmann,33,Attacker,Germany,Striker,29.0,48.0,4.0,77.0,38.0,6.0,18.0,15.0,3.0,3.0,1.0,2.0,45.0,6.0,2.0,0.0,540.0,7.0,30.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.11,100.0,0.0,0.0,38.89,53.57,67.86,50.0,1.962193673932501,0.3733554486770573,1.0,4.0,0.17445747,2.0,6.0,7.0,0.2008811599999999,26.0,4.833333333333333,8.0,0.6666666666666666,12.833333333333334,6.333333333333333,1.0,3.0,2.5,0.5,0.5,0.1666666666666666,0.3333333333333333,7.5,1.0,0.3333333333333333,0.0,1.1666666666666667,5.0,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,63.11,100.0,0.0,0.0,38.89,53.57,67.86,50.0,0.3270322789887501,0.0622259081128428,0.1666666666666666,0.6666666666666666,0.029076245,0.3333333333333333,1.0,1.1666666666666667,0.0334801933333333,4.333333333333333,ST,89,79,88,88,100,62,86,86,68,71,5,12,100,82,62,36,75,88,71,7,34,34,34,52,52,52,18,88,34,7,32,93,93,55,79,54,32,64,68,54,82,75,57,71,61,43,71,43,100,36,54,57,64,54,4,7,96,59,36,36,46,57,39,7,18,34,34,52,52,52,18,88,34,7,32,93,93,55,57,36,21,43,54,34,61,57,43,43,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,d3ikbsb9xrytwlf4ls34cvqol,K. Mets,Karol Mets,33,Defender,Estonia,Defender,251.0,116.0,28.0,367.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,16.0,0.0,9.0,495.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,89.73,71.79,0.0,0.0,0.0,46.43,44.44,60.0,0.0,0.0274303215663927,0.0,1.0,0.01689528,0.0,20.0,21.0,0.5368771299999999,203.0,45.63636363636363,21.09090909090909,5.090909090909091,66.72727272727273,1.4545454545454546,0.3636363636363636,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,2.363636363636364,2.909090909090909,0.0,1.6363636363636365,0.0,0.3636363636363636,0.0,0.0,0.5454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0,89.73,71.79,0.0,0.0,0.0,46.43,44.44,60.0,0.0,0.0049873311938895,0.0,0.1818181818181818,0.003071869090909,0.0,3.636363636363636,3.8181818181818175,0.0976140236363636,36.90909090909091,CB,91,84,100,94,41,55,6,8,30,33,50,48,20,20,41,78,17,20,8,30,34,47,42,94,52,52,66,94,47,30,17,16,25,39,6,22,30,28,25,23,80,78,75,81,88,81,97,81,25,45,6,8,30,33,45,44,6,16,41,75,17,19,8,30,28,47,42,100,52,52,66,94,47,30,17,16,25,39,6,22,30,27,25,23,66,66,75,72,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,exnu0u4383rih0lxh5aizk5xw,T. Meyer,Tom Meyer,18,Midfielder,Germany,Midfielder,63.0,56.0,5.0,119.0,8.0,2.0,5.0,5.0,0.0,1.0,4.0,5.0,24.0,9.0,1.0,3.0,316.0,2.0,5.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,82.64,62.5,0.0,75.0,40.0,60.0,80.0,60.0,0.5649038596213887,0.1264886285802635,1.0,5.0,0.1109603,5.0,13.0,8.0,0.1405764199999999,41.0,17.943037974683545,15.949367088607596,1.4240506329113924,33.89240506329114,2.278481012658228,0.569620253164557,1.4240506329113924,1.4240506329113924,0.0,0.2848101265822785,1.139240506329114,1.4240506329113924,6.835443037974684,2.5632911392405062,0.2848101265822785,0.8544303797468354,0.569620253164557,1.4240506329113924,0.8544303797468354,0.8544303797468354,1.7088607594936709,0.0,0.2848101265822785,0.0,0.0,0.0,82.64,62.5,0.0,75.0,40.0,60.0,80.0,60.0,0.1608903397655854,0.0360252423171636,0.2848101265822785,1.4240506329113924,0.0316026170886075,1.4240506329113924,3.702531645569621,2.278481012658228,0.0400375879746835,11.67721518987342,DM/CM,22,19,23,19,67,25,42,86,9,36,47,56,52,55,69,14,62,34,23,75,52,33,83,52,52,52,28,81,33,91,70,94,100,56,66,22,33,44,41,86,25,12,3,9,47,34,41,41,88,34,66,100,9,44,72,81,91,78,84,31,84,62,41,88,84,33,91,52,52,52,28,81,33,91,70,94,100,56,88,31,38,59,53,94,53,12,3,6,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,282aj2w9kao690pbhg7kstdlg,R. Fabinski,Robin Fabinski,23,Defender,Germany,Defender,137.0,81.0,20.0,218.0,6.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,33.0,43.0,0.0,8.0,540.0,0.0,6.0,3.0,3.0,17.0,0.0,0.0,1.0,0.0,0.0,78.99,42.55,0.0,75.0,0.0,61.11,46.15,80.95,0.2568263897042613,0.0516720812111509,0.0,2.0,0.03932202,1.0,25.0,26.0,0.5344214299999998,145.0,22.83333333333333,13.5,3.333333333333333,36.333333333333336,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,5.5,7.166666666666667,0.0,1.3333333333333333,0.0,1.0,0.5,0.5,2.833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,78.99,42.55,0.0,75.0,0.0,61.11,46.15,80.95,0.0428043982840435,0.0086120135351918,0.0,0.3333333333333333,0.00655367,0.1666666666666666,4.166666666666667,4.333333333333333,0.0890702383333332,24.166666666666668,RB/RCB,85,65,96,85,71,33,29,60,13,85,48,44,85,100,42,92,21,60,42,73,100,23,38,90,52,52,46,46,23,90,21,85,50,85,50,12,17,25,23,33,92,88,54,88,81,31,90,69,50,25,13,38,13,77,33,29,77,96,42,87,21,48,37,62,100,23,38,87,52,52,46,46,23,90,21,85,50,85,38,12,17,12,12,23,88,77,42,88,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,2b70vt2e23kytcb3vjz9fpw8a,J. Gómez,Jonathan Gómez,23,Defender,USA,Defender,33.0,41.0,1.0,74.0,2.0,4.0,7.0,5.0,2.0,2.0,5.0,5.0,14.0,6.0,1.0,3.0,262.0,4.0,13.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,81.32,33.33,0.0,20.0,57.14,50.0,33.33,80.0,0.6456673417081825,0.2968294395927339,2.0,6.0,0.26404415,2.0,9.0,5.0,0.17239482,41.0,11.33587786259542,14.083969465648856,0.3435114503816794,25.41984732824428,0.6870229007633588,1.3740458015267176,2.404580152671756,1.717557251908397,0.6870229007633588,0.6870229007633588,1.717557251908397,1.717557251908397,4.809160305343512,2.0610687022900764,0.3435114503816794,1.0305343511450382,1.3740458015267176,4.465648854961832,2.0610687022900764,0.3435114503816794,1.3740458015267176,0.0,0.0,0.0,0.0,0.0,81.32,33.33,0.0,20.0,57.14,50.0,33.33,80.0,0.2217941250142611,0.1019643113104811,0.6870229007633588,2.0610687022900764,0.0907021889312977,0.6870229007633588,3.0916030534351147,1.717557251908397,0.0592195946564885,14.083969465648856,LB/LCB,16,18,5,14,25,57,91,98,70,82,59,57,27,20,95,32,100,95,77,34,48,11,39,46,52,52,50,23,11,25,89,25,25,88,89,46,82,54,86,29,21,7,7,18,25,29,4,29,39,75,100,100,79,93,82,82,64,36,96,54,100,100,93,36,68,11,39,46,52,52,50,23,11,25,89,25,25,88,96,57,89,71,100,43,43,7,11,29,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,2e5buyhiwaps1qloetwufkru1,R. Meißner,Robin Meißner,26,Attacker,Germany,Striker,39.0,65.0,4.0,101.0,6.0,7.0,22.0,16.0,6.0,8.0,9.0,11.0,21.0,2.0,2.0,0.0,522.0,9.0,28.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,67.79,57.14,33.33,77.78,40.91,45.65,27.27,40.0,1.7811776957153245,0.5789460006369789,3.0,7.0,0.17298132,7.0,9.0,15.0,0.35997955,48.0,6.724137931034483,11.20689655172414,0.6896551724137931,17.413793103448278,1.0344827586206895,1.206896551724138,3.793103448275862,2.7586206896551726,1.0344827586206895,1.3793103448275863,1.5517241379310345,1.896551724137931,3.6206896551724137,0.3448275862068966,0.3448275862068966,0.0,1.5517241379310345,4.827586206896552,0.5172413793103449,1.206896551724138,0.3448275862068966,0.5172413793103449,0.0,0.0,0.0,0.0,67.79,57.14,33.33,77.78,40.91,45.65,27.27,40.0,0.3070996027095387,0.0998182759718929,0.5172413793103449,1.206896551724138,0.0298243655172413,1.206896551724138,1.5517241379310345,2.586206896551724,0.0620654396551724,8.275862068965518,ST,96,96,88,100,55,77,93,89,93,100,77,84,71,32,62,36,91,80,36,95,64,82,34,52,52,52,29,48,89,86,43,75,21,38,71,82,71,79,64,93,91,100,82,100,82,75,75,86,29,61,82,68,82,96,61,64,25,21,46,36,75,50,11,82,39,82,34,52,52,52,29,48,89,86,43,75,21,38,50,64,61,64,57,93,82,89,64,93,2. Bundesliga
