Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total was fouled_Total,total won contest_Total,total won tackle_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total touches in opposition box_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Genoa,4kumqzwifv478caxed8zywlh3,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,Tommaso Baldanzi,23,Midfielder,Italy,Midfielder,37.0,1.0,46.0,1.0,82.0,2.0,3.0,4.0,6.0,3.0,1.0,255.0,0.0,1.0,1.0,1.0,0.0,9.0,6.0,3.0,7.0,0.0,1.0,11.0,0.0,87.23,50.0,50.0,33.33,11.11,42.86,50.0,25.0,0.8512990333746794,0.0835238668822941,3.0,10.0,0.22440895,5.0,6.0,4.0,0.1003367599999999,26.0,13.058823529411764,0.3529411764705882,16.235294117647058,0.3529411764705882,28.94117647058824,0.7058823529411764,1.0588235294117647,1.4117647058823528,2.117647058823529,1.0588235294117647,0.3529411764705882,0.0,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.0,3.176470588235294,2.117647058823529,1.0588235294117647,2.4705882352941173,0.0,0.3529411764705882,3.882352941176471,0.0,87.23,50.0,50.0,33.33,11.11,42.86,50.0,25.0,0.3004584823675338,0.0294790118408096,1.0588235294117647,3.5294117647058822,0.0792031588235294,1.7647058823529411,2.117647058823529,1.4117647058823528,0.035412974117647,9.176470588235292,CM/AM,38,50,26,21,29,32,35,41,6,62,35,6,21,21,44,35,85,97,74,100,41,50,79,53,41,44,94,26,41,29,62,9,82,24,79,88,82,85,50,35,29,26,41,53,29,24,24,35,41,41,6,71,29,6,18,35,41,35,88,94,82,100,41,53,88,53,41,44,94,26,41,29,62,9,82,24,82,88,88,88,41,35,29,29,Serie A
Genoa,4kumqzwifv478caxed8zywlh3,cnriqwh17pqgz7p2gt74uar6c,Vítinha,Vítor Manuel Carvalho Oliveira,26,Attacker,Portugal,Striker,12.0,1.0,20.0,2.0,31.0,0.0,9.0,10.0,10.0,1.0,1.0,218.0,4.0,2.0,2.0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,3.0,9.0,0.0,68.89,40.0,25.0,22.22,50.0,32.26,14.29,66.67,0.4623252687034216,0.0,3.0,1.0,0.0241224,2.0,4.0,7.0,0.1573171199999998,14.0,4.954128440366973,0.4128440366972477,8.256880733944955,0.8256880733944955,12.79816513761468,0.0,3.7155963302752295,4.128440366972478,4.128440366972478,0.4128440366972477,0.4128440366972477,1.651376146788991,0.8256880733944955,0.8256880733944955,0.4128440366972477,0.0,2.4770642201834865,1.651376146788991,0.8256880733944955,0.4128440366972477,0.0,1.2385321100917432,3.7155963302752295,0.0,68.89,40.0,25.0,22.22,50.0,32.26,14.29,66.67,0.1908682301986603,0.0,1.2385321100917432,0.4128440366972477,0.0099587889908256,0.8256880733944955,1.651376146788991,2.889908256880734,0.0649474348623852,5.779816513761468,ST,52,83,31,71,31,6,85,85,33,27,75,35,54,81,31,42,38,29,79,44,19,48,23,48,35,50,83,31,71,19,31,73,50,21,83,38,38,77,87,92,69,67,65,85,38,77,46,6,81,81,42,27,81,50,62,88,31,42,42,27,81,42,19,65,31,48,35,50,83,31,71,19,31,73,50,21,85,38,38,81,92,92,77,85,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,1pkymw7biivk760rxhubin1ed,Z. Çelik,Zeki Çelik,29,Defender,Türkiye,Defender,36.0,0.0,57.0,1.0,93.0,2.0,4.0,4.0,11.0,3.0,5.0,247.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,87.74,20.0,0.0,25.0,0.0,47.83,40.0,85.71,0.0,0.1777204256681477,0.0,3.0,0.0983851,2.0,3.0,2.0,0.1401182399999999,25.0,13.117408906882591,0.0,20.76923076923077,0.3643724696356275,33.88663967611336,0.728744939271255,1.45748987854251,1.45748987854251,4.008097165991903,1.0931174089068827,1.8218623481781373,0.3643724696356275,0.3643724696356275,2.1862348178137654,0.728744939271255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506072874493926,0.0,87.74,20.0,0.0,25.0,0.0,47.83,40.0,85.71,0.0,0.0647564304053979,0.0,1.0931174089068827,0.0358488218623481,0.728744939271255,1.0931174089068827,0.728744939271255,0.0510552291497975,9.109311740890687,RB/RCB,21,21,58,21,37,53,63,58,47,11,92,29,50,82,55,39,16,21,37,37,50,42,82,50,63,26,21,42,42,37,39,89,29,58,47,61,63,68,50,47,53,47,26,21,58,21,47,63,68,63,58,11,95,32,53,84,63,39,16,21,37,37,50,42,84,50,63,26,21,42,42,37,39,89,29,63,47,63,63,68,47,47,53,53,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,Francisco Fernandes da Conceição,23,Attacker,Portugal,Striker,18.0,6.0,75.0,3.0,87.0,6.0,13.0,14.0,10.0,0.0,1.0,233.0,3.0,6.0,1.0,0.0,1.0,9.0,5.0,4.0,1.0,0.0,3.0,22.0,0.0,87.88,100.0,33.33,46.15,33.33,33.33,0.0,100.0,0.719647404619501,0.7711574408901662,5.0,19.0,0.6299745000000001,6.0,4.0,11.0,0.6718234099999998,29.0,6.952789699570815,2.317596566523605,28.96995708154506,1.1587982832618025,33.60515021459227,2.317596566523605,5.021459227467811,5.407725321888412,3.862660944206009,0.0,0.3862660944206008,1.1587982832618025,2.317596566523605,0.3862660944206008,0.0,0.3862660944206008,3.476394849785408,1.931330472103004,1.5450643776824031,0.3862660944206008,0.0,1.1587982832618025,8.49785407725322,0.0,87.88,100.0,33.33,46.15,33.33,33.33,0.0,100.0,0.2779753923422965,0.2978719728760298,1.931330472103004,7.339055793991416,0.2433377896995708,2.317596566523605,1.5450643776824031,4.24892703862661,0.2595026047210299,11.201716738197424,RW,56,81,100,50,75,62,81,81,50,19,44,69,88,44,12,81,88,88,81,56,38,62,88,56,75,94,75,62,25,12,19,94,88,88,88,88,100,94,69,88,88,81,50,88,100,50,75,62,100,100,38,19,38,62,100,38,12,88,88,88,75,50,38,62,88,56,75,94,75,62,25,12,19,94,88,88,88,100,100,100,75,100,88,88,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,Douglas Luiz Soares de Paulo,28,Midfielder,Brazil,Midfielder,35.0,2.0,116.0,5.0,149.0,5.0,4.0,4.0,12.0,0.0,1.0,245.0,6.0,2.0,2.0,1.0,0.0,10.0,2.0,8.0,3.0,0.0,2.0,4.0,0.0,90.3,83.33,12.5,50.0,20.0,50.0,50.0,66.67,0.7951313528764927,0.4172893349196783,3.0,9.0,0.18980085,3.0,24.0,21.0,0.42129341,71.0,12.857142857142856,0.7346938775510203,42.61224489795918,1.836734693877551,54.73469387755102,1.836734693877551,1.469387755102041,1.469387755102041,4.408163265306122,0.0,0.3673469387755101,2.204081632653061,0.7346938775510203,0.7346938775510203,0.3673469387755101,0.0,3.673469387755102,0.7346938775510203,2.9387755102040813,1.1020408163265305,0.0,0.7346938775510203,1.469387755102041,0.0,90.3,83.33,12.5,50.0,20.0,50.0,50.0,66.67,0.2920890684036095,0.1532899597664124,1.1020408163265305,3.3061224489795915,0.0697227612244898,1.1020408163265305,8.816326530612244,7.714285714285714,0.1547608444897959,26.081632653061224,CM/AM,24,74,100,85,76,82,47,41,50,15,35,88,44,50,44,35,94,47,100,88,41,68,35,53,76,91,35,62,50,53,62,50,76,76,79,79,65,59,100,100,94,82,35,76,94,100,88,88,53,47,76,15,41,94,53,47,53,35,94,53,100,88,41,71,35,53,76,91,35,62,50,53,62,50,76,82,88,82,76,71,94,100,94,88,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,Manuel Locatelli,28,Midfielder,Italy,Midfielder,66.0,0.0,136.0,10.0,202.0,6.0,0.0,0.0,18.0,9.0,7.0,270.0,8.0,0.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,87.07,43.48,0.0,0.0,0.0,52.94,62.5,80.0,0.235240585281409,0.3600853353603976,0.0,9.0,0.2001856399999999,9.0,39.0,38.0,0.6752246599999999,134.0,22.0,0.0,45.333333333333336,3.333333333333333,67.33333333333333,2.0,0.0,0.0,6.0,3.0,2.333333333333333,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,87.07,43.48,0.0,0.0,0.0,52.94,62.5,80.0,0.0784135284271363,0.1200284451201325,0.0,3.0,0.0667285466666666,3.0,13.0,12.666666666666666,0.2250748866666666,44.66666666666666,DM/CM,60,30,96,82,92,96,12,12,88,90,90,92,16,68,96,88,38,72,42,24,46,26,32,52,36,40,30,16,26,44,92,94,72,88,36,84,84,98,100,100,100,100,52,30,92,80,84,92,12,12,88,92,92,96,16,70,96,88,40,76,42,24,46,26,32,52,36,40,30,16,26,44,92,94,68,84,36,84,88,96,100,100,92,96,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,b33rlpjo3kx4477alx82si5wq,P. Kalulu,Pierre Kalulu,26,Defender,France,Defender,34.0,2.0,93.0,2.0,125.0,3.0,0.0,0.0,10.0,9.0,4.0,270.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,86.81,66.67,25.0,0.0,100.0,76.92,50.0,40.0,0.0961398023483526,0.2872944005831579,0.0,11.0,0.2417621999999999,5.0,14.0,12.0,0.4162084799999999,46.0,11.333333333333334,0.6666666666666666,31.0,0.6666666666666666,41.66666666666666,1.0,0.0,0.0,3.333333333333333,3.0,1.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,86.81,66.67,25.0,0.0,100.0,76.92,50.0,40.0,0.0320466007827842,0.0957648001943859,0.0,3.6666666666666665,0.0805873999999999,1.6666666666666667,4.666666666666667,4.0,0.1387361599999999,15.333333333333334,RB/RCB,16,84,100,37,74,71,11,11,37,61,79,76,21,18,55,39,45,55,37,37,50,92,66,50,53,92,79,21,100,89,58,24,58,79,47,89,89,97,95,82,79,74,16,84,95,39,74,71,11,11,45,74,82,76,21,21,50,39,45,55,37,37,50,95,58,50,53,92,79,21,100,89,58,24,58,74,47,89,84,95,95,84,79,68,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,d196vatyvq6ycn1q7d477d2i1,Bremer,Gleison Bremer Silva Nascimento,29,Defender,Brazil,Defender,62.0,0.0,60.0,6.0,122.0,4.0,2.0,2.0,15.0,18.0,5.0,270.0,0.0,2.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,8.0,0.0,89.05,42.86,0.0,100.0,33.33,57.69,47.06,80.0,0.5468974409978624,0.270020588385007,0.0,0.0,0.0,2.0,7.0,6.0,0.14309666,49.0,20.666666666666668,0.0,20.0,2.0,40.66666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,5.0,6.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,89.05,42.86,0.0,100.0,33.33,57.69,47.06,80.0,0.1822991469992874,0.0900068627950023,0.0,0.0,0.0,0.6666666666666666,2.333333333333333,2.0,0.0476988866666666,16.333333333333332,CB,32,38,73,59,49,92,78,76,68,82,81,12,93,69,78,41,88,89,45,43,96,77,97,49,46,24,38,88,62,57,32,74,97,86,43,31,31,84,74,72,54,64,27,38,73,59,41,92,77,74,64,84,76,12,89,59,81,41,85,88,45,43,92,66,92,49,46,24,38,88,62,57,32,74,95,84,43,31,31,82,68,65,51,59,Serie A
Juventus,bqbbqm98ud8obe45ds9ohgyrd,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,Randal Kolo Muani,27,Attacker,France,Striker,7.0,0.0,38.0,0.0,45.0,1.0,8.0,9.0,11.0,2.0,0.0,270.0,5.0,2.0,0.0,3.0,0.0,8.0,7.0,1.0,3.0,0.0,2.0,20.0,0.0,66.18,0.0,0.0,25.0,25.0,27.5,21.43,0.0,1.1102134035981075,0.0979222241474773,1.0,6.0,0.20172034,6.0,0.0,2.0,0.1818126799999999,16.0,2.333333333333333,0.0,12.666666666666666,0.0,15.0,0.3333333333333333,2.6666666666666665,3.0,3.6666666666666665,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,0.0,1.0,0.0,2.6666666666666665,2.333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,6.666666666666667,0.0,66.18,0.0,0.0,25.0,25.0,27.5,21.43,0.0,0.3700711345327025,0.0326407413824924,0.3333333333333333,2.0,0.0672401133333333,2.0,0.0,0.6666666666666666,0.0606042266666666,5.333333333333333,ST,23,38,81,25,71,15,75,77,44,62,29,58,54,21,58,42,63,63,42,81,19,27,77,48,15,25,38,35,15,8,35,21,77,50,52,77,73,96,23,56,73,81,15,38,81,25,58,12,65,73,27,50,29,54,46,21,50,42,58,62,35,85,19,23,73,48,15,25,38,35,15,8,35,21,81,50,54,73,69,92,23,54,69,77,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,5pb27xx81rwtal31u892ydes4,M. Troilo,Mariano Troilo,23,Defender,Argentina,Defender,152.0,0.0,36.0,12.0,188.0,2.0,0.0,0.0,10.0,17.0,3.0,265.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,91.71,54.55,0.0,0.0,0.0,50.0,44.44,100.0,0.0,0.2276468713618507,0.0,1.0,0.0199707,0.0,2.0,1.0,0.2244329199999999,87.0,51.62264150943396,0.0,12.226415094339622,4.075471698113208,63.84905660377358,0.6792452830188679,0.0,0.0,3.39622641509434,5.773584905660377,1.018867924528302,1.018867924528302,0.0,1.018867924528302,1.3584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6981132075471697,0.0,91.71,54.55,0.0,0.0,0.0,50.0,44.44,100.0,0.0,0.07731403178327,0.0,0.3396226415094339,0.0067825018867924,0.0,0.6792452830188679,0.3396226415094339,0.0762225011320754,29.54716981132076,CB,86,38,36,97,81,64,24,24,35,78,50,78,31,43,54,41,8,11,45,43,46,28,72,49,57,57,38,31,28,30,28,92,26,78,43,65,62,31,51,43,68,86,95,38,41,97,78,59,24,24,32,78,46,76,31,35,51,41,8,11,45,43,46,28,76,49,57,57,38,31,28,30,28,92,26,73,43,65,62,31,51,43,65,78,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,cjf412x9sg56vos0jkj85k3ys,M. Keita,Mandela Keita,24,Midfielder,Belgium,Midfielder,36.0,0.0,44.0,4.0,80.0,1.0,3.0,3.0,13.0,1.0,4.0,255.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,88.89,80.0,0.0,33.33,0.0,59.09,0.0,0.0,0.0,0.0929051496128545,0.0,3.0,0.06152611,1.0,3.0,1.0,0.1760235999999999,8.0,12.705882352941176,0.0,15.529411764705882,1.4117647058823528,28.23529411764705,0.3529411764705882,1.0588235294117647,1.0588235294117647,4.588235294117647,0.3529411764705882,1.4117647058823528,3.5294117647058822,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,88.89,80.0,0.0,33.33,0.0,59.09,0.0,0.0,0.0,0.0327900528045368,0.0,1.0588235294117647,0.0217150976470588,0.3529411764705882,1.0588235294117647,0.3529411764705882,0.0621259764705881,2.8235294117647056,DM/CM,14,30,28,46,18,18,56,54,68,12,64,100,46,6,26,40,10,30,18,24,46,26,54,52,44,84,30,38,26,88,32,6,24,68,36,70,68,58,48,40,60,40,8,30,24,52,12,24,56,56,72,8,64,100,52,6,26,40,10,30,18,24,46,26,56,52,44,84,30,38,26,88,32,6,24,68,36,68,64,56,48,40,64,40,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,Emanuele Valeri,27,Defender,Italy,Defender,28.0,5.0,25.0,0.0,48.0,6.0,3.0,3.0,10.0,4.0,2.0,270.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,68.57,0.0,20.83,66.67,50.0,55.56,50.0,40.0,0.0983775872582629,0.7913745253620512,2.0,4.0,0.1369480199999999,0.0,1.0,2.0,0.08477925,13.0,9.333333333333334,1.6666666666666667,8.333333333333334,0.0,16.0,2.0,1.0,1.0,3.333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,68.57,0.0,20.83,66.67,50.0,55.56,50.0,40.0,0.0327925290860876,0.263791508454017,0.6666666666666666,1.3333333333333333,0.0456493399999999,0.0,0.3333333333333333,0.6666666666666666,0.02825975,4.333333333333333,LB/LCB,10,95,10,5,5,90,71,71,45,21,45,55,81,45,43,38,45,14,76,38,43,60,64,48,10,5,52,71,76,48,55,26,52,95,86,69,76,26,48,48,48,48,10,95,10,5,10,90,71,71,52,19,43,52,81,38,38,38,38,14,74,38,43,55,67,48,10,5,52,71,76,48,55,26,52,95,83,69,76,26,48,48,48,48,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,e5pi22e4qopz95q3y5co7thqs,C. Ordoñez,Christian Ordóñez,22,Midfielder,Argentina,Midfielder,54.0,0.0,23.0,1.0,77.0,2.0,2.0,2.0,14.0,4.0,2.0,196.0,7.0,1.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,88.51,50.0,0.0,50.0,0.0,70.0,0.0,66.67,0.2864896371442349,0.0970276934718536,0.0,4.0,0.0841133,2.0,5.0,4.0,0.14315822,29.0,24.795918367346943,0.0,10.56122448979592,0.4591836734693878,35.35714285714286,0.9183673469387756,0.9183673469387756,0.9183673469387756,6.428571428571429,1.8367346938775515,0.9183673469387756,3.2142857142857144,0.4591836734693878,1.8367346938775515,0.0,0.0,1.3775510204081634,0.9183673469387756,0.4591836734693878,0.0,0.0,0.0,0.9183673469387756,0.0,88.51,50.0,0.0,50.0,0.0,70.0,0.0,66.67,0.1315513639948017,0.0445535327166674,0.0,1.8367346938775515,0.0386234540816326,0.9183673469387756,2.295918367346939,1.8367346938775515,0.0657359173469387,13.316326530612246,CM/AM,71,18,6,21,24,32,24,24,76,76,59,100,21,76,15,35,44,47,44,26,41,21,18,53,65,44,18,62,21,100,15,50,53,29,29,44,47,44,38,35,35,47,94,18,12,35,47,47,24,24,94,76,76,100,24,94,15,35,53,71,47,26,41,21,24,53,65,44,18,62,21,100,15,50,65,35,29,53,47,53,47,47,47,47,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,e6ok0deqkoe80184iu509gzu2,E. Touré,El Bilal Touré,24,Attacker,Mali,Striker,14.0,0.0,20.0,1.0,34.0,0.0,3.0,3.0,14.0,2.0,0.0,260.0,5.0,2.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,70.83,100.0,0.0,66.67,66.67,46.67,36.84,0.0,0.3203994368233057,0.0,0.0,3.0,0.05787364,2.0,4.0,3.0,0.0619608399999998,11.0,4.846153846153846,0.0,6.923076923076923,0.3461538461538461,11.76923076923077,0.0,1.0384615384615383,1.0384615384615383,4.846153846153846,0.6923076923076923,0.0,1.7307692307692308,0.6923076923076923,0.0,2.423076923076923,0.0,1.0384615384615383,0.6923076923076923,0.3461538461538461,0.0,0.0,0.6923076923076923,1.3846153846153846,0.0,70.83,100.0,0.0,66.67,66.67,46.67,36.84,0.0,0.1109074973619135,0.0,0.0,1.0384615384615383,0.020033183076923,0.6923076923076923,1.3846153846153846,1.0384615384615383,0.021447983076923,3.807692307692308,ST,67,38,31,56,40,6,35,35,65,62,29,58,54,21,85,42,10,10,42,17,19,27,4,48,38,87,38,83,90,69,54,21,38,21,23,60,46,77,87,77,50,58,62,38,31,54,38,6,35,35,62,54,29,62,50,21,88,42,8,8,38,17,19,27,4,48,38,87,38,83,90,69,54,21,38,21,23,62,50,77,85,81,54,54,Serie A
Parma,5aosfavi55p40c65lkriqnqnl,r9rn4eaw3twb224jrpojz0x6,E. Delprato,Enrico Delprato,26,Defender,Italy,Defender,58.0,1.0,31.0,3.0,88.0,3.0,1.0,2.0,8.0,4.0,3.0,270.0,1.0,1.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,9.0,0.0,74.58,17.65,100.0,100.0,0.0,72.73,75.0,100.0,0.4702665726196769,0.2484566577817225,0.0,0.0,0.0,0.0,7.0,7.0,0.2338619499999998,49.0,19.33333333333333,0.3333333333333333,10.333333333333334,1.0,29.33333333333333,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,74.58,17.65,100.0,100.0,0.0,72.73,75.0,100.0,0.1567555242065589,0.0828188859272408,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333,0.0779539833333332,16.333333333333332,RB/RCB,79,61,13,55,32,71,26,37,18,21,61,29,50,42,76,39,87,97,37,92,50,42,89,50,11,21,100,97,42,84,84,97,89,74,47,29,29,29,68,68,63,84,74,55,11,61,37,71,26,37,16,18,61,26,47,42,84,39,89,100,37,89,50,42,95,50,11,21,100,97,42,84,84,97,95,68,47,29,29,29,74,68,68,79,Serie A
Lazio,btcy9nra9ak4m22ovr2ia6m5v,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,Danilho Doekhi,28,Defender,Netherlands,Defender,101.0,1.0,24.0,3.0,124.0,2.0,0.0,0.0,10.0,16.0,2.0,270.0,3.0,0.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,94.66,60.0,100.0,0.0,0.0,55.56,55.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,0.3333333333333333,8.0,1.0,41.333333333333336,0.6666666666666666,0.0,0.0,3.333333333333333,5.333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,94.66,60.0,100.0,0.0,0.0,55.56,55.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,65,82,23,27,51,64,24,24,35,74,28,78,31,23,62,89,88,89,45,43,46,28,84,49,82,77,96,31,28,49,49,92,26,24,43,31,31,31,22,22,22,22,62,78,9,22,43,55,24,24,26,65,26,72,31,18,65,85,85,88,45,43,46,28,81,49,82,77,96,31,28,49,49,92,26,24,43,31,31,31,22,22,22,22,Serie A
