Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total interception_Total,total ontarget attempt_Total,total won contest_Total,total won tackle_Total,total goals_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total interception_p90,total ontarget attempt_p90,total won contest_p90,total won tackle_p90,total goals_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total won tackle_p90PR,total goals_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Club Brugge,1oyb7oym5nwzny8vxf03szd2h,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,Han-Beom Lee,24.0,Defender,Korea Republic,Defender,349.0,141.0,11.0,490.0,16.0,3.0,3.0,0.0,23.0,22.0,450.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,94.78,55.0,0.0,50.0,33.33,50.0,66.67,83.33,0.4578378754101431,0.0,0.0,5.0,0.08964237,0.0,17.0,15.0,0.38016975,162.0,69.8,28.2,2.2,98.0,3.2,0.6,0.6,0.0,4.6,4.4,1.2,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.6,0.2,0.2,1.0,0.0,0.0,0.0,0.0,94.78,55.0,0.0,50.0,33.33,50.0,66.67,83.33,0.0915675750820286,0.0,0.0,1.0,0.017928474,0.0,3.4,3.0,0.0760339499999999,32.4,CB,100,80,44,100,84,57,66,44,60,46,62,6,36,18,32,85,62,61,14,65,66,50,41,48,51,51,100,68,36,72,68,34,84,90,70,26,35,82,80,28,75,75,68,80,100,90,35,100,88,49,59,44,50,28,57,6,36,18,32,79,59,59,10,56,62,40,41,48,51,51,100,68,36,72,68,34,84,90,70,26,35,79,72,28,70,65,62,81,Pro League
Club Brugge,1oyb7oym5nwzny8vxf03szd2h,dghbr8lp60ea96iy3vk40tslw,M. Diakhon,Mamadou Diakhon,20.0,Attacker,Senegal,Striker,24.0,111.0,5.0,125.0,0.0,10.0,7.0,0.0,25.0,2.0,351.0,35.0,15.0,10.0,10.0,3.0,5.0,19.0,19.0,4.0,3.0,9.0,1.0,1.0,2.0,0.0,0.0,89.93,100.0,29.41,47.37,30.0,54.35,0.0,100.0,0.6746389003112441,1.281825512680686,7.0,43.0,1.46228276,5.0,2.0,5.0,0.9993966699999998,22.0,6.153846153846154,28.461538461538463,1.2820512820512822,32.05128205128205,0.0,2.5641025641025643,1.794871794871795,0.0,6.410256410256411,0.5128205128205129,8.974358974358974,3.8461538461538463,2.5641025641025643,2.5641025641025643,0.7692307692307693,1.2820512820512822,4.871794871794872,4.871794871794872,1.0256410256410258,0.7692307692307693,2.307692307692308,0.2564102564102564,0.2564102564102564,0.5128205128205129,0.0,0.0,89.93,100.0,29.41,47.37,30.0,54.35,0.0,100.0,0.1729843334131395,0.3286732083796631,1.794871794871795,11.025641025641026,0.3749442974358974,1.2820512820512822,0.5128205128205129,1.2820512820512822,0.2562555564102564,5.641025641025641,LW,31,88,50,75,31,50,69,50,75,56,88,100,100,88,56,69,62,62,75,38,62,19,50,81,56,56,100,94,88,31,50,88,31,94,38,100,81,100,100,62,44,38,100,38,12,100,62,100,31,38,50,50,75,50,100,100,100,100,38,100,75,75,75,50,62,12,50,88,56,56,100,94,88,31,50,88,31,94,25,100,88,100,100,62,50,25,100,25,Pro League
Club Brugge,1oyb7oym5nwzny8vxf03szd2h,l6y4o9t2b0jxaxo85oztok45,B. Mechele,Brandon Mechele,33.0,Defender,Belgium,Defender,265.0,167.0,14.0,432.0,21.0,5.0,5.0,0.0,33.0,29.0,450.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,93.1,53.85,0.0,50.0,40.0,75.0,75.0,60.0,0.7061484970847607,0.0426225975191321,0.0,8.0,0.1569258799999999,4.0,47.0,35.0,0.7911274699999998,291.0,53.0,33.4,2.8,86.4,4.2,1.0,1.0,0.0,6.6,5.8,1.8,0.2,0.0,0.2,0.0,0.0,0.4,0.4,1.8,0.4,0.2,1.2,0.2,0.0,0.0,0.0,93.1,53.85,0.0,50.0,40.0,75.0,75.0,60.0,0.1412296994169521,0.0085245195038264,0.0,1.6,0.0313851759999999,0.8,9.4,7.0,0.1582254939999999,58.2,CB,95,95,57,98,94,82,91,44,90,65,85,24,36,50,32,22,62,61,72,91,66,62,90,48,51,51,95,65,36,72,80,96,91,42,92,52,35,86,85,88,100,90,85,100,98,95,55,98,98,75,85,44,92,60,80,16,36,44,32,22,59,59,70,88,62,59,88,48,51,51,95,65,36,72,80,96,91,42,88,55,35,85,82,88,100,92,82,100,Pro League
Club Brugge,1oyb7oym5nwzny8vxf03szd2h,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,Hans Vanaken,34.0,Midfielder,Belgium,Midfielder,161.0,211.0,17.0,372.0,2.0,5.0,2.0,0.0,13.0,5.0,443.0,8.0,3.0,0.0,8.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,92.31,77.27,0.0,100.0,80.0,54.17,66.67,40.0,0.386320831165704,0.651978980023538,0.0,16.0,0.52525627,2.0,39.0,41.0,1.0093485799999995,199.0,32.70880361173815,42.8668171557562,3.45372460496614,75.57562076749436,0.4063205417607223,1.015801354401806,0.4063205417607223,0.0,2.641083521444695,1.015801354401806,1.6252821670428892,0.6094808126410834,0.0,1.6252821670428892,0.6094808126410834,0.2031602708803611,0.6094808126410834,0.6094808126410834,0.4063205417607223,0.8126410835214446,0.6094808126410834,0.4063205417607223,0.2031602708803611,0.0,0.0,0.0,92.31,77.27,0.0,100.0,80.0,54.17,66.67,40.0,0.0784850447063506,0.1324562261898835,0.0,3.2505643340857784,0.1067112060948081,0.4063205417607223,7.923250564334086,8.329571106094807,0.2050595309255078,40.42889390519187,CM/AM,100,100,91,100,50,27,34,52,23,75,32,39,5,41,50,27,9,9,36,77,50,30,66,30,50,52,100,86,5,100,100,77,89,30,36,41,16,89,95,32,100,93,82,100,100,100,82,100,45,23,27,52,9,77,23,32,5,27,41,23,9,9,27,73,41,23,64,30,50,52,100,86,5,100,100,77,89,30,27,23,16,86,82,27,100,100,68,100,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,Siebe Van der Heyden,28.0,Defender,Belgium,Defender,250.0,81.0,23.0,331.0,8.0,2.0,2.0,0.0,17.0,19.0,450.0,6.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,90.93,56.1,0.0,0.0,0.0,58.62,57.14,42.86,0.2687506301490667,0.3755547586765344,0.0,5.0,0.12362913,3.0,12.0,11.0,0.7365360599999998,166.0,50.0,16.2,4.6,66.2,1.6,0.4,0.4,0.0,3.4,3.8,1.2,0.4,0.0,0.6,0.0,0.2,0.2,0.2,1.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,90.93,56.1,0.0,0.0,0.0,58.62,57.14,42.86,0.0537501260298133,0.0751109517353068,0.0,1.0,0.024725826,0.6,2.4,2.2,0.1473072119999999,33.2,LB/LCB,100,56,94,100,81,28,50,50,36,78,53,47,19,42,17,53,19,17,61,28,11,25,42,92,53,53,100,94,19,11,28,83,72,14,61,56,19,56,56,39,61,50,67,100,100,56,94,100,83,17,33,50,17,78,50,39,19,44,17,50,22,17,50,28,11,28,42,83,53,53,100,94,19,11,28,83,72,14,56,50,19,61,61,39,61,44,67,100,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,2309zjv6facft50slzuqf1hjo,E. Ngom,El Bachir Ngom,26.0,Defender,Senegal,Defender,148.0,78.0,32.0,224.0,6.0,2.0,0.0,0.0,23.0,20.0,450.0,4.0,3.0,2.0,7.0,2.0,1.0,3.0,3.0,10.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,81.16,50.0,25.0,100.0,0.0,50.0,46.15,81.82,0.147525510532752,0.5094352183575297,2.0,5.0,0.0980405,4.0,21.0,23.0,0.6828587299999997,111.0,29.6,15.6,6.4,44.8,1.2,0.4,0.0,0.0,4.6,4.0,0.8,0.6,0.4,1.4,0.4,0.2,0.6,0.6,2.0,0.0,0.6,1.8,0.0,0.0,0.0,0.0,81.16,50.0,25.0,100.0,0.0,50.0,46.15,81.82,0.0295051021065504,0.1018870436715059,0.4,1.0,0.0196081,0.8,4.2,4.6,0.1365717459999999,22.2,RB/RCB,78,60,100,80,48,25,12,52,50,72,38,50,60,80,88,68,45,45,85,30,65,85,38,42,52,52,45,72,75,98,30,20,25,95,30,70,88,62,45,82,80,85,70,80,70,50,100,70,45,22,12,52,40,68,35,40,60,75,90,68,42,42,80,30,65,72,38,42,52,52,45,72,75,98,30,20,25,95,30,70,85,55,45,88,85,80,60,80,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,Leonardo Da Silva Lopes,27.0,Midfielder,Portugal,Midfielder,77.0,62.0,11.0,138.0,0.0,1.0,0.0,1.0,15.0,9.0,359.0,1.0,6.0,1.0,4.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,86.25,64.71,100.0,0.0,100.0,45.45,0.0,77.78,0.0354146942021872,0.2244679860924948,1.0,2.0,0.04797389,3.0,14.0,17.0,0.4870558999999999,69.0,19.30362116991644,15.54317548746518,2.75766016713092,34.59610027855153,0.0,0.2506963788300835,0.0,0.2506963788300835,3.7604456824512535,2.256267409470752,0.2506963788300835,1.504178272980501,0.2506963788300835,1.0027855153203342,0.2506963788300835,0.0,0.7520891364902507,1.0027855153203342,0.2506963788300835,0.2506963788300835,0.0,1.7548746518105849,0.0,0.0,0.0,0.0,86.25,64.71,100.0,0.0,100.0,45.45,0.0,77.78,0.008878335593863,0.05627331127667,0.2506963788300835,0.5013927576601671,0.0120268805013927,0.7520891364902507,3.5097493036211698,4.26183844011142,0.1221031504178272,17.298050139275766,DM/CM,44,32,55,32,5,21,23,98,33,55,26,68,70,68,36,24,42,58,5,67,15,70,42,41,52,52,64,70,97,15,98,18,9,94,21,61,50,30,30,82,56,73,82,52,64,42,67,52,5,18,23,100,27,67,27,76,73,67,39,24,45,67,3,67,15,76,42,41,52,52,64,70,97,15,98,18,9,94,21,61,52,33,30,82,64,67,82,48,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,3zc219xqywme43v3jdwmv44d0,M. Delorge,Mathias Delorge,22.0,Midfielder,Belgium,Midfielder,105.0,68.0,25.0,171.0,2.0,3.0,1.0,0.0,14.0,5.0,256.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,11.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,92.43,83.33,28.57,66.67,33.33,63.64,0.0,75.0,0.1833856385733044,0.4872457359980525,1.0,5.0,0.1305905099999998,2.0,11.0,13.0,0.4510809399999999,83.0,36.9140625,23.90625,8.7890625,60.1171875,0.703125,1.0546875,0.3515625,0.0,4.921875,1.7578125,0.3515625,0.703125,0.703125,1.40625,0.703125,0.3515625,1.0546875,1.0546875,3.8671875,0.3515625,0.703125,2.109375,0.0,0.0,0.0,0.0,92.43,83.33,28.57,66.67,33.33,63.64,0.0,75.0,0.0644715135609273,0.1712973290618153,0.3515625,1.7578125,0.0459107261718749,0.703125,3.8671875,4.5703125,0.1585831429687499,29.1796875,DM/CM,70,39,100,58,21,58,55,48,26,23,26,17,92,68,71,65,42,39,92,67,64,56,42,41,52,52,94,97,55,80,73,80,9,89,52,91,50,68,73,71,44,52,73,61,94,76,100,85,33,82,61,48,52,48,30,27,97,88,88,79,70,70,100,79,82,88,42,41,52,52,94,97,55,80,73,80,9,89,64,94,70,88,88,79,73,79,88,88,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,Tiago Filipe Alves Araújo,25.0,Defender,Portugal,Defender,123.0,78.0,16.0,195.0,4.0,7.0,2.0,0.0,17.0,11.0,449.0,6.0,5.0,6.0,5.0,5.0,0.0,6.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,84.05,53.33,35.29,66.67,28.57,50.0,66.67,50.0,0.5299029541068276,0.6620075002179383,3.0,3.0,0.0621771899999999,0.0,11.0,17.0,1.2845256000000005,85.0,24.65478841870824,15.634743875278396,3.207126948775056,39.08685968819599,0.8017817371937639,1.4031180400890868,0.4008908685968819,0.0,3.4075723830734965,2.2048997772828507,1.2026726057906458,1.0022271714922049,1.2026726057906458,1.0022271714922049,1.0022271714922049,0.0,1.2026726057906458,1.2026726057906458,0.6013363028953229,0.4008908685968819,0.8017817371937639,0.4008908685968819,0.4008908685968819,0.2004454342984409,0.0,0.0,84.05,53.33,35.29,66.67,28.57,50.0,66.67,50.0,0.1062166277719699,0.1326963808900099,0.6013363028953229,0.6013363028953229,0.0124631338530066,0.0,2.2048997772828507,3.4075723830734965,0.2574772917594656,17.037861915367483,LB/LCB,78,50,75,72,42,86,50,50,36,42,53,83,100,75,100,19,78,75,14,89,89,8,100,92,53,53,83,89,83,72,78,31,92,42,94,83,97,36,33,19,56,67,94,61,78,50,67,56,33,83,39,50,22,17,56,83,94,72,100,19,72,67,6,83,83,6,100,89,53,53,83,89,83,72,78,31,92,42,94,83,94,28,28,19,50,61,94,56,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,Christian Burgess,34.0,Defender,England,Defender,212.0,65.0,18.0,277.0,12.0,1.0,1.0,1.0,21.0,34.0,405.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,92.03,66.67,0.0,0.0,0.0,58.33,54.55,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.11111111111112,14.444444444444445,4.0,61.55555555555556,2.6666666666666665,0.2222222222222222,0.2222222222222222,0.2222222222222222,4.666666666666667,7.555555555555555,0.2222222222222222,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,92.03,66.67,0.0,0.0,0.0,58.33,54.55,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,78,50,75,68,70,14,22,94,55,75,16,60,36,50,32,22,19,19,48,24,28,26,41,48,51,51,90,98,36,28,24,57,52,26,16,26,35,21,21,28,18,16,16,16,90,38,78,78,75,10,22,92,54,82,15,59,36,50,32,22,19,19,46,24,28,22,41,48,51,51,90,98,36,28,24,57,52,26,16,26,35,21,21,28,18,16,16,16,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,8rsmx7skreq5jt8ckz7a3egic,T. De Vlieger,Tibe De Vlieger,20.0,Midfielder,Belgium,Midfielder,46.0,57.0,6.0,103.0,9.0,3.0,3.0,0.0,28.0,9.0,218.0,7.0,7.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,80.47,37.5,0.0,0.0,33.33,73.68,0.0,50.0,0.1126488954095688,0.380258409141656,0.0,2.0,0.0361540699999999,1.0,16.0,14.0,0.2078727899999998,45.0,18.9908256880734,23.53211009174312,2.4770642201834865,42.522935779816514,3.7155963302752295,1.2385321100917432,1.2385321100917432,0.0,11.559633027522937,3.7155963302752295,2.889908256880734,2.889908256880734,0.0,2.064220183486239,0.0,0.0,0.8256880733944955,0.8256880733944955,1.651376146788991,0.4128440366972477,0.0,2.4770642201834865,0.4128440366972477,0.4128440366972477,0.0,0.0,80.47,37.5,0.0,0.0,33.33,73.68,0.0,50.0,0.0465064247103724,0.1569874166181148,0.0,0.8256880733944955,0.0149259922018348,0.4128440366972477,6.605504587155964,5.779816513761468,0.0858190417431191,18.57798165137615,DM/CM,24,24,27,21,89,58,82,48,70,55,68,77,26,83,9,24,27,27,35,67,15,56,92,91,52,52,33,21,26,15,73,100,9,33,36,79,20,30,21,42,64,55,30,30,58,70,64,64,97,88,94,48,100,94,94,100,26,100,9,24,55,52,79,94,15,97,100,100,52,52,33,21,26,15,73,100,9,33,52,91,20,52,39,67,97,91,61,67,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,9pi6iv3v58tzwbnaojw7udr6d,L. Bénes,László Bénes,29.0,Midfielder,Slovakia,Midfielder,16.0,20.0,4.0,35.0,1.0,1.0,0.0,0.0,6.0,1.0,182.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.92,50.0,33.33,0.0,0.0,60.0,33.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.912087912087912,9.89010989010989,1.978021978021978,17.307692307692307,0.4945054945054945,0.4945054945054945,0.0,0.0,2.967032967032967,0.4945054945054945,0.4945054945054945,1.4835164835164836,0.4945054945054945,0.989010989010989,0.4945054945054945,0.0,0.0,0.0,0.989010989010989,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,0.0,72.92,50.0,33.33,0.0,0.0,60.0,33.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,3,6,24,3,14,21,23,48,5,3,26,33,70,33,36,24,6,6,11,26,15,8,42,41,52,52,9,47,65,15,26,62,29,33,11,14,20,11,11,12,9,9,9,9,3,6,39,3,18,42,23,48,15,3,39,73,91,64,76,24,6,6,33,26,15,15,42,41,52,52,9,47,65,15,26,62,29,33,11,14,20,11,11,12,9,9,9,9,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,a762nd22lh41vq417sdn9c178,M. Volckaert,Matties Volckaert,23.0,Defender,Belgium,Defender,29.0,25.0,3.0,52.0,6.0,4.0,2.0,0.0,15.0,4.0,340.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,63.41,30.0,22.22,0.0,75.0,65.22,60.0,85.71,0.2618174593962562,0.2228977591075857,2.0,2.0,0.07552064,2.0,2.0,4.0,0.3604817599999999,18.0,7.676470588235294,6.61764705882353,0.7941176470588236,13.764705882352942,1.5882352941176472,1.0588235294117647,0.5294117647058824,0.0,3.9705882352941178,1.0588235294117647,0.7941176470588236,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.7941176470588236,0.0,1.5882352941176472,0.0,0.2647058823529412,0.0,0.0,63.41,30.0,22.22,0.0,75.0,65.22,60.0,85.71,0.0693046216048913,0.0590023479990668,0.5294117647058824,0.5294117647058824,0.0199907576470588,0.5294117647058824,0.5294117647058824,1.0588235294117647,0.0954216423529411,4.764705882352941,RB/RCB,5,5,20,5,48,65,45,52,10,8,22,30,60,45,88,25,8,8,10,95,15,40,38,88,52,52,5,35,68,15,100,95,57,100,50,50,88,38,40,48,25,28,45,25,5,5,20,5,60,85,50,52,20,10,30,35,70,60,95,25,8,8,10,100,15,50,38,90,52,52,5,35,68,15,100,95,57,100,55,55,95,40,50,50,25,30,50,25,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,ay86n2sd0odbxluws2jyx4zkk,M. Sonko,Momodou Sonko,21.0,Attacker,Sweden,Striker,45.0,44.0,5.0,85.0,0.0,12.0,6.0,0.0,17.0,4.0,385.0,16.0,1.0,4.0,1.0,6.0,5.0,12.0,12.0,4.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,77.27,62.5,40.0,58.33,33.33,48.57,0.0,44.44,0.8146712561889153,0.1579304793897458,10.0,12.0,0.3211350699999998,2.0,2.0,10.0,0.45408598,25.0,10.51948051948052,10.285714285714286,1.1688311688311688,19.87012987012987,0.0,2.805194805194805,1.4025974025974026,0.0,3.9740259740259742,0.935064935064935,3.74025974025974,0.2337662337662337,0.935064935064935,0.2337662337662337,1.4025974025974026,1.1688311688311688,2.805194805194805,2.805194805194805,0.935064935064935,0.935064935064935,1.6363636363636365,0.935064935064935,0.2337662337662337,0.2337662337662337,0.0,0.0,77.27,62.5,40.0,58.33,33.33,48.57,0.0,44.44,0.1904426313168893,0.0369188133638366,2.3376623376623376,2.805194805194805,0.0750705358441558,0.4675324675324675,0.4675324675324675,2.3376623376623376,0.1061499693506493,5.8441558441558445,LW,88,12,50,50,31,75,44,50,50,88,38,31,75,12,81,69,38,38,75,69,44,88,50,50,56,56,25,50,100,88,75,62,31,12,62,25,100,25,25,25,44,75,38,62,88,12,25,12,31,62,25,50,38,75,25,25,62,12,100,50,12,12,62,75,12,75,38,38,56,56,25,50,100,88,75,62,31,12,50,25,100,25,25,25,38,62,38,38,Pro League
Gent,8y3iucyxguipljcmf87a11bk9,wfnh772q3r95omx4rbkret5g,J. Vergara,Josué Vergara,19.0,Attacker,Panama,Striker,17.0,21.0,2.0,38.0,12.0,12.0,11.0,0.0,21.0,11.0,356.0,15.0,8.0,0.0,1.0,1.0,3.0,4.0,5.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,70.37,50.0,0.0,25.0,33.33,43.75,42.86,0.0,1.3929333636820216,0.1263320714229322,4.0,1.0,0.02756312,1.0,3.0,4.0,0.1024169699999999,9.0,4.297752808988764,5.308988764044944,0.5056179775280899,9.606741573033707,3.033707865168539,3.033707865168539,2.7808988764044944,0.0,5.308988764044944,2.7808988764044944,3.792134831460674,2.02247191011236,0.0,0.2528089887640449,0.2528089887640449,0.7584269662921348,1.0112359550561798,1.2640449438202246,0.0,1.0112359550561798,0.2528089887640449,0.0,0.5056179775280899,0.0,0.0,0.0,70.37,50.0,0.0,25.0,33.33,43.75,42.86,0.0,0.3521460750881515,0.0319378832248985,1.0112359550561798,0.2528089887640449,0.006968204494382,0.2528089887640449,0.7584269662921348,1.0112359550561798,0.0258919306179775,2.2752808988764044,ST,41,17,53,21,73,78,83,51,59,100,31,81,31,12,51,71,32,35,21,68,24,12,73,35,51,51,31,49,31,29,50,58,56,12,82,28,81,21,21,40,47,55,36,26,36,13,54,15,77,79,82,51,62,97,21,83,31,10,50,74,23,28,21,67,23,12,77,35,51,51,31,49,31,29,50,58,56,12,79,26,82,21,21,36,44,51,28,23,Pro League
Genk,89xivtxk59uzvhdsd6miao6tm,2ouuumxck7ekp5zsdjlfzz8r8,I. Bangoura,Ibrahima Bangoura,22.0,Midfielder,Guinea,Midfielder,88.0,70.0,8.0,158.0,3.0,4.0,2.0,0.0,22.0,6.0,424.0,6.0,8.0,0.0,4.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,92.94,80.0,0.0,100.0,50.0,40.74,25.0,50.0,0.4607398266333381,0.1427448419449821,2.0,5.0,0.11928549,1.0,10.0,9.0,0.1661384199999999,54.0,18.67924528301887,14.858490566037736,1.6981132075471697,33.5377358490566,0.6367924528301887,0.8490566037735848,0.4245283018867924,0.0,4.669811320754717,1.2735849056603774,1.2735849056603774,1.6981132075471697,0.0,0.8490566037735848,0.4245283018867924,0.2122641509433962,0.2122641509433962,0.2122641509433962,1.6981132075471697,0.4245283018867924,0.2122641509433962,1.0613207547169812,0.0,0.2122641509433962,0.0,0.0,92.94,80.0,0.0,100.0,50.0,40.74,25.0,50.0,0.097798548106133,0.0302996126770009,0.4245283018867924,1.0613207547169812,0.0253200332547169,0.2122641509433962,2.1226415094339623,1.910377358490566,0.0352652306603773,11.462264150943396,DM/CM,52,45,38,45,30,68,73,48,47,38,62,85,26,68,71,65,15,15,73,92,41,45,42,91,52,52,97,94,26,98,91,12,21,33,82,39,77,68,64,42,39,32,27,38,55,33,33,48,24,64,79,48,45,27,67,85,26,61,73,64,18,18,85,97,42,45,42,91,52,52,97,94,26,98,91,12,21,33,85,42,85,64,64,42,33,27,24,33,Pro League
