Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,Yuki Kobayashi,26,Defender,Japan,Defender,158.0,52.0,7.0,210.0,7.0,0.0,12.0,20.0,360.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,88.61,31.82,0.0,0.0,33.33,57.14,50.0,50.0,0.3377052588953789,0.0376993038500111,1.0,7.0,0.13977909,3.0,10.0,8.0,0.2532655600000001,106.0,39.5,13.0,1.75,52.5,1.75,0.0,3.0,5.0,0.75,0.0,0.0,0.25,0.75,0.5,0.25,0.0,0.0,0.0,0.25,1.0,0.25,0.75,0.0,0.25,0.0,88.61,31.82,0.0,0.0,33.33,57.14,50.0,50.0,0.0844263147238447,0.0094248259625027,0.25,1.75,0.0349447725,0.75,2.5,2.0,0.06331639,26.5,CB,38,18,18,33,26,44,19,21,50,40,40,35,50,40,77,27,17,14,77,27,54,22,26,14,51,62,9,40,26,72,49,32,29,49,23,76,60,59,65,24,22,21,31,92,37,32,77,36,44,28,32,77,40,40,49,64,56,78,27,17,14,95,55,71,36,26,17,51,62,9,40,26,72,49,32,29,64,31,81,79,77,78,49,37,36,51,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3j8dy7bbcxi079r3cy4rdve5m,K. Szmyt,Kajetan Szmyt,24,Midfielder,Poland,Midfielder,26.0,95.0,4.0,118.0,2.0,0.0,23.0,5.0,627.0,9.0,3.0,1.0,11.0,12.0,10.0,2.0,4.0,19.0,21.0,1.0,2.0,4.0,39.0,7.0,3.0,0.0,80.27,80.0,14.29,36.84,33.33,44.23,50.0,60.0,1.366338716829837,0.9859951351698094,5.0,24.0,0.9882329199999998,7.0,5.0,9.0,1.09195546,40.0,3.732057416267944,13.636363636363637,0.5741626794258373,16.9377990430622,0.2870813397129186,0.0,3.3014354066985647,0.7177033492822966,1.291866028708134,0.4306220095693779,0.1435406698564593,1.5789473684210529,1.7224880382775118,1.4354066985645932,0.2870813397129186,0.5741626794258373,2.727272727272727,3.014354066985646,0.1435406698564593,0.2870813397129186,0.5741626794258373,5.598086124401914,1.0047846889952152,0.4306220095693779,0.0,80.27,80.0,14.29,36.84,33.33,44.23,50.0,60.0,0.1961251746645699,0.1415304021774846,0.7177033492822966,3.444976076555024,0.1418516153110047,1.0047846889952152,0.7177033492822966,1.291866028708134,0.1567400181818181,5.741626794258373,LM/LCM,44,67,44,44,28,47,50,36,72,58,75,89,67,86,50,72,83,83,64,42,75,92,64,47,50,50,100,17,44,69,39,67,72,78,72,58,78,94,64,39,33,72,39,17,39,28,28,22,47,17,17,50,28,69,78,44,81,28,56,67,67,50,19,61,100,50,31,50,50,100,17,44,69,39,67,72,61,61,44,72,83,50,22,22,67,22,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,Rodrigo Fernandes da Conceição,26,Defender,Portugal,Defender,36.0,96.0,1.0,125.0,3.0,0.0,34.0,8.0,462.0,8.0,7.0,0.0,5.0,2.0,2.0,0.0,0.0,21.0,21.0,0.0,7.0,1.0,15.0,11.0,7.0,0.0,82.24,25.0,29.17,52.38,50.0,46.58,60.0,58.33,0.2171941179846374,0.6083665009874568,1.0,21.0,0.6845382499999999,7.0,8.0,12.0,1.1103567799999996,51.0,7.012987012987012,18.7012987012987,0.1948051948051948,24.35064935064935,0.5844155844155844,0.0,6.623376623376623,1.5584415584415583,1.5584415584415583,1.3636363636363635,0.0,0.974025974025974,0.3896103896103896,0.3896103896103896,0.0,0.0,4.090909090909091,4.090909090909091,0.0,1.3636363636363635,0.1948051948051948,2.922077922077922,2.142857142857143,1.3636363636363635,0.0,82.24,25.0,29.17,52.38,50.0,46.58,60.0,58.33,0.0423105424645397,0.1185129547378162,0.1948051948051948,4.090909090909091,0.1333516071428571,1.3636363636363635,1.5584415584415583,2.3376623376623376,0.2163032688311687,9.935064935064934,RB/RCB,7,50,7,33,35,47,63,15,73,88,30,62,35,58,23,27,100,100,42,65,70,83,100,67,52,43,18,60,67,90,23,73,47,47,83,60,90,100,82,25,33,80,32,7,60,7,23,27,47,93,3,93,93,30,60,37,57,23,27,100,100,42,73,70,93,100,77,52,43,18,60,67,90,23,73,47,50,77,63,97,100,90,10,30,80,20,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,8t0m2n5y236pq8tj9vwhhpmcq,N. Wojtuszek,Norbert Wojtuszek,24,Defender,Poland,Defender,204.0,157.0,9.0,360.0,9.0,0.0,31.0,16.0,666.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,8.0,10.0,0.0,5.0,1.0,3.0,4.0,11.0,0.0,90.68,45.0,25.0,50.0,33.33,54.39,52.94,78.57,0.155984406512249,0.0,2.0,18.0,0.4174803,7.0,30.0,35.0,0.85169397,176.0,27.567567567567565,21.21621621621621,1.2162162162162162,48.648648648648646,1.2162162162162162,0.0,4.189189189189189,2.162162162162162,0.5405405405405405,0.1351351351351351,0.0,0.0,0.4054054054054054,0.1351351351351351,0.2702702702702702,0.0,1.081081081081081,1.351351351351351,0.0,0.6756756756756757,0.1351351351351351,0.4054054054054054,0.5405405405405405,1.4864864864864864,0.0,90.68,45.0,25.0,50.0,33.33,54.39,52.94,78.57,0.0210789738530066,0.0,0.2702702702702702,2.4324324324324325,0.0564162567567567,0.945945945945946,4.0540540540540535,4.72972972972973,0.1150937797297297,23.783783783783782,RB/RCB,93,83,68,97,70,47,57,43,42,22,30,5,47,42,75,27,73,78,42,42,70,18,75,92,52,100,63,45,55,80,60,62,90,40,5,73,87,87,82,87,87,63,80,93,80,43,83,60,47,37,13,23,20,30,5,40,37,73,27,63,73,42,30,67,13,77,83,52,100,63,45,55,80,60,62,90,37,5,73,73,70,70,73,77,37,70,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,9fbqozvrrpesxw8nakrk4nphx,Jesús Imaz,Jesús Imaz,35,Midfielder,Spain,Midfielder,49.0,75.0,2.0,120.0,2.0,0.0,12.0,3.0,480.0,3.0,4.0,0.0,7.0,17.0,14.0,3.0,4.0,6.0,7.0,2.0,3.0,6.0,30.0,2.0,1.0,0.0,76.92,18.18,66.67,33.33,35.29,35.29,22.22,20.0,1.5755398507063942,0.5049028734785255,3.0,6.0,0.23904151,4.0,13.0,26.0,0.8188009200000003,58.0,9.1875,14.0625,0.375,22.5,0.375,0.0,2.25,0.5625,0.5625,0.75,0.0,1.3125,3.1875,2.625,0.5625,0.75,1.125,1.3125,0.375,0.5625,1.125,5.625,0.375,0.1875,0.0,76.92,18.18,66.67,33.33,35.29,35.29,22.22,20.0,0.2954137220074489,0.0946692887772235,0.5625,1.125,0.044820283125,0.75,2.4375,4.875,0.1535251725,10.875,RM/RCM,74,52,37,67,37,52,13,39,17,70,33,61,83,87,41,65,26,26,89,54,87,91,28,9,52,39,30,96,35,78,17,37,7,83,39,37,22,43,35,74,83,52,61,78,35,30,48,30,52,4,35,13,74,33,61,87,91,30,61,26,26,91,48,87,74,26,4,52,39,30,96,35,78,17,37,7,87,39,35,9,26,30,74,91,52,52,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,afk2nalycorlpmcxr9r1vvvv8,E. Kozłowski,Eryk Kozlowski,19,Midfielder,Poland,Midfielder,48.0,70.0,9.0,118.0,1.0,0.0,8.0,7.0,294.0,2.0,0.0,0.0,8.0,6.0,1.0,5.0,2.0,1.0,1.0,0.0,8.0,1.0,4.0,0.0,3.0,0.0,81.94,52.94,0.0,0.0,16.67,32.0,25.0,60.0,0.381580741590817,0.5930039997514176,4.0,11.0,0.24934834,5.0,15.0,19.0,0.5907876999999998,62.0,14.693877551020408,21.42857142857143,2.7551020408163267,36.12244897959184,0.3061224489795918,0.0,2.4489795918367347,2.142857142857143,0.6122448979591837,0.0,0.0,2.4489795918367347,1.836734693877551,0.3061224489795918,1.530612244897959,0.6122448979591837,0.3061224489795918,0.3061224489795918,0.0,2.4489795918367347,0.3061224489795918,1.2244897959183674,0.0,0.9183673469387756,0.0,81.94,52.94,0.0,0.0,16.67,32.0,25.0,60.0,0.1168104310992297,0.1815318366585972,1.2244897959183674,3.36734693877551,0.0763311244897959,1.530612244897959,4.591836734693878,5.816326530612245,0.1808533775510203,18.97959183673469,DM/CM,16,20,32,20,10,50,10,32,18,16,40,82,56,42,64,72,14,14,44,70,38,44,10,18,52,16,38,16,10,34,4,14,66,44,76,74,40,40,54,24,48,44,16,20,32,72,20,8,50,8,58,24,16,40,100,96,56,96,84,16,16,44,92,48,76,10,40,52,16,38,16,10,34,4,14,66,80,92,96,76,76,84,56,84,88,20,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,dd1uwcyyihpbyrogbcep27sa1,N. Prelec,Nik Prelec,25,Attacker,Slovenia,Striker,39.0,50.0,1.0,89.0,11.0,0.0,17.0,8.0,530.0,2.0,0.0,1.0,6.0,11.0,9.0,2.0,2.0,1.0,1.0,3.0,0.0,4.0,32.0,1.0,0.0,0.0,64.49,25.0,0.0,100.0,36.36,42.5,47.83,0.0,1.366461087536467,0.5361025195202377,2.0,4.0,0.10278694,3.0,6.0,7.0,0.2412075499999999,30.0,6.6226415094339615,8.490566037735848,0.1698113207547169,15.11320754716981,1.8679245283018864,0.0,2.8867924528301887,1.3584905660377358,0.3396226415094339,0.0,0.1698113207547169,1.018867924528302,1.8679245283018864,1.5283018867924527,0.3396226415094339,0.3396226415094339,0.1698113207547169,0.1698113207547169,0.5094339622641509,0.0,0.6792452830188679,5.433962264150943,0.1698113207547169,0.0,0.0,64.49,25.0,0.0,100.0,36.36,42.5,47.83,0.0,0.2320405620344943,0.091036276899663,0.3396226415094339,0.6792452830188679,0.0174543860377358,0.5094339622641509,1.018867924528302,1.1886792452830188,0.0409597726415094,5.094339622641509,ST,93,72,40,77,55,50,27,68,7,33,85,72,40,32,55,23,12,10,75,25,40,70,28,10,52,30,27,33,97,45,63,77,10,47,73,53,58,43,78,78,73,57,75,97,70,27,83,43,50,7,67,3,33,87,47,3,7,53,20,7,7,70,25,23,47,20,10,52,30,27,33,97,45,63,77,10,13,60,47,40,20,67,67,70,50,73,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,djhl1u6idhf6u50lp04xu3f1l,Sergio Lozano,Sergio Lozano,27,Midfielder,Spain,Midfielder,54.0,92.0,11.0,144.0,0.0,0.0,21.0,1.0,335.0,5.0,2.0,2.0,8.0,24.0,10.0,14.0,11.0,6.0,8.0,1.0,1.0,5.0,13.0,4.0,9.0,0.0,81.36,64.71,20.0,66.67,20.83,56.76,0.0,75.0,1.9671803702919937,0.4525055047345581,11.0,7.0,0.19609208,5.0,14.0,20.0,0.8792641100000002,66.0,14.507462686567164,24.71641791044776,2.955223880597015,38.6865671641791,0.0,0.0,5.641791044776119,0.2686567164179104,1.343283582089552,0.5373134328358209,0.5373134328358209,2.149253731343284,6.447761194029851,2.686567164179104,3.761194029850746,2.955223880597015,1.611940298507463,2.149253731343284,0.2686567164179104,0.2686567164179104,1.343283582089552,3.492537313432836,1.0746268656716418,2.417910447761194,0.0,81.36,64.71,20.0,66.67,20.83,56.76,0.0,75.0,0.5284962188844162,0.1215686430630156,2.955223880597015,1.880597014925373,0.0526814543283582,1.343283582089552,3.761194029850746,5.3731343283582085,0.2362202086567164,17.73134328358209,CM/AM,49,38,76,40,3,50,40,7,37,38,88,56,98,87,100,100,40,47,69,14,72,59,48,84,51,49,71,38,83,38,84,4,80,91,44,98,26,24,47,29,49,67,38,80,73,96,80,3,50,69,4,51,49,96,76,100,98,100,100,51,67,78,16,93,73,64,100,51,49,71,38,83,38,84,4,80,100,53,100,33,42,67,69,82,91,62,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,Bernardo Maria Morais Cardoso Vital,25,Defender,Portugal,Defender,311.0,133.0,30.0,443.0,21.0,0.0,34.0,49.0,630.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,9.0,3.0,4.0,0.0,87.38,44.78,100.0,75.0,0.0,61.82,67.74,57.14,0.4552869604082982,0.0944160269647412,1.0,25.0,0.50399889,8.0,23.0,26.0,0.8537162100000002,218.0,44.42857142857143,19.0,4.285714285714286,63.285714285714285,3.0,0.0,4.857142857142857,7.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,0.4285714285714285,0.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,0.0,87.38,44.78,100.0,75.0,0.0,61.82,67.74,57.14,0.0650409943440426,0.0134880038521058,0.1428571428571428,3.571428571428572,0.0719998414285714,1.1428571428571428,3.2857142857142856,3.7142857142857135,0.1219594585714286,31.142857142857142,CB,92,74,94,90,72,44,63,79,50,87,86,60,59,55,77,87,88,88,32,18,23,64,91,62,51,51,51,97,72,23,72,77,45,62,51,76,97,97,95,69,79,90,67,97,77,97,97,76,44,72,72,33,88,88,56,54,46,71,83,90,90,32,10,23,62,90,54,51,51,51,97,72,23,72,77,45,56,46,72,95,92,92,64,79,92,72,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,lioz4hr2umpne2bwar18qa96,A. Klynge,Anders Klynge,25,Midfielder,Denmark,Midfielder,51.0,80.0,7.0,129.0,3.0,0.0,13.0,9.0,356.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,13.0,2.0,2.0,0.0,79.14,63.64,28.57,50.0,33.33,35.14,42.86,40.0,0.3429605972526421,0.2981697631685325,1.0,9.0,0.22037737,2.0,14.0,20.0,0.6133133599999998,62.0,12.893258426966293,20.2247191011236,1.7696629213483146,32.6123595505618,0.7584269662921348,0.0,3.286516853932584,2.2752808988764044,0.7584269662921348,0.5056179775280899,0.0,0.7584269662921348,0.7584269662921348,0.5056179775280899,0.2528089887640449,0.0,1.0112359550561798,1.0112359550561798,0.0,0.7584269662921348,0.2528089887640449,3.286516853932584,0.5056179775280899,0.5056179775280899,0.0,79.14,63.64,28.57,50.0,33.33,35.14,42.86,40.0,0.0867035217773533,0.0753799963066514,0.2528089887640449,2.2752808988764044,0.0557133800561797,0.5056179775280899,3.539325842696629,5.056179775280898,0.1550511303370786,15.674157303370784,CM/AM,42,22,51,29,44,50,16,66,20,38,27,12,10,32,10,8,26,24,32,41,36,59,26,18,51,38,67,54,41,66,9,43,12,22,22,14,31,33,12,29,49,36,33,64,42,71,56,64,50,22,87,20,42,27,13,18,33,11,8,31,31,32,53,44,69,29,28,51,38,67,54,41,66,9,43,12,33,33,16,56,49,16,58,69,60,49,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,1lmkzgjn68a57dw3n2nsk20ut,G. Tomasiewicz,Grzegorz Tomasiewicz,30,Midfielder,Poland,Midfielder,78.0,138.0,12.0,216.0,6.0,0.0,17.0,13.0,543.0,8.0,0.0,0.0,5.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,7.0,0.0,3.0,0.0,83.72,52.17,0.0,0.0,25.0,51.52,46.15,75.0,0.3159886989197093,0.3821214983813755,1.0,10.0,0.2527209199999999,5.0,33.0,33.0,0.9250741399999995,128.0,12.92817679558011,22.87292817679558,1.988950276243094,35.80110497237569,0.994475138121547,0.0,2.81767955801105,2.154696132596685,1.3259668508287292,0.0,0.0,0.8287292817679558,0.6629834254143646,0.1657458563535911,0.4972375690607735,0.0,0.1657458563535911,0.1657458563535911,0.0,0.8287292817679558,0.1657458563535911,1.160220994475138,0.0,0.4972375690607735,0.0,83.72,52.17,0.0,0.0,25.0,51.52,46.15,75.0,0.0523738175005043,0.0633350549803384,0.1657458563535911,1.6574585635359116,0.0418874453038673,0.8287292817679558,5.469613259668509,5.469613259668509,0.1533272055248618,21.215469613259668,CM/AM,74,67,81,76,77,50,31,89,57,11,27,38,19,16,34,8,3,3,32,63,36,24,6,33,51,64,48,11,6,47,67,51,80,18,33,14,39,42,47,96,88,73,82,67,58,84,71,78,50,13,82,49,11,27,29,11,7,29,8,4,4,32,62,27,20,6,24,51,64,48,11,6,47,67,51,80,13,24,11,22,27,31,89,87,56,87,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,42kik8nrr738ipgk1lmmnhega,E. Shabani,Eniss Shabani,23,Midfielder,Albania,Midfielder,39.0,89.0,1.0,126.0,3.0,0.0,22.0,5.0,306.0,4.0,2.0,1.0,5.0,4.0,3.0,1.0,0.0,14.0,15.0,1.0,4.0,2.0,10.0,5.0,6.0,0.0,82.35,16.67,40.0,35.71,50.0,45.83,50.0,60.0,0.5045096021424555,0.5383507846378672,1.0,13.0,0.34039005,7.0,12.0,16.0,0.7982143399999999,54.0,11.470588235294118,26.176470588235293,0.2941176470588235,37.05882352941177,0.8823529411764706,0.0,6.470588235294118,1.4705882352941178,1.1764705882352942,0.5882352941176471,0.2941176470588235,1.4705882352941178,1.1764705882352942,0.8823529411764706,0.2941176470588235,0.0,4.11764705882353,4.411764705882353,0.2941176470588235,1.1764705882352942,0.5882352941176471,2.9411764705882355,1.4705882352941178,1.7647058823529411,0.0,82.35,16.67,40.0,35.71,50.0,45.83,50.0,60.0,0.1483851771007222,0.1583384660699609,0.2941176470588235,3.823529411764706,0.1001147205882353,2.058823529411765,3.5294117647058822,4.705882352941177,0.2347689235294117,15.882352941176473,LM/LCM,61,50,17,61,44,47,44,36,22,39,75,39,25,22,25,8,64,64,64,83,44,39,53,75,50,67,17,83,39,92,50,67,72,33,39,22,42,44,64,67,67,44,61,78,100,17,83,61,47,89,61,39,61,83,72,28,33,33,8,94,94,83,100,67,50,83,100,50,67,17,83,39,92,50,67,72,50,72,28,78,67,83,89,100,89,78,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,447rl50fu3zl5y0opdoh7x7u1,L. Ba,Lamine Ba,29,Defender,Mauritania,Defender,154.0,80.0,8.0,233.0,8.0,0.0,20.0,46.0,622.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,1.0,8.0,0.0,86.94,32.0,50.0,50.0,0.0,60.61,57.14,100.0,0.2747467945669362,0.1056298146748491,0.0,5.0,0.09491994,0.0,15.0,13.0,0.4123133000000001,167.0,22.282958199356912,11.57556270096463,1.157556270096463,33.71382636655948,1.157556270096463,0.0,2.893890675241157,6.655948553054662,0.4340836012861736,0.1446945337620578,0.0,0.1446945337620578,0.2893890675241157,0.2893890675241157,0.0,0.0,0.2893890675241157,0.2893890675241157,0.0,0.8681672025723473,0.0,0.8681672025723473,0.1446945337620578,1.157556270096463,0.0,86.94,32.0,50.0,50.0,0.0,60.61,57.14,100.0,0.0397543593424827,0.0152840567857498,0.0,0.7234726688102894,0.0137343964630225,0.0,2.170418006430868,1.8810289389067525,0.0596594807073955,24.163987138263664,CB,36,38,24,38,35,44,45,74,50,87,40,35,36,40,35,27,69,69,32,47,23,50,63,90,51,49,13,88,58,23,67,54,94,38,54,32,53,51,18,47,41,44,46,21,21,18,21,21,44,26,69,36,92,40,28,31,36,35,27,67,62,32,33,23,44,62,92,51,49,13,88,58,23,67,54,94,38,51,32,46,44,18,41,28,31,44,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,51a6has987q21o1ylqhh90n6y,P. Samiec-Talar,Piotr Samiec-Talar,24,Midfielder,Poland,Midfielder,45.0,173.0,13.0,205.0,4.0,0.0,23.0,3.0,627.0,5.0,13.0,3.0,18.0,15.0,8.0,7.0,5.0,14.0,15.0,4.0,2.0,9.0,25.0,7.0,4.0,0.0,76.49,52.0,32.5,50.0,60.0,38.98,50.0,57.14,1.2482763708867506,2.0851662208492425,3.0,25.0,0.66421738,17.0,23.0,51.0,1.96284483,130.0,6.45933014354067,24.832535885167463,1.866028708133972,29.42583732057416,0.5741626794258373,0.0,3.3014354066985647,0.4306220095693779,0.7177033492822966,1.866028708133972,0.4306220095693779,2.583732057416268,2.15311004784689,1.1483253588516746,1.0047846889952152,0.7177033492822966,2.0095693779904304,2.15311004784689,0.5741626794258373,0.2870813397129186,1.291866028708134,3.588516746411483,1.0047846889952152,0.5741626794258373,0.0,76.49,52.0,32.5,50.0,60.0,38.98,50.0,57.14,0.1791784264430742,0.299306156102762,0.4306220095693779,3.588516746411483,0.0953422076555023,2.4401913875598087,3.3014354066985647,7.320574162679426,0.281748061722488,18.66028708133972,CM/AM,33,84,86,69,59,50,42,19,37,91,96,89,77,76,79,89,81,84,97,28,97,82,73,49,51,20,44,64,41,100,18,63,36,80,91,50,84,89,96,73,100,98,84,18,76,78,47,44,50,24,9,16,84,89,84,78,73,68,78,64,69,93,20,91,80,58,31,51,20,44,64,41,100,18,63,36,73,91,33,78,84,98,53,100,93,69,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,5onmcebx40yhnegbztk4kig44,Y. Matsenko,Yehor Matsenko,24,Defender,Ukraine,Defender,155.0,186.0,15.0,339.0,27.0,0.0,41.0,59.0,801.0,4.0,2.0,0.0,5.0,14.0,11.0,3.0,4.0,3.0,3.0,0.0,12.0,1.0,20.0,1.0,5.0,0.0,82.68,37.5,20.0,33.33,7.14,56.94,71.05,55.56,1.5121064429489213,0.2903574539841413,3.0,12.0,0.24951018,2.0,42.0,43.0,1.113426370000001,234.0,17.41573033707865,20.89887640449438,1.6853932584269662,38.08988764044944,3.033707865168539,0.0,4.606741573033708,6.629213483146067,0.449438202247191,0.2247191011235955,0.0,0.5617977528089887,1.5730337078651684,1.2359550561797752,0.3370786516853932,0.449438202247191,0.3370786516853932,0.3370786516853932,0.0,1.348314606741573,0.1123595505617977,2.2471910112359548,0.1123595505617977,0.5617977528089887,0.0,82.68,37.5,20.0,33.33,7.14,56.94,71.05,55.56,0.1698996003313394,0.0326244330319259,0.3370786516853932,1.348314606741573,0.0280348516853932,0.2247191011235955,4.719101123595506,4.831460674157303,0.125104086516854,26.29213483146067,RB/RCB,77,93,80,83,97,47,88,97,42,37,30,62,97,97,87,98,47,47,42,97,70,93,35,45,52,50,42,32,35,53,70,93,40,93,30,85,65,57,33,95,92,83,97,50,77,57,57,90,47,53,93,17,33,30,23,97,87,83,90,33,30,42,70,57,77,23,20,52,50,42,32,35,53,70,93,40,93,20,77,50,50,17,83,83,47,83,Ekstraklasa
