Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,67sbt57ur8mrsznjehhxi3xii,J. Bolívar,Jovanny Bolívar,24,Attacker,Venezuela,Striker,17.0,13.0,1.0,30.0,7.0,0.0,20.0,0.0,353.0,10.0,0.0,0.0,11.0,8.0,3.0,1.0,5.0,6.0,3.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,75.0,100.0,0.0,40.0,27.27,47.62,46.67,100.0,1.1868572634603374,0.0,4.0,2.0,0.03932202,0.0,3.0,1.0,0.03333093,9.0,4.334277620396601,3.314447592067989,0.254957507082153,7.64872521246459,1.7847025495750708,0.0,5.09915014164306,0.0,2.54957507082153,0.0,0.0,2.8045325779036827,2.039660056657224,0.764872521246459,0.254957507082153,1.274787535410765,1.529745042492918,0.764872521246459,3.059490084985836,0.509915014164306,0.254957507082153,0.0,0.0,0.509915014164306,0.0,75.0,100.0,0.0,40.0,27.27,47.62,46.67,100.0,0.3025981691541937,0.0,1.019830028328612,0.509915014164306,0.0100254441926345,0.0,0.764872521246459,0.254957507082153,0.0084979708215297,2.294617563739377,ST,65,10,45,30,55,52,52,10,85,38,10,70,62,88,35,60,62,48,40,62,48,42,30,70,52,70,90,38,70,30,80,75,92,75,10,85,42,30,18,50,25,15,32,45,5,30,5,60,52,55,10,90,38,10,55,60,85,30,55,55,40,30,65,45,42,30,70,52,70,90,38,70,30,80,75,92,55,10,80,40,30,18,45,20,10,20,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,7eeebtspo8cn8fcaj3br7ive2,G. Piñeiro,Gonzalo Piñeiro,25,Midfielder,Argentina,Midfielder,56.0,48.0,3.0,104.0,4.0,0.0,11.0,11.0,252.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,88.14,50.0,0.0,25.0,0.0,40.74,66.67,50.0,0.067030257838681,0.1069513455201452,2.0,2.0,0.0592356599999999,1.0,8.0,9.0,0.2258343099999999,52.0,20.0,17.142857142857142,1.0714285714285714,37.142857142857146,1.4285714285714286,0.0,3.928571428571429,3.928571428571429,1.4285714285714286,0.0,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.0,1.4285714285714286,1.4285714285714286,0.0,0.0,0.3571428571428571,0.3571428571428571,0.0,3.2142857142857144,0.0,0.0,88.14,50.0,0.0,25.0,0.0,40.74,66.67,50.0,0.0239393777995289,0.0381969091143375,0.7142857142857143,0.7142857142857143,0.0211555928571428,0.3571428571428571,2.857142857142857,3.2142857142857144,0.0806551107142856,18.571428571428573,DM/CM,52,36,24,43,57,52,19,81,38,21,38,48,29,60,29,52,50,24,12,29,14,36,98,38,50,76,36,21,19,24,14,76,38,33,24,69,26,29,36,48,48,33,48,71,38,24,52,76,52,33,86,48,21,52,57,29,71,29,81,81,24,12,33,19,36,100,38,50,76,36,21,19,24,14,76,38,38,29,81,29,29,43,48,48,33,52,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,83o1db3xjk47kvnuj55rtwz1m,J. Cataldi,Juan Cataldi,27,Midfielder,Argentina,Midfielder,28.0,51.0,12.0,77.0,0.0,0.0,10.0,2.0,263.0,6.0,2.0,2.0,7.0,1.0,6.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,78.57,60.0,50.0,50.0,28.57,37.04,0.0,66.67,0.3784236408177142,0.2339169820835007,6.0,3.0,0.08968002,2.0,9.0,15.0,0.50631717,53.0,9.58174904942966,17.452471482889734,4.106463878326997,26.34980988593156,0.0,0.0,3.422053231939164,0.6844106463878328,2.0532319391634983,0.6844106463878328,0.6844106463878328,2.3954372623574147,0.3422053231939164,2.0532319391634983,0.0,0.6844106463878328,0.6844106463878328,0.6844106463878328,1.0266159695817492,0.3422053231939164,0.6844106463878328,0.3422053231939164,0.0,0.0,0.0,78.57,60.0,50.0,50.0,28.57,37.04,0.0,66.67,0.1294985843102444,0.0800476364544299,2.0532319391634983,1.0266159695817492,0.0306889802281368,0.6844106463878328,3.0798479087452475,5.133079847908745,0.173264430798479,18.136882129277566,DM/CM,10,43,67,29,7,52,10,14,67,93,38,95,69,100,29,29,29,86,62,29,38,83,7,38,50,14,50,90,45,62,10,10,79,81,67,100,36,33,52,52,60,62,52,10,43,86,29,7,52,14,19,90,95,48,100,71,100,29,33,33,86,71,29,43,90,7,38,50,14,50,90,45,62,10,10,79,95,67,100,33,48,62,52,67,95,48,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,8lwjuycfv5006dw2g2whv7zhm,Julio Alonso,Julio Alonso,27,Defender,Spain,Defender,41.0,58.0,8.0,95.0,1.0,0.0,24.0,11.0,422.0,10.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,7.0,0.0,4.0,0.0,0.0,73.08,33.33,33.33,66.67,0.0,54.55,25.0,63.64,0.1472425748027386,0.3943864156775711,0.0,9.0,0.29011046,9.0,9.0,9.0,0.53029109,56.0,8.744075829383887,12.369668246445498,1.706161137440758,20.260663507109005,0.2132701421800947,0.0,5.118483412322274,2.3459715639810423,2.132701421800948,0.8530805687203791,0.8530805687203791,0.2132701421800947,0.2132701421800947,0.0,0.0,0.6398104265402843,0.6398104265402843,0.0,0.8530805687203791,0.4265402843601895,1.4928909952606635,0.0,0.8530805687203791,0.0,0.0,73.08,33.33,33.33,66.67,0.0,54.55,25.0,63.64,0.0314024448631433,0.0841108469454535,0.0,1.919431279620853,0.0618718990521327,1.919431279620853,1.919431279620853,1.919431279620853,0.1130952561611374,11.943127962085308,LB/LCB,20,47,73,30,10,53,73,73,87,67,73,50,73,23,43,43,43,33,70,70,100,23,37,47,53,13,50,80,80,33,33,20,33,67,67,30,73,73,100,57,40,73,40,20,27,60,20,7,53,67,40,87,60,73,47,73,23,43,40,40,33,67,73,80,23,27,47,53,13,50,80,80,33,33,20,33,67,60,30,67,67,100,47,13,67,27,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,9q6funungk6s8zuryowhww4wl,A. Mendes Moreira,Ahmad Mendes Moreira,31,Attacker,Guinea,Striker,20.0,42.0,3.0,56.0,12.0,0.0,39.0,6.0,450.0,16.0,6.0,10.0,11.0,6.0,5.0,2.0,17.0,18.0,2.0,16.0,7.0,3.0,3.0,0.0,0.0,0.0,61.54,25.0,28.57,41.18,18.18,50.0,54.55,75.0,0.9436713057507736,0.9712266997186182,4.0,7.0,0.21321635,0.0,5.0,9.0,0.62519147,31.0,4.0,8.4,0.6,11.2,2.4,0.0,7.8,1.2,3.2,1.2,2.0,2.2,1.2,1.0,0.4,3.4,3.6,0.4,3.2,1.4,0.6,0.6,0.0,0.0,0.0,61.54,25.0,28.57,41.18,18.18,50.0,54.55,75.0,0.1887342611501547,0.1942453399437236,0.8,1.4,0.04264327,0.0,1.0,1.8,0.125038294,6.2,LW,29,57,86,57,100,57,100,86,93,100,100,100,100,100,79,71,71,79,57,71,100,100,14,50,57,14,50,57,43,29,86,100,71,100,100,79,43,57,14,57,71,86,71,14,43,57,29,100,57,86,86,57,100,100,86,86,71,71,57,57,71,57,71,86,100,14,50,57,14,50,57,43,29,86,100,71,86,86,57,14,29,14,57,71,71,57,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,btmor4947e3ca7q9tvkgkyr8q,P. Kaloutsikidis,Petros Kaloutsikidis,25,Defender,Greece,Defender,43.0,50.0,4.0,90.0,8.0,0.0,21.0,15.0,428.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,9.0,9.0,0.0,4.0,4.0,5.0,0.0,10.0,0.0,0.0,75.63,30.77,25.0,44.44,0.0,50.0,53.33,83.33,0.3113366851369776,0.4143468105207708,2.0,8.0,0.17286824,2.0,10.0,15.0,0.65094359,41.0,9.042056074766355,10.514018691588785,0.8411214953271028,18.92523364485981,1.6822429906542056,0.0,4.41588785046729,3.154205607476636,0.6308411214953271,0.6308411214953271,1.0514018691588785,0.6308411214953271,0.2102803738317757,0.4205607476635514,0.4205607476635514,1.892523364485981,1.892523364485981,0.0,0.8411214953271028,0.8411214953271028,1.0514018691588785,0.0,2.102803738317757,0.0,0.0,75.63,30.77,25.0,44.44,0.0,50.0,53.33,83.33,0.0654679945381495,0.0871290022123116,0.4205607476635514,1.6822429906542056,0.0363507981308411,0.4205607476635514,2.102803738317757,3.154205607476636,0.1368806614485981,8.621495327102803,RB/RCB,25,50,38,31,81,53,69,59,56,78,66,50,41,69,84,94,94,31,47,88,72,47,100,47,53,25,38,69,25,31,56,69,94,69,75,72,66,62,53,59,69,69,38,12,38,31,6,75,53,62,50,44,81,69,50,44,75,94,94,94,31,44,88,69,47,100,47,53,25,38,69,25,31,56,69,94,69,69,75,62,50,50,62,69,69,19,Greek Super League
Kalamata,bbcekwfqk3v5b5howjz99gqaz,dqzffiy1ma35czvf857wrkeeh,J. Bonetto,Julián Bonetto,32,Attacker,Argentina,Striker,10.0,33.0,2.0,41.0,4.0,0.0,14.0,7.0,202.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,8.0,9.0,1.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,74.55,50.0,28.57,37.5,50.0,42.42,57.14,100.0,0.1632549260767216,0.4975385651377376,0.0,4.0,0.09692202,3.0,2.0,5.0,0.3290884999999999,17.0,4.455445544554456,14.702970297029704,0.8910891089108911,18.26732673267327,1.7821782178217822,0.0,6.237623762376238,3.118811881188119,2.227722772277228,0.8910891089108911,1.7821782178217822,0.8910891089108911,0.8910891089108911,0.0,0.0,3.5643564356435644,4.00990099009901,0.4455445544554455,4.900990099009901,1.3366336633663367,0.8910891089108911,0.0,0.0,0.0,0.0,74.55,50.0,28.57,37.5,50.0,42.42,57.14,100.0,0.0727373433015096,0.2216755983286949,0.0,1.7821782178217822,0.0431830782178217,1.3366336633663367,0.8910891089108911,2.227722772277228,0.1466235891089108,7.574257425742574,RW,17,33,33,33,83,58,50,100,42,42,50,25,42,25,17,58,67,42,67,42,42,50,25,50,58,33,67,67,33,100,50,100,92,17,67,17,33,33,67,17,33,33,17,33,50,50,33,100,58,83,100,67,67,83,33,50,25,17,100,100,50,83,67,67,50,25,50,58,33,67,67,33,100,50,100,92,17,83,17,50,33,83,17,50,83,67,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,2d6xui35cjywba7w61swfhr3e,Christian Manrique,Christian Manrique,27,Defender,Spain,Defender,20.0,35.0,2.0,51.0,4.0,0.0,10.0,11.0,225.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,73.91,18.18,30.77,0.0,100.0,43.48,50.0,50.0,0.0730140627663812,0.3366117589371994,1.0,4.0,0.07772707,1.0,4.0,6.0,0.16262289,26.0,8.0,14.0,0.8,20.4,1.6,0.0,4.0,4.4,1.6,1.6,0.8,0.4,0.0,0.4,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.8,0.4,0.0,0.0,73.91,18.18,30.77,0.0,100.0,43.48,50.0,50.0,0.0292056251065524,0.1346447035748797,0.4,1.6,0.0310908279999999,0.4,1.6,2.4,0.065049156,10.4,LB/LCB,7,13,17,13,47,53,17,73,43,67,37,50,37,63,43,23,23,77,13,17,7,97,7,47,53,20,13,73,17,100,13,47,20,47,60,67,40,40,17,13,20,13,13,7,53,23,27,83,53,43,87,63,100,60,57,37,80,43,23,23,87,13,17,7,100,7,47,53,20,13,73,17,100,13,47,20,60,93,73,53,47,20,13,40,27,20,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,Gustav Granath,29,Defender,Sweden,Defender,103.0,44.0,13.0,146.0,10.0,1.0,16.0,34.0,434.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,85.38,50.0,100.0,100.0,100.0,59.26,55.56,66.67,0.3741991950090205,0.1375783398430525,0.0,0.0,0.0,1.0,7.0,11.0,0.2661769799999999,76.0,21.35944700460829,9.12442396313364,2.695852534562212,30.276497695852537,2.0737327188940093,0.2073732718894009,3.317972350230415,7.050691244239632,0.4147465437788019,0.2073732718894009,0.2073732718894009,0.4147465437788019,0.4147465437788019,0.0,0.0,0.4147465437788019,0.4147465437788019,0.4147465437788019,0.8294930875576038,0.4147465437788019,0.4147465437788019,0.0,0.6221198156682028,0.4147465437788019,0.0,85.38,50.0,100.0,100.0,100.0,59.26,55.56,66.67,0.0775989114074005,0.0285300704743657,0.0,0.0,0.0,0.2073732718894009,1.4516129032258065,2.28110599078341,0.0551979912442396,15.760368663594472,CB,33,41,52,41,70,91,46,83,37,96,59,52,61,41,37,83,83,100,61,89,33,50,43,100,52,33,52,96,91,98,52,22,61,78,89,41,17,17,63,33,44,52,30,19,26,41,15,74,89,30,81,37,96,63,56,59,41,37,85,85,100,63,89,33,50,37,100,52,33,52,96,91,98,52,22,61,74,81,41,17,17,63,26,33,44,22,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,4kyh9b5lqds7n48jd7qrnenoq,Diego Esteban,Diego Esteban,26,Midfielder,Spain,Midfielder,31.0,66.0,10.0,92.0,2.0,0.0,12.0,7.0,345.0,4.0,5.0,7.0,4.0,4.0,0.0,2.0,5.0,6.0,1.0,10.0,3.0,3.0,2.0,4.0,1.0,0.0,79.31,76.92,50.0,60.0,25.0,31.58,28.57,100.0,0.4523461537138998,0.7851869852601954,0.0,8.0,0.22065184,5.0,9.0,19.0,0.51649025,44.0,8.08695652173913,17.217391304347824,2.608695652173913,24.0,0.5217391304347826,0.0,3.130434782608696,1.826086956521739,1.0434782608695652,1.3043478260869563,1.826086956521739,1.0434782608695652,1.0434782608695652,0.0,0.5217391304347826,1.3043478260869563,1.5652173913043477,0.2608695652173913,2.608695652173913,0.7826086956521738,0.7826086956521738,0.5217391304347826,1.0434782608695652,0.2608695652173913,0.0,79.31,76.92,50.0,60.0,25.0,31.58,28.57,100.0,0.1180033444471043,0.2048313874591814,0.0,2.0869565217391304,0.0575613495652173,1.3043478260869563,2.347826086956521,4.956521739130435,0.1347365869565217,11.478260869565217,CM/AM,43,52,76,52,46,52,17,96,35,78,65,37,80,9,63,37,46,41,52,63,67,98,83,76,52,52,74,89,78,46,13,41,93,65,78,7,50,57,83,41,78,70,48,48,39,70,39,43,52,13,96,26,70,65,26,78,9,57,30,39,26,48,57,61,100,83,65,52,52,74,89,78,46,13,41,93,52,70,7,52,52,83,26,83,74,30,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,5ry7wj1fqfkpjg3zd3wme6wyy,G. Satsias,Giannis Satsias,23,Midfielder,Cyprus,Midfielder,36.0,35.0,0.0,71.0,4.0,0.0,11.0,6.0,282.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,77.17,0.0,0.0,0.0,0.0,42.31,40.0,50.0,0.0,0.1490619932413852,0.0,1.0,0.02401521,0.0,6.0,5.0,0.09778476,37.0,11.48936170212766,11.170212765957446,0.0,22.659574468085108,1.2765957446808511,0.0,3.5106382978723403,1.9148936170212767,0.9574468085106383,0.0,0.6382978723404256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191489361702128,0.0,0.6382978723404256,0.3191489361702128,0.0,0.0,0.0,77.17,0.0,0.0,0.0,0.0,42.31,40.0,50.0,0.0,0.0475729765663995,0.0,0.3191489361702128,0.0076644287234042,0.0,1.9148936170212767,1.5957446808510638,0.0312079021276595,11.808510638297872,DM/CM,24,29,7,24,57,52,19,60,21,21,38,14,29,17,29,10,10,24,31,10,38,83,7,38,50,10,7,21,10,24,19,26,38,14,33,19,14,14,14,38,19,19,33,24,24,7,24,62,52,19,67,29,21,33,14,29,17,29,10,10,24,38,10,38,86,7,38,50,10,7,21,10,24,19,26,38,14,43,19,14,14,14,38,19,19,29,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,71kyg0uqn8rg1tspb0g3pfckq,N. Eraković,Novica Erakovic,26,Midfielder,Montenegro,Midfielder,36.0,54.0,6.0,90.0,7.0,0.0,17.0,11.0,249.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,7.0,5.0,1.0,0.0,2.0,0.0,0.0,83.33,75.0,0.0,83.33,100.0,53.12,77.78,50.0,0.0957101036296357,0.0607325971490024,2.0,5.0,0.09675059,3.0,8.0,9.0,0.16718924,38.0,13.012048192771084,19.518072289156628,2.1686746987951806,32.53012048192771,2.5301204819277108,0.0,6.144578313253012,3.975903614457832,1.0843373493975903,0.0,0.3614457831325301,0.7228915662650602,0.3614457831325301,0.3614457831325301,0.0,2.1686746987951806,2.1686746987951806,0.7228915662650602,2.5301204819277108,1.8072289156626504,0.3614457831325301,0.0,0.7228915662650602,0.0,0.0,83.33,75.0,0.0,83.33,100.0,53.12,77.78,50.0,0.0345940133601092,0.0219515411381936,0.7228915662650602,1.8072289156626504,0.0349700927710843,1.0843373493975903,2.891566265060241,3.253012048192771,0.0604298457831325,13.734939759036145,CM/AM,65,35,50,43,100,52,63,100,22,17,13,17,15,24,11,50,46,63,37,83,24,43,61,33,52,65,70,17,100,100,74,100,43,9,17,52,30,30,48,33,22,17,22,61,48,57,65,100,52,74,100,30,17,17,17,13,26,11,65,65,70,43,87,22,43,61,33,52,65,70,17,100,100,74,100,43,9,13,61,43,30,61,39,35,17,48,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,8v5wcpkj444hx6yuzzvtzlxp1,C. Mavrias,Charalampos Mavrias,32,Midfielder,Greece,Midfielder,53.0,74.0,7.0,126.0,3.0,0.0,27.0,8.0,423.0,10.0,1.0,1.0,3.0,2.0,1.0,0.0,10.0,10.0,2.0,4.0,6.0,4.0,0.0,6.0,1.0,0.0,79.75,29.17,16.67,60.0,66.67,50.94,33.33,50.0,0.2399086342182785,0.0676579496300918,0.0,8.0,0.18637439,1.0,10.0,13.0,0.39988529,58.0,11.27659574468085,15.74468085106383,1.4893617021276595,26.80851063829787,0.6382978723404255,0.0,5.74468085106383,1.702127659574468,2.127659574468085,0.2127659574468085,0.2127659574468085,0.6382978723404255,0.425531914893617,0.2127659574468085,0.0,2.127659574468085,2.127659574468085,0.425531914893617,0.851063829787234,1.276595744680851,0.851063829787234,0.0,1.276595744680851,0.2127659574468085,0.0,79.75,29.17,16.67,60.0,66.67,50.94,33.33,50.0,0.0510443902592081,0.0143953084319344,0.0,1.702127659574468,0.0396541255319148,0.2127659574468085,2.127659574468085,2.7659574468085104,0.0850819765957446,12.340425531914892,RM/RCM,100,75,75,100,62,62,75,50,75,38,25,75,75,62,50,75,75,100,75,88,75,50,100,100,62,75,25,25,75,100,75,50,75,75,25,38,75,75,38,100,75,50,100,50,75,50,50,25,62,50,50,50,25,25,75,75,50,50,75,50,100,50,50,50,50,75,100,62,75,25,25,75,100,75,50,75,75,25,38,75,75,25,75,50,25,75,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,axhwqudczriqkauwas1w82s16,A. Apostolopoulos,Apostolos Apostolopoulos,23,Defender,Greece,Defender,21.0,14.0,2.0,34.0,4.0,0.0,13.0,23.0,225.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,70.83,33.33,100.0,100.0,0.0,76.47,80.0,100.0,0.0389293282721351,0.1696605070175872,1.0,1.0,0.01473596,2.0,1.0,5.0,0.15905375,21.0,8.4,5.6,0.8,13.6,1.6,0.0,5.2,9.2,2.0,0.4,0.4,0.4,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,1.6,0.4,1.6,0.0,0.0,70.83,33.33,100.0,100.0,0.0,76.47,80.0,100.0,0.015571731308854,0.0678642028070348,0.4,0.4,0.005894384,0.8,0.4,2.0,0.0636215,8.4,LB/LCB,13,7,17,7,47,53,37,93,60,30,17,50,37,63,43,23,23,33,13,47,40,67,37,47,53,7,50,100,97,33,100,93,93,40,27,67,17,13,30,7,10,7,7,13,7,23,7,83,53,73,100,77,37,27,57,37,80,43,23,23,33,13,60,93,87,80,47,53,7,50,100,97,33,100,93,93,40,40,73,20,13,53,7,27,13,13,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,b3iwwwu4oj2xucoeah128utt6,N. Stajić,Nikola Stajic,25,Defender,Serbia,Defender,68.0,28.0,15.0,96.0,8.0,0.0,14.0,28.0,360.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,82.05,57.69,0.0,0.0,0.0,56.0,61.54,60.0,0.2528399793107851,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.1668860399999999,57.0,17.0,7.0,3.75,24.0,2.0,0.0,3.5,7.0,0.25,0.0,0.25,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,82.05,57.69,0.0,0.0,0.0,56.0,61.54,60.0,0.0632099948276962,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0417215099999999,14.25,CB,13,15,56,15,44,41,33,69,26,46,59,52,61,41,85,28,28,39,37,33,52,50,65,50,52,19,70,46,33,39,48,61,48,52,26,41,17,17,26,30,33,30,26,7,11,67,7,54,41,37,70,26,46,67,59,67,41,89,28,28,39,33,33,52,50,61,50,52,19,70,46,33,39,48,61,48,59,26,41,17,17,26,30,22,22,19,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Amine Bassi,28,Midfielder,Morocco,Midfielder,38.0,75.0,10.0,109.0,2.0,0.0,14.0,0.0,323.0,8.0,4.0,8.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,9.0,1.0,1.0,0.0,6.0,0.0,0.0,78.42,66.67,40.0,33.33,0.0,43.75,28.57,33.33,0.3796705302014599,0.7378320006285722,0.0,10.0,0.240468,3.0,11.0,12.0,0.3685961499999999,64.0,10.588235294117649,20.89783281733746,2.786377708978328,30.37151702786377,0.5572755417956656,0.0,3.900928792569659,0.0,2.2291021671826625,1.1145510835913313,2.2291021671826625,1.1145510835913313,0.5572755417956656,0.5572755417956656,0.2786377708978328,0.8359133126934984,0.8359133126934984,0.0,2.5077399380804954,0.2786377708978328,0.2786377708978328,0.0,1.671826625386997,0.0,0.0,78.42,66.67,40.0,33.33,0.0,43.75,28.57,33.33,0.1057905502109331,0.2055878639522337,0.0,2.786377708978328,0.06700346749226,0.8359133126934984,3.065015479876161,3.343653250773994,0.1027048095975231,17.8328173374613,CM/AM,70,70,76,74,46,52,37,13,78,61,78,37,41,41,37,22,17,13,46,17,24,43,93,33,52,43,50,83,26,13,35,41,20,48,74,7,70,70,48,50,43,61,74,57,70,78,57,52,52,30,13,74,65,83,30,30,35,35,17,17,13,35,17,17,43,96,33,52,43,50,83,26,13,35,41,20,48,74,7,74,61,39,43,43,57,78,Greek Super League
